,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-12905811.623246,27727000.0,-8405172.413793,7590000.0,-1534957.627119,
Tax Rate For Calcs,0.230461,0.233,0.210129,0.23,0.21928,
Normalized EBITDA,1601000000.0,1404000000.0,1509000000.0,1936000000.0,1490000000.0,
Total Unusual Items,-56000000.0,119000000.0,-40000000.0,33000000.0,-7000000.0,
Total Unusual Items Excluding Goodwill,-56000000.0,119000000.0,-40000000.0,33000000.0,-7000000.0,
Net Income From Continuing Operation Net Minority Interest,768000000.0,750000000.0,733000000.0,1099000000.0,737000000.0,
Reconciled Depreciation,346000000.0,346000000.0,342000000.0,339000000.0,335000000.0,
Reconciled Cost Of Revenue,1875000000.0,1927000000.0,1859000000.0,1838000000.0,1900000000.0,
EBITDA,1545000000.0,1523000000.0,1469000000.0,1969000000.0,1483000000.0,
EBIT,1199000000.0,1177000000.0,1127000000.0,1630000000.0,1148000000.0,
Net Interest Income,-201000000.0,-199000000.0,-199000000.0,-203000000.0,-204000000.0,
Interest Expense,201000000.0,199000000.0,199000000.0,203000000.0,204000000.0,
Normalized Income,811094188.376754,658727000.0,764594827.586207,1073590000.0,742465042.372881,
Net Income From Continuing And Discontinued Operation,768000000.0,750000000.0,733000000.0,1099000000.0,737000000.0,
Total Expenses,1879000000.0,1966000000.0,1716000000.0,1488000000.0,1906000000.0,
Rent Expense Supplemental,111000000.0,,,92000000.0,97000000.0,
Total Operating Income As Reported,1175000000.0,1146000000.0,1131000000.0,1596000000.0,1131000000.0,
Diluted Average Shares,225200000.0,226500000.0,,226500000.0,226400000.0,226200000.0
Basic Average Shares,225000000.0,226100000.0,,226200000.0,226000000.0,225800000.0
Diluted EPS,3.41,3.31,,4.85,3.25,0.23
Basic EPS,3.41,3.31,,4.86,3.26,0.23
Diluted NI Availto Com Stockholders,767000000.0,749000000.0,732000000.0,1099000000.0,736000000.0,
Net Income Common Stockholders,767000000.0,749000000.0,732000000.0,1099000000.0,736000000.0,
Preferred Stock Dividends,1000000.0,1000000.0,,,1000000.0,1000000.0
Net Income,768000000.0,750000000.0,733000000.0,1099000000.0,737000000.0,
Net Income Including Noncontrolling Interests,768000000.0,750000000.0,733000000.0,1099000000.0,737000000.0,
Net Income Continuous Operations,768000000.0,750000000.0,733000000.0,1099000000.0,737000000.0,
Tax Provision,230000000.0,228000000.0,195000000.0,328000000.0,207000000.0,
Pretax Income,998000000.0,978000000.0,928000000.0,1427000000.0,944000000.0,
Other Income Expense,-32000000.0,150000000.0,-181000000.0,67000000.0,10000000.0,
Other Non Operating Income Expenses,24000000.0,31000000.0,-141000000.0,34000000.0,17000000.0,
Special Income Charges,-56000000.0,119000000.0,-40000000.0,33000000.0,-7000000.0,
Gain On Sale Of Ppe,-34000000.0,,,,-25000000.0,
Other Special Charges,12000000.0,-119000000.0,13000000.0,-93000000.0,-15000000.0,
Restructuring And Mergern Acquisition,10000000.0,0.0,27000000.0,60000000.0,-3000000.0,
Net Non Operating Interest Income Expense,-201000000.0,-199000000.0,-199000000.0,-203000000.0,-204000000.0,
Interest Expense Non Operating,201000000.0,199000000.0,199000000.0,203000000.0,204000000.0,
Operating Income,1231000000.0,1027000000.0,1308000000.0,1563000000.0,1138000000.0,
Operating Expense,4000000.0,39000000.0,-143000000.0,-350000000.0,6000000.0,
Other Operating Expenses,4000000.0,39000000.0,-23000000.0,-350000000.0,6000000.0,
Gross Profit,1235000000.0,1066000000.0,1165000000.0,1213000000.0,1144000000.0,
Cost Of Revenue,1875000000.0,1927000000.0,1859000000.0,1838000000.0,1900000000.0,
Total Revenue,3110000000.0,2993000000.0,3024000000.0,3051000000.0,3044000000.0,
Operating Revenue,3110000000.0,2993000000.0,3024000000.0,3051000000.0,3044000000.0,
