,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,1008840.0,10871280.0,2425500.0,782670.0,5005560.0,,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21,,
Normalized EBITDA,154350000.0,148023000.0,145993000.0,140215000.0,140725000.0,,
Total Unusual Items,4804000.0,51768000.0,11550000.0,3727000.0,23836000.0,,
Total Unusual Items Excluding Goodwill,4804000.0,51768000.0,11550000.0,3727000.0,23836000.0,,
Net Income From Continuing Operation Net Minority Interest,50005000.0,91398000.0,50954000.0,41856000.0,59783000.0,,
Reconciled Depreciation,73830000.0,73316000.0,73260000.0,71976000.0,76115000.0,,
Reconciled Cost Of Revenue,41046000.0,44262000.0,40868000.0,38545000.0,36643000.0,,
EBITDA,159154000.0,199791000.0,157543000.0,143942000.0,164561000.0,,
EBIT,84681000.0,125891000.0,83679000.0,71436000.0,88446000.0,,
Net Interest Income,-33615000.0,-32524000.0,-31666000.0,-28691000.0,-27358000.0,,
Interest Expense,33618000.0,32529000.0,31671000.0,28705000.0,27372000.0,,
Interest Income,3000.0,5000.0,5000.0,14000.0,14000.0,,
Normalized Income,46209840.0,50501280.0,41829500.0,38911670.0,40952560.0,,
Net Income From Continuing And Discontinued Operation,50005000.0,91398000.0,50954000.0,41856000.0,59783000.0,,
Total Expenses,127777000.0,130884000.0,126572000.0,122499000.0,124586000.0,,
Diluted Average Shares,186910000.0,186758000.0,,182297000.0,182185000.0,181991000.0,
Basic Average Shares,186535000.0,186468000.0,,182027000.0,181961000.0,181708000.0,
Diluted EPS,0.27,0.49,,0.23,0.33,0.2,
Basic EPS,0.27,0.49,,0.23,0.33,0.2,
Diluted NI Availto Com Stockholders,49963000.0,91340000.0,50910000.0,41811000.0,59737000.0,,
Net Income Common Stockholders,49963000.0,91340000.0,50910000.0,41811000.0,59737000.0,,
Otherunder Preferred Stock Dividend,42000.0,58000.0,44000.0,45000.0,46000.0,,
Net Income,50005000.0,91398000.0,50954000.0,41856000.0,59783000.0,,
Minority Interests,-1058000.0,-1964000.0,-1054000.0,-875000.0,-1291000.0,,
Net Income Including Noncontrolling Interests,51063000.0,93362000.0,52008000.0,42731000.0,61074000.0,,
Net Income Continuous Operations,51063000.0,93362000.0,52008000.0,42731000.0,61074000.0,,
Pretax Income,51063000.0,93362000.0,52008000.0,42731000.0,61074000.0,,
Other Income Expense,4862000.0,51196000.0,10921000.0,3182000.0,23241000.0,,
Other Non Operating Income Expenses,58000.0,-572000.0,-629000.0,-545000.0,-595000.0,,
Special Income Charges,-888000.0,1855000.0,2558000.0,3532000.0,750000.0,,
Other Special Charges,,-1855000.0,-2558000.0,-3532000.0,-5717000.0,667000.0,
Impairment Of Capital Assets,888000.0,,0.0,0.0,4967000.0,,0.0
Gain On Sale Of Security,5692000.0,49913000.0,8992000.0,195000.0,23086000.0,,
Net Non Operating Interest Income Expense,-33615000.0,-32524000.0,-31666000.0,-28691000.0,-27358000.0,,
Interest Expense Non Operating,33618000.0,32529000.0,31671000.0,28705000.0,27372000.0,,
Interest Income Non Operating,3000.0,5000.0,5000.0,14000.0,14000.0,,
Operating Income,79816000.0,74690000.0,72753000.0,68240000.0,65191000.0,,
Operating Expense,87374000.0,87206000.0,86308000.0,84484000.0,87108000.0,,
Depreciation Amortization Depletion Income Statement,74473000.0,73900000.0,73864000.0,72506000.0,75280000.0,,
Depreciation And Amortization In Income Statement,74473000.0,73900000.0,73864000.0,72506000.0,75280000.0,,
Selling General And Administration,12901000.0,13306000.0,12444000.0,11978000.0,11828000.0,,
General And Administrative Expense,12901000.0,13306000.0,12444000.0,11978000.0,11828000.0,,
Other Gand A,12901000.0,13306000.0,12444000.0,11978000.0,11828000.0,,
Gross Profit,167190000.0,161896000.0,159061000.0,152724000.0,152299000.0,,
Cost Of Revenue,40403000.0,43678000.0,40264000.0,38015000.0,37478000.0,,
Total Revenue,207593000.0,205574000.0,199325000.0,190739000.0,189777000.0,,
Operating Revenue,207438000.0,205362000.0,198737000.0,190286000.0,186467000.0,,
