,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-42000.0,0.0,0.0,0.0,-12531540.0,,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21,,
Normalized EBITDA,4961000.0,-7313000.0,-3458000.0,64000.0,67079000.0,,
Total Unusual Items,-200000.0,,0.0,0.0,-59674000.0,,0.0
Total Unusual Items Excluding Goodwill,-200000.0,,0.0,0.0,-59674000.0,,0.0
Net Income From Continuing Operation Net Minority Interest,-160000.0,-14348000.0,-11705000.0,-7635000.0,-104710000.0,,
Reconciled Depreciation,7502000.0,6810000.0,6945000.0,6967000.0,7691000.0,,
Reconciled Cost Of Revenue,301740000.0,282946000.0,282469000.0,282320000.0,291807000.0,,
EBITDA,4761000.0,-7313000.0,-3458000.0,64000.0,7405000.0,,
EBIT,-2741000.0,-14123000.0,-10403000.0,-6903000.0,-286000.0,,
Net Interest Income,2903000.0,193000.0,390000.0,521000.0,1741000.0,,
Interest Income,,,,,,1599000.0,
Normalized Income,-2000.0,-14348000.0,-11705000.0,-7635000.0,-57567540.0,,
Net Income From Continuing And Discontinued Operation,-160000.0,-14348000.0,-11705000.0,-7635000.0,-104710000.0,,
Total Expenses,399040000.0,384377000.0,396356000.0,389260000.0,396516000.0,,
Total Operating Income As Reported,-2941000.0,-14123000.0,-10403000.0,-6903000.0,-59960000.0,,
Diluted Average Shares,29856000.0,29698000.0,29561000.0,29704000.0,30349000.0,,
Basic Average Shares,29856000.0,29698000.0,29561000.0,29704000.0,30349000.0,,
Diluted EPS,-0.01,-0.48,-0.4,-0.26,-3.45,,
Basic EPS,-0.01,-0.48,-0.4,-0.26,-3.45,,
Diluted NI Availto Com Stockholders,-160000.0,-14348000.0,-11705000.0,-7635000.0,-104710000.0,,
Net Income Common Stockholders,-160000.0,-14348000.0,-11705000.0,-7635000.0,-104710000.0,,
Net Income,-160000.0,-14348000.0,-11705000.0,-7635000.0,-104710000.0,,
Net Income Including Noncontrolling Interests,-160000.0,-14348000.0,-11705000.0,-7635000.0,-104710000.0,,
Net Income Continuous Operations,-160000.0,-14348000.0,-11705000.0,-7635000.0,-104710000.0,,
Tax Provision,122000.0,418000.0,1692000.0,1253000.0,46491000.0,,
Pretax Income,-38000.0,-13930000.0,-10013000.0,-6382000.0,-58219000.0,,
Other Income Expense,-200000.0,,0.0,,-59674000.0,,0.0
Special Income Charges,-200000.0,,0.0,0.0,-59674000.0,,0.0
Impairment Of Capital Assets,200000.0,,0.0,0.0,59674000.0,,0.0
Net Non Operating Interest Income Expense,2903000.0,193000.0,390000.0,521000.0,1741000.0,,
Total Other Finance Cost,-2903000.0,-193000.0,-390000.0,-521000.0,-1741000.0,,
Interest Income Non Operating,,,,,,1599000.0,
Operating Income,-2741000.0,-14123000.0,-10403000.0,-6903000.0,-286000.0,,
Operating Expense,96305000.0,100465000.0,112950000.0,106940000.0,104709000.0,,
Depreciation Amortization Depletion Income Statement,6507000.0,5844000.0,6008000.0,6967000.0,7691000.0,,
Depreciation And Amortization In Income Statement,6507000.0,5844000.0,6008000.0,6967000.0,7691000.0,,
Selling General And Administration,89798000.0,94621000.0,106942000.0,99973000.0,97018000.0,,
Gross Profit,93564000.0,86342000.0,102547000.0,100037000.0,104423000.0,,
Cost Of Revenue,302735000.0,283912000.0,283406000.0,282320000.0,291807000.0,,
Total Revenue,396299000.0,370254000.0,385953000.0,382357000.0,396230000.0,,
Operating Revenue,396299000.0,370254000.0,385953000.0,382357000.0,396230000.0,,
