,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30
Tax Effect Of Unusual Items,-13950000.0,-5724000.0,-124320000.0,-9082637.729549,-85102908.277405
Tax Rate For Calcs,0.155,0.159,0.21,0.097663,0.156152
Normalized EBITDA,4066000000.0,4088000000.0,4066000000.0,3730000000.0,3998000000.0
Total Unusual Items,-90000000.0,-36000000.0,-592000000.0,-93000000.0,-545000000.0
Total Unusual Items Excluding Goodwill,-90000000.0,-36000000.0,-592000000.0,-93000000.0,-545000000.0
Net Income From Continuing Operation Net Minority Interest,2491000000.0,2428000000.0,2711000000.0,2162000000.0,1886000000.0
Reconciled Depreciation,626000000.0,761000000.0,789000000.0,823000000.0,861000000.0
Reconciled Cost Of Revenue,4489000000.0,4384000000.0,4196000000.0,4306000000.0,3865000000.0
EBITDA,3976000000.0,4052000000.0,3474000000.0,3637000000.0,3453000000.0
EBIT,3350000000.0,3291000000.0,2685000000.0,2814000000.0,2592000000.0
Net Interest Income,-153000000.0,-166000000.0,-132000000.0,-148000000.0,54000000.0
Interest Expense,403000000.0,404000000.0,418000000.0,418000000.0,357000000.0
Interest Income,250000000.0,238000000.0,286000000.0,270000000.0,411000000.0
Normalized Income,2567050000.0,2458276000.0,3178680000.0,2245917362.270451,2345897091.722595
Net Income From Continuing And Discontinued Operation,2491000000.0,2428000000.0,2711000000.0,2162000000.0,1886000000.0
Total Expenses,10913000000.0,10868000000.0,10818000000.0,10912000000.0,9969000000.0
Total Operating Income As Reported,3202000000.0,3113000000.0,2358000000.0,2618000000.0,2191000000.0
Diluted Average Shares,4002000000.0,4005000000.0,4013000000.0,4035000000.0,4060000000.0
Basic Average Shares,3972000000.0,3981000000.0,3990000000.0,4018000000.0,4042000000.0
Diluted EPS,0.62,0.61,0.68,0.54,0.46
Basic EPS,0.63,0.61,0.68,0.54,0.47
Diluted NI Availto Com Stockholders,2491000000.0,2428000000.0,2711000000.0,2162000000.0,1886000000.0
Net Income Common Stockholders,2491000000.0,2428000000.0,2711000000.0,2162000000.0,1886000000.0
Net Income,2491000000.0,2428000000.0,2711000000.0,2162000000.0,1886000000.0
Net Income Including Noncontrolling Interests,2491000000.0,2428000000.0,2711000000.0,2162000000.0,1886000000.0
Net Income Continuous Operations,2491000000.0,2428000000.0,2711000000.0,2162000000.0,1886000000.0
Tax Provision,456000000.0,459000000.0,-444000000.0,234000000.0,349000000.0
Pretax Income,2947000000.0,2887000000.0,2267000000.0,2396000000.0,2235000000.0
Other Income Expense,-136000000.0,-70000000.0,-624000000.0,-186000000.0,-552000000.0
Other Non Operating Income Expenses,-46000000.0,-34000000.0,-32000000.0,-93000000.0,-7000000.0
Special Income Charges,-34000000.0,-10000000.0,-665000000.0,-112000000.0,-542000000.0
Restructuring And Mergern Acquisition,34000000.0,10000000.0,665000000.0,112000000.0,542000000.0
Gain On Sale Of Security,-56000000.0,-26000000.0,73000000.0,19000000.0,-3000000.0
Net Non Operating Interest Income Expense,-153000000.0,-166000000.0,-132000000.0,-148000000.0,54000000.0
Interest Expense Non Operating,403000000.0,404000000.0,418000000.0,418000000.0,357000000.0
Interest Income Non Operating,250000000.0,238000000.0,286000000.0,270000000.0,411000000.0
Operating Income,3236000000.0,3123000000.0,3023000000.0,2730000000.0,2733000000.0
Operating Expense,6042000000.0,5988000000.0,6098000000.0,6051000000.0,5540000000.0
Depreciation Amortization Depletion Income Statement,244000000.0,265000000.0,265000000.0,268000000.0,297000000.0
Depreciation And Amortization In Income Statement,244000000.0,265000000.0,265000000.0,268000000.0,297000000.0
Amortization,244000000.0,265000000.0,265000000.0,268000000.0,297000000.0
Amortization Of Intangibles Income Statement,244000000.0,265000000.0,265000000.0,268000000.0,297000000.0
Research And Development,2335000000.0,2299000000.0,2286000000.0,2179000000.0,1948000000.0
Selling General And Administration,3463000000.0,3424000000.0,3547000000.0,3604000000.0,3295000000.0
Selling And Marketing Expense,2724000000.0,2672000000.0,2752000000.0,2841000000.0,2559000000.0
General And Administrative Expense,739000000.0,752000000.0,795000000.0,763000000.0,736000000.0
Other Gand A,739000000.0,752000000.0,795000000.0,763000000.0,736000000.0
Gross Profit,9278000000.0,9111000000.0,9121000000.0,8781000000.0,8273000000.0
Cost Of Revenue,4871000000.0,4880000000.0,4720000000.0,4861000000.0,4429000000.0
Total Revenue,14149000000.0,13991000000.0,13841000000.0,13642000000.0,12702000000.0
Operating Revenue,14149000000.0,13991000000.0,13841000000.0,13642000000.0,12702000000.0
