,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,611592.639594,52443.4084,57092.703164,121000.0,31275.934985,
Tax Rate For Calcs,0.229061,0.159888,0.029505,0.25,0.062427,
Normalized EBITDA,25539000.0,29754000.0,30385000.0,13755000.0,37877000.0,
Total Unusual Items,2670000.0,328000.0,1935000.0,484000.0,501000.0,
Total Unusual Items Excluding Goodwill,2670000.0,328000.0,1935000.0,484000.0,501000.0,
Net Income From Continuing Operation Net Minority Interest,16544000.0,19987000.0,24608000.0,13023000.0,29626000.0,
Reconciled Depreciation,5275000.0,5156000.0,5564000.0,5640000.0,5679000.0,
Reconciled Cost Of Revenue,147791000.0,149581000.0,164963000.0,155795000.0,163038000.0,
EBITDA,28209000.0,30082000.0,32320000.0,14239000.0,38378000.0,
EBIT,22934000.0,24926000.0,26756000.0,8599000.0,32699000.0,
Net Interest Income,1867000.0,1409000.0,1078000.0,1279000.0,2030000.0,
Interest Expense,870000.0,903000.0,964000.0,1018000.0,1014000.0,
Interest Income,2737000.0,2312000.0,2042000.0,2297000.0,3044000.0,
Normalized Income,14485592.639594,19711443.4084,22730092.703164,12660000.0,29156275.934985,
Net Income From Continuing And Discontinued Operation,16544000.0,19987000.0,24608000.0,13023000.0,29626000.0,
Total Expenses,196689000.0,195327000.0,214144000.0,216551000.0,210365000.0,
Total Operating Income As Reported,18109000.0,19806000.0,23079000.0,5856000.0,29257000.0,
Diluted Average Shares,174544000.0,175072000.0,,174987000.0,175084000.0,175026000.0
Basic Average Shares,174380000.0,174913000.0,,174727000.0,174724000.0,174724000.0
Diluted EPS,0.094,0.114,,0.074,0.17,0.072
Basic EPS,0.094,0.114,,0.075,0.17,0.072
Diluted NI Availto Com Stockholders,16544000.0,19987000.0,24608000.0,13023000.0,29626000.0,
Net Income Common Stockholders,16544000.0,19987000.0,24608000.0,13023000.0,29626000.0,
Net Income,16544000.0,19987000.0,24608000.0,13023000.0,29626000.0,
Minority Interests,-466000.0,-195000.0,-423000.0,268000.0,-81000.0,
Net Income Including Noncontrolling Interests,17010000.0,20182000.0,25031000.0,12755000.0,29707000.0,
Net Income Continuous Operations,17010000.0,20182000.0,25031000.0,12755000.0,29707000.0,
Tax Provision,5054000.0,3841000.0,761000.0,-5174000.0,1978000.0,
Pretax Income,22064000.0,24023000.0,25792000.0,7581000.0,31685000.0,
Other Income Expense,2088000.0,2808000.0,1635000.0,446000.0,398000.0,
Other Non Operating Income Expenses,6000.0,3222000.0,60000.0,105000.0,4000.0,
Earnings From Equity Interest,-588000.0,-742000.0,-360000.0,-143000.0,-107000.0,
Gain On Sale Of Security,2670000.0,328000.0,1935000.0,484000.0,501000.0,
Net Non Operating Interest Income Expense,1867000.0,1409000.0,1078000.0,1279000.0,2030000.0,
Interest Expense Non Operating,870000.0,903000.0,964000.0,1018000.0,1014000.0,
Interest Income Non Operating,2737000.0,2312000.0,2042000.0,2297000.0,3044000.0,
Operating Income,18109000.0,19806000.0,23079000.0,5856000.0,29257000.0,
Operating Expense,48898000.0,45746000.0,49181000.0,60756000.0,47327000.0,
Research And Development,37542000.0,34987000.0,37584000.0,46880000.0,36201000.0,
Selling General And Administration,11356000.0,10759000.0,11597000.0,13876000.0,11126000.0,
Selling And Marketing Expense,5550000.0,5202000.0,5886000.0,7048000.0,5434000.0,
General And Administrative Expense,5806000.0,5557000.0,5711000.0,6828000.0,5692000.0,
Other Gand A,5806000.0,5557000.0,5711000.0,6828000.0,5692000.0,
Gross Profit,67007000.0,65552000.0,72260000.0,66612000.0,76584000.0,
Cost Of Revenue,147791000.0,149581000.0,164963000.0,155795000.0,163038000.0,
Total Revenue,214798000.0,215133000.0,237223000.0,222407000.0,239622000.0,
Operating Revenue,214798000.0,215133000.0,237223000.0,222407000.0,239622000.0,
