,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-754000.0,-2071000.0,-1061000.0,-1951000.0,-3766000.0,
Total Unusual Items,0.0,,,23000.0,1732000.0,
Total Unusual Items Excluding Goodwill,0.0,,,23000.0,1732000.0,
Net Income From Continuing Operation Net Minority Interest,-763000.0,-2093000.0,-1060000.0,-1970000.0,-338000.0,
Reconciled Depreciation,0.0,3000.0,2000.0,3000.0,27000.0,
EBITDA,-754000.0,-2071000.0,-1061000.0,-1928000.0,-2034000.0,
EBIT,-754000.0,-2074000.0,-1063000.0,-1931000.0,-2061000.0,
Net Interest Income,0.0,0.0,1000.0,-13000.0,-11000.0,
Interest Income,,0.0,1000.0,,,7000.0
Normalized Income,-763000.0,-2093000.0,-1060000.0,-1993000.0,-2070000.0,
Net Income From Continuing And Discontinued Operation,-763000.0,-2093000.0,-1060000.0,-1970000.0,-338000.0,
Total Expenses,754000.0,2074000.0,1063000.0,1931000.0,2061000.0,
Total Operating Income As Reported,-754000.0,-2074000.0,-1063000.0,-1931000.0,-2061000.0,
Diluted Average Shares,914000.0,914000.0,853000.0,,751000.0,751000.0
Basic Average Shares,914000.0,914000.0,853000.0,,751000.0,751000.0
Diluted EPS,-0.83,-2.29,-1.24,,-0.45,-2.11
Basic EPS,-0.83,-2.29,-1.24,,-0.45,-2.11
Diluted NI Availto Com Stockholders,-763000.0,-2093000.0,-1060000.0,-1970000.0,-338000.0,
Net Income Common Stockholders,-763000.0,-2093000.0,-1060000.0,-1970000.0,-338000.0,
Net Income,-763000.0,-2093000.0,-1060000.0,-1970000.0,-338000.0,
Net Income Including Noncontrolling Interests,-763000.0,-2093000.0,-1060000.0,-1970000.0,-338000.0,
Net Income Continuous Operations,-763000.0,-2093000.0,-1060000.0,-1970000.0,-338000.0,
Pretax Income,-763000.0,-2093000.0,-1060000.0,-1970000.0,-338000.0,
Other Income Expense,-9000.0,-19000.0,2000.0,-26000.0,1734000.0,
Other Non Operating Income Expenses,-9000.0,-19000.0,2000.0,-49000.0,2000.0,
Special Income Charges,0.0,,,23000.0,1732000.0,
Gain On Sale Of Ppe,0.0,,,23000.0,1732000.0,
Net Non Operating Interest Income Expense,0.0,0.0,1000.0,-13000.0,-11000.0,
Total Other Finance Cost,,,,,11000.0,
Interest Income Non Operating,,0.0,1000.0,,,7000.0
Operating Income,-754000.0,-2074000.0,-1063000.0,-1931000.0,-2061000.0,
Operating Expense,754000.0,2074000.0,1063000.0,1931000.0,2061000.0,
Other Operating Expenses,,,,0.0,-4000.0,-82000.0
Research And Development,0.0,0.0,0.0,487000.0,424000.0,
Selling General And Administration,754000.0,2074000.0,1063000.0,1444000.0,1641000.0,
General And Administrative Expense,754000.0,2074000.0,1063000.0,1444000.0,1641000.0,
Other Gand A,754000.0,2074000.0,1063000.0,1444000.0,1641000.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
