,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30
Tax Effect Of Unusual Items,0.0,-391500.0,0.0,-597716.770862,0.0
Tax Rate For Calcs,0.2105,0.2175,0.2211,0.199239,0.2273
Total Unusual Items,0.0,-1800000.0,0.0,-3000000.0,0.0
Total Unusual Items Excluding Goodwill,0.0,-1800000.0,0.0,-3000000.0,0.0
Net Income From Continuing Operation Net Minority Interest,13033000.0,12686000.0,12845000.0,11784000.0,14640000.0
Reconciled Depreciation,1613000.0,1658000.0,1626000.0,1556000.0,1558000.0
Net Interest Income,31594000.0,31912000.0,31629000.0,32063000.0,33347000.0
Interest Expense,5298000.0,4877000.0,4400000.0,3939000.0,2758000.0
Interest Income,36892000.0,36789000.0,36029000.0,36002000.0,36105000.0
Normalized Income,13033000.0,14094500.0,12845000.0,14186283.229138,14640000.0
Net Income From Continuing And Discontinued Operation,13033000.0,12686000.0,12845000.0,11784000.0,14640000.0
Diluted Average Shares,18371907.0,18409876.0,18545910.0,18575226.0,18831836.0
Basic Average Shares,18279612.0,18343958.0,18476128.0,18530114.0,18786032.0
Diluted EPS,0.71,0.69,0.7,0.64,0.78
Basic EPS,0.71,0.69,0.7,0.64,0.78
Diluted NI Availto Com Stockholders,13033000.0,12686000.0,12845000.0,11784000.0,14640000.0
Net Income Common Stockholders,13033000.0,12686000.0,12845000.0,11784000.0,14640000.0
Net Income,13033000.0,12686000.0,12845000.0,11784000.0,14640000.0
Net Income Including Noncontrolling Interests,13033000.0,12686000.0,12845000.0,11784000.0,14640000.0
Net Income Continuous Operations,13033000.0,12686000.0,12845000.0,11784000.0,14640000.0
Tax Provision,3476000.0,3527000.0,3646000.0,2932000.0,4307000.0
Pretax Income,16509000.0,16213000.0,16491000.0,14716000.0,18947000.0
Special Income Charges,0.0,-1800000.0,0.0,-3000000.0,0.0
Gain On Sale Of Business,,,,0.0,0.0
Other Special Charges,,1800000.0,,,
Restructuring And Mergern Acquisition,0.0,0.0,0.0,0.0,0.0
Gain On Sale Of Security,0.0,0.0,0.0,0.0,0.0
Depreciation Amortization Depletion Income Statement,536000.0,530000.0,530000.0,536000.0,536000.0
Depreciation And Amortization In Income Statement,536000.0,530000.0,530000.0,536000.0,536000.0
Amortization,536000.0,530000.0,530000.0,536000.0,536000.0
Amortization Of Intangibles Income Statement,536000.0,530000.0,530000.0,536000.0,536000.0
Selling General And Administration,14461000.0,13788000.0,13746000.0,14152000.0,14033000.0
Selling And Marketing Expense,967000.0,933000.0,796000.0,843000.0,968000.0
General And Administrative Expense,13494000.0,12855000.0,12950000.0,13309000.0,13065000.0
Insurance And Claims,365000.0,364000.0,369000.0,376000.0,392000.0
Salaries And Wages,13129000.0,12491000.0,12581000.0,12933000.0,12673000.0
Total Revenue,39585000.0,38827000.0,38439000.0,40270000.0,40619000.0
Operating Revenue,39585000.0,38827000.0,38439000.0,40270000.0,40619000.0
Occupancy And Equipment,2844000.0,2996000.0,2923000.0,2741000.0,2751000.0
Professional Expense And Contract Services Expense,221000.0,330000.0,372000.0,787000.0,172000.0
Other Non Interest Expense,3654000.0,3026000.0,3366000.0,3309000.0,3071000.0
