,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,2601280.0,
Tax Rate For Calcs,0.0,0.22,0.0,0.0,0.22,
Normalized EBITDA,24000.0,2683000.0,805000.0,789000.0,-878000.0,
Total Unusual Items,1051000.0,0.0,-22000.0,-237000.0,11824000.0,
Total Unusual Items Excluding Goodwill,1051000.0,0.0,-22000.0,-237000.0,11824000.0,
Net Income From Continuing Operation Net Minority Interest,-894000.0,672000.0,-1340000.0,-726000.0,8861000.0,
Reconciled Cost Of Revenue,9157000.0,8543000.0,8572000.0,8803000.0,10150000.0,
EBITDA,1075000.0,2683000.0,783000.0,552000.0,10946000.0,
EBIT,1075000.0,2683000.0,783000.0,552000.0,10946000.0,
Net Interest Income,-1876000.0,-1939000.0,-2031000.0,-1904000.0,-2001000.0,
Interest Expense,1969000.0,2011000.0,2123000.0,1278000.0,2085000.0,
Interest Income,93000.0,72000.0,92000.0,215000.0,84000.0,
Normalized Income,-1945000.0,672000.0,-1318000.0,-489000.0,-361720.0,
Net Income From Continuing And Discontinued Operation,-894000.0,672000.0,-1340000.0,-726000.0,8861000.0,
Total Expenses,11443000.0,9843000.0,9942000.0,10126000.0,12660000.0,
Total Operating Income As Reported,1549000.0,2600000.0,656000.0,1427000.0,10826000.0,
Diluted Average Shares,8775011.0,9692976.0,8688498.0,8711308.0,9430825.0,
Basic Average Shares,8738183.0,8744456.0,8688498.0,8711308.0,8654584.0,
Diluted EPS,-0.1,0.07,-0.15,-0.08,0.91,
Basic EPS,-0.1,0.08,-0.15,-0.08,1.0,
Diluted NI Availto Com Stockholders,-894000.0,672000.0,-1340000.0,-726000.0,8628000.0,
Net Income Common Stockholders,-894000.0,672000.0,-1340000.0,-726000.0,8628000.0,
Otherunder Preferred Stock Dividend,,,,,,17000.0
Net Income,-894000.0,672000.0,-1340000.0,-726000.0,8861000.0,
Net Income Including Noncontrolling Interests,-894000.0,672000.0,-1340000.0,-726000.0,8861000.0,
Net Income Continuous Operations,-894000.0,672000.0,-1340000.0,-726000.0,8861000.0,
Pretax Income,-894000.0,672000.0,-1340000.0,-726000.0,8861000.0,
Other Income Expense,859000.0,11000.0,35000.0,-249000.0,11840000.0,
Other Non Operating Income Expenses,-192000.0,11000.0,57000.0,,16000.0,3000.0
Special Income Charges,1051000.0,0.0,-22000.0,-105000.0,11824000.0,
Gain On Sale Of Ppe,1426000.0,,,0.0,11804000.0,
Other Special Charges,375000.0,,22000.0,105000.0,-20000.0,
Net Non Operating Interest Income Expense,-1876000.0,-1939000.0,-2031000.0,-1904000.0,-2001000.0,
Interest Expense Non Operating,1969000.0,2011000.0,2123000.0,1278000.0,2085000.0,
Interest Income Non Operating,93000.0,72000.0,92000.0,215000.0,84000.0,
Operating Income,123000.0,2600000.0,656000.0,1427000.0,-978000.0,
Operating Expense,2286000.0,1300000.0,1370000.0,1323000.0,2510000.0,
Other Operating Expenses,526000.0,573000.0,592000.0,589000.0,551000.0,
Selling General And Administration,1760000.0,727000.0,778000.0,734000.0,1959000.0,
General And Administrative Expense,1760000.0,727000.0,778000.0,734000.0,1959000.0,
Other Gand A,1760000.0,727000.0,778000.0,734000.0,1959000.0,
Gross Profit,2409000.0,3900000.0,2026000.0,2750000.0,1532000.0,
Cost Of Revenue,9157000.0,8543000.0,8572000.0,8803000.0,10150000.0,
Total Revenue,11566000.0,12443000.0,10598000.0,11553000.0,11682000.0,
Operating Revenue,11566000.0,12443000.0,10598000.0,11553000.0,11682000.0,
