,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.3125,0.034653,0.21,0.15942,0.022222,
Normalized EBITDA,-76000.0,227000.0,105000.0,162000.0,-114000.0,
Net Income From Continuing Operation Net Minority Interest,11000.0,195000.0,8000.0,116000.0,-44000.0,
Reconciled Depreciation,24000.0,25000.0,22000.0,23000.0,24000.0,
Reconciled Cost Of Revenue,1164000.0,1154000.0,1064000.0,1069000.0,1023000.0,
EBITDA,-76000.0,227000.0,105000.0,162000.0,-114000.0,
EBIT,-100000.0,202000.0,83000.0,139000.0,-138000.0,
Net Interest Income,116000.0,110000.0,109000.0,94000.0,93000.0,
Interest Expense,,0.0,0.0,1000.0,,0.0
Interest Income,116000.0,110000.0,109000.0,95000.0,93000.0,
Normalized Income,11000.0,195000.0,8000.0,116000.0,-44000.0,
Net Income From Continuing And Discontinued Operation,11000.0,195000.0,8000.0,116000.0,-44000.0,
Total Expenses,2344000.0,2224000.0,2083000.0,2093000.0,2183000.0,
Total Operating Income As Reported,-100000.0,92000.0,-26000.0,44000.0,-138000.0,
Diluted Average Shares,3428021.0,,3428021.0,3443394.0,3428021.0,
Basic Average Shares,3428021.0,,3428021.0,3428021.0,3428021.0,
Diluted EPS,0.003209,,0.002334,0.03,-0.01,
Basic EPS,0.003209,,0.002334,0.03,-0.01,
Diluted NI Availto Com Stockholders,11000.0,195000.0,8000.0,116000.0,-44000.0,
Net Income Common Stockholders,11000.0,195000.0,8000.0,116000.0,-44000.0,
Net Income,11000.0,195000.0,8000.0,116000.0,-44000.0,
Net Income Including Noncontrolling Interests,11000.0,195000.0,8000.0,116000.0,-44000.0,
Net Income Continuous Operations,11000.0,195000.0,8000.0,116000.0,-44000.0,
Tax Provision,5000.0,7000.0,75000.0,22000.0,-1000.0,
Pretax Income,16000.0,202000.0,83000.0,138000.0,-45000.0,
Net Non Operating Interest Income Expense,116000.0,110000.0,109000.0,94000.0,93000.0,
Interest Expense Non Operating,,0.0,0.0,1000.0,,0.0
Interest Income Non Operating,116000.0,110000.0,109000.0,95000.0,93000.0,
Operating Income,-100000.0,92000.0,-26000.0,44000.0,-138000.0,
Operating Expense,1180000.0,1070000.0,1019000.0,1024000.0,1160000.0,
Research And Development,262000.0,249000.0,218000.0,238000.0,268000.0,
Selling General And Administration,918000.0,821000.0,801000.0,786000.0,892000.0,
Selling And Marketing Expense,351000.0,311000.0,307000.0,344000.0,370000.0,
General And Administrative Expense,567000.0,510000.0,494000.0,442000.0,522000.0,
Other Gand A,567000.0,510000.0,494000.0,442000.0,522000.0,
Gross Profit,1080000.0,1162000.0,993000.0,1068000.0,1022000.0,
Cost Of Revenue,1164000.0,1154000.0,1064000.0,1069000.0,1023000.0,
Total Revenue,2244000.0,2316000.0,2057000.0,2137000.0,2045000.0,
Operating Revenue,2244000.0,2316000.0,2057000.0,2137000.0,2045000.0,
