,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,-451080.0,-1101240.0,242380.952381,-543060.0,2863138.125194,
Tax Rate For Calcs,0.21,0.21,0.394115,0.21,0.167249,
Normalized EBITDA,62440000.0,27871000.0,56393000.0,60503000.0,54985000.0,
Total Unusual Items,-2148000.0,-5244000.0,615000.0,-2586000.0,17119000.0,
Total Unusual Items Excluding Goodwill,-2148000.0,-5244000.0,615000.0,-2586000.0,17119000.0,
Net Income From Continuing Operation Net Minority Interest,12960000.0,-18697000.0,4848000.0,2812000.0,20224000.0,
Reconciled Depreciation,36659000.0,36475000.0,31502000.0,28473000.0,29750000.0,
Reconciled Cost Of Revenue,48288000.0,48610000.0,47680000.0,44530000.0,43513000.0,
EBITDA,60292000.0,22627000.0,57008000.0,57917000.0,72104000.0,
EBIT,23633000.0,-13848000.0,25506000.0,29444000.0,42354000.0,
Net Interest Income,-16616000.0,-14978000.0,-11406000.0,-13036000.0,-13977000.0,
Interest Expense,17836000.0,16926000.0,15174000.0,16379000.0,16602000.0,
Interest Income,1220000.0,1948000.0,3768000.0,3343000.0,2625000.0,
Normalized Income,14656920.0,-14554240.0,4475380.952381,4854940.0,5968138.125194,
Net Income From Continuing And Discontinued Operation,12960000.0,-18697000.0,4848000.0,2812000.0,20224000.0,
Total Expenses,235981000.0,262264000.0,225356000.0,209793000.0,210105000.0,
Total Operating Income As Reported,24470000.0,-10699000.0,21108000.0,28688000.0,22513000.0,
Diluted Average Shares,660622703.0,636832216.0,648544705.0,642404517.0,638367745.0,
Basic Average Shares,637578033.0,636832216.0,618767992.0,615857231.0,609997114.0,
Diluted EPS,0.02,-0.03,0.01,0.004377,0.03,
Basic EPS,0.02,-0.03,0.01,0.004566,0.03,
Diluted NI Availto Com Stockholders,12960000.0,-18697000.0,4848000.0,2812000.0,20224000.0,
Net Income Common Stockholders,12960000.0,-18697000.0,4848000.0,2812000.0,20224000.0,
Net Income,12960000.0,-18697000.0,4848000.0,2812000.0,20224000.0,
Minority Interests,0.0,-1276000.0,-1412000.0,-1320000.0,-1221000.0,
Net Income Including Noncontrolling Interests,12960000.0,-17421000.0,6260000.0,4132000.0,21445000.0,
Net Income Continuous Operations,12960000.0,-17421000.0,6260000.0,4132000.0,21445000.0,
Tax Provision,-7163000.0,-13353000.0,4072000.0,8933000.0,4307000.0,
Pretax Income,5797000.0,-30774000.0,10332000.0,13065000.0,25752000.0,
Other Income Expense,-2057000.0,-5097000.0,630000.0,-2587000.0,17216000.0,
Other Non Operating Income Expenses,91000.0,147000.0,15000.0,-1000.0,97000.0,
Special Income Charges,,,0.0,0.0,0.0,0.0
Impairment Of Capital Assets,,,0.0,0.0,0.0,0.0
Gain On Sale Of Security,-2148000.0,-5244000.0,615000.0,-2586000.0,17119000.0,
Net Non Operating Interest Income Expense,-16616000.0,-14978000.0,-11406000.0,-13036000.0,-13977000.0,
Interest Expense Non Operating,17836000.0,16926000.0,15174000.0,16379000.0,16602000.0,
Interest Income Non Operating,1220000.0,1948000.0,3768000.0,3343000.0,2625000.0,
Operating Income,24470000.0,-10699000.0,21108000.0,28688000.0,22513000.0,
Operating Expense,169546000.0,195691000.0,164116000.0,154732000.0,154784000.0,
Depreciation Amortization Depletion Income Statement,18512000.0,18512000.0,17942000.0,17942000.0,17942000.0,
Depreciation And Amortization In Income Statement,18512000.0,18512000.0,17942000.0,17942000.0,17942000.0,
Amortization,18512000.0,18512000.0,17942000.0,17942000.0,17942000.0,
Amortization Of Intangibles Income Statement,18512000.0,18512000.0,17942000.0,17942000.0,17942000.0,
Research And Development,59929000.0,61763000.0,53238000.0,49525000.0,49253000.0,
Selling General And Administration,91105000.0,115416000.0,92936000.0,87265000.0,87589000.0,
Selling And Marketing Expense,43475000.0,48297000.0,35963000.0,34347000.0,36321000.0,
General And Administrative Expense,47630000.0,67119000.0,56973000.0,52918000.0,51268000.0,
Other Gand A,47630000.0,67119000.0,56973000.0,52918000.0,51268000.0,
Gross Profit,194016000.0,184992000.0,185224000.0,183420000.0,177297000.0,
Cost Of Revenue,66435000.0,66573000.0,61240000.0,55061000.0,55321000.0,
Total Revenue,260451000.0,251565000.0,246464000.0,238481000.0,232618000.0,
Operating Revenue,250579000.0,242536000.0,274465000.0,229425000.0,223014000.0,
