,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,-140.565868,14490.0,,
Tax Rate For Calcs,0.23,0.23,0.23,0.009371,0.23,,
Normalized EBITDA,-6189000.0,-6743000.0,-6732000.0,-2630000.0,-18401000.0,,
Total Unusual Items,0.0,0.0,0.0,-15000.0,63000.0,,
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,-15000.0,63000.0,,
Net Income From Continuing Operation Net Minority Interest,-10736000.0,-10778000.0,-11351000.0,-5497000.0,-23087000.0,,
Reconciled Depreciation,2229000.0,2100000.0,1969000.0,1664000.0,1515000.0,,
Reconciled Cost Of Revenue,15249000.0,16137000.0,19324000.0,17064000.0,17323000.0,,
EBITDA,-6189000.0,-6743000.0,-6732000.0,-2645000.0,-18338000.0,,
EBIT,-8418000.0,-8843000.0,-8701000.0,-4309000.0,-19853000.0,,
Net Interest Income,1790000.0,-2030000.0,-6670000.0,3184000.0,-15274000.0,,
Interest Expense,2302000.0,1880000.0,2620000.0,1240000.0,3212000.0,,
Normalized Income,-10736000.0,-10778000.0,-11351000.0,-5482140.565868,-23135510.0,,
Net Income From Continuing And Discontinued Operation,-10736000.0,-10778000.0,-11351000.0,-5497000.0,-23087000.0,,
Total Expenses,32564000.0,31060000.0,35586000.0,31998000.0,32393000.0,,
Total Operating Income As Reported,-12510000.0,-8693000.0,-4455000.0,-8755000.0,-7921000.0,,
Diluted Average Shares,18738657.0,18725664.0,18719433.0,18685841.0,8869691.0,,
Basic Average Shares,18738657.0,18725664.0,18719433.0,18685841.0,8869691.0,,
Diluted EPS,-0.57,-0.58,-0.61,-0.29,-2.6,,
Basic EPS,-0.57,-0.58,-0.61,-0.29,-2.6,,
Diluted NI Availto Com Stockholders,-10736000.0,-10778000.0,-11351000.0,-5497000.0,-23087000.0,,
Net Income Common Stockholders,-10736000.0,-10778000.0,-11351000.0,-5497000.0,-23087000.0,,
Otherunder Preferred Stock Dividend,0.0,,,,0.0,,
Net Income,-10736000.0,-10778000.0,-11351000.0,-5497000.0,-23087000.0,,
Net Income Including Noncontrolling Interests,-10736000.0,-10778000.0,-11351000.0,-5497000.0,-23087000.0,,
Net Income Continuous Operations,-10736000.0,-10778000.0,-11351000.0,-5497000.0,-23087000.0,,
Tax Provision,16000.0,55000.0,30000.0,-52000.0,22000.0,,
Pretax Income,-10720000.0,-10723000.0,-11321000.0,-5549000.0,-23065000.0,,
Other Income Expense,,,-196000.0,7000.0,193000.0,-25000.0,1525000.0
Other Non Operating Income Expenses,,,-196000.0,22000.0,130000.0,,25000.0
Special Income Charges,0.0,0.0,0.0,-15000.0,63000.0,,
Restructuring And Mergern Acquisition,0.0,0.0,0.0,15000.0,-63000.0,,
Net Non Operating Interest Income Expense,1790000.0,-2030000.0,-6670000.0,3184000.0,-15274000.0,,
Total Other Finance Cost,-4092000.0,150000.0,4050000.0,-4424000.0,12062000.0,,
Interest Expense Non Operating,2302000.0,1880000.0,2620000.0,1240000.0,3212000.0,,
Operating Income,-12510000.0,-8693000.0,-4455000.0,-8740000.0,-7984000.0,,
Operating Expense,16796000.0,14425000.0,15821000.0,14308000.0,14576000.0,,
Depreciation Amortization Depletion Income Statement,1710000.0,1602000.0,1528000.0,1038000.0,1021000.0,,
Depreciation And Amortization In Income Statement,1710000.0,1602000.0,1528000.0,1038000.0,1021000.0,,
Research And Development,4868000.0,3457000.0,4460000.0,4618000.0,4131000.0,,
Selling General And Administration,10218000.0,9366000.0,9833000.0,8652000.0,9424000.0,,
Selling And Marketing Expense,4142000.0,3669000.0,3866000.0,3825000.0,4153000.0,,
General And Administrative Expense,6076000.0,5697000.0,5967000.0,4827000.0,5271000.0,,
Other Gand A,6076000.0,5697000.0,5967000.0,4827000.0,5271000.0,,
Gross Profit,4286000.0,5732000.0,11366000.0,5568000.0,6592000.0,,
Cost Of Revenue,15768000.0,16635000.0,19765000.0,17690000.0,17817000.0,,
Total Revenue,20054000.0,22367000.0,31131000.0,23258000.0,24409000.0,,
Operating Revenue,20054000.0,22367000.0,31131000.0,23258000.0,24409000.0,,
