,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.215037,0.208263,0.22,0.211275,0.21088,
Net Income From Continuing Operation Net Minority Interest,904959000.0,267701000.0,1025184000.0,769306000.0,42591000.0,
Reconciled Depreciation,46459000.0,44237000.0,44285000.0,44247000.0,47545000.0,
EBIT,1259714000.0,418691000.0,1387286000.0,1050671000.0,112056000.0,
Net Interest Income,-53361000.0,-52597000.0,-45548000.0,-43865000.0,-44553000.0,
Interest Expense,53361000.0,52597000.0,45548000.0,43865000.0,44553000.0,
Interest Income,240354000.0,227216000.0,223431000.0,217684000.0,196266000.0,
Normalized Income,904959000.0,267701000.0,1025184000.0,769306000.0,42591000.0,
Net Income From Continuing And Discontinued Operation,904959000.0,267701000.0,1025184000.0,769306000.0,42591000.0,
Total Expenses,3293299000.0,3344460000.0,3176417000.0,3554326000.0,3346929000.0,
Diluted Average Shares,13017000.0,13081000.0,13159000.0,13286000.0,13345000.0,
Basic Average Shares,12987000.0,13053000.0,13137000.0,13242000.0,13315000.0,
Diluted EPS,66.25,18.62,75.43,56.48,3.14,
Basic EPS,66.4,18.66,75.56,56.67,3.15,
Diluted NI Availto Com Stockholders,862394000.0,243601000.0,992582000.0,757518000.0,41963000.0,
Net Income Common Stockholders,862394000.0,243601000.0,992582000.0,757518000.0,41963000.0,
Otherunder Preferred Stock Dividend,42565000.0,6100000.0,32602000.0,,628000.0,5758000.0
Preferred Stock Dividends,,18000000.0,,18000000.0,,18000000.0
Net Income,904959000.0,267701000.0,1025184000.0,769306000.0,42591000.0,
Minority Interests,-41983000.0,-22149000.0,-23998000.0,-24787000.0,-10677000.0,
Net Income Including Noncontrolling Interests,946942000.0,289850000.0,1049182000.0,794093000.0,53268000.0,
Net Income Continuous Operations,946942000.0,289850000.0,1049182000.0,794093000.0,53268000.0,
Tax Provision,259411000.0,76244000.0,292556000.0,212713000.0,14235000.0,
Pretax Income,1206353000.0,366094000.0,1341738000.0,1006806000.0,67503000.0,
Other Income Expense,1348149000.0,1531700000.0,1218478000.0,1321454000.0,1327151000.0,
Net Non Operating Interest Income Expense,-53361000.0,-52597000.0,-45548000.0,-43865000.0,-44553000.0,
Interest Expense Non Operating,53361000.0,52597000.0,45548000.0,43865000.0,44553000.0,
Other Operating Expenses,549990000.0,693693000.0,523247000.0,507884000.0,545567000.0,
Depreciation And Amortization In Income Statement,46459000.0,44237000.0,44285000.0,44247000.0,47545000.0,
Amortization,46459000.0,44237000.0,44285000.0,44247000.0,47545000.0,
Total Revenue,4499652000.0,3710554000.0,4518155000.0,4561132000.0,3414432000.0,
Operating Revenue,4499652000.0,3710554000.0,4518155000.0,4561132000.0,3414432000.0,
Loss Adjustment Expense,1290612000.0,1232575000.0,1287747000.0,1556794000.0,1404325000.0,
Net Policyholder Benefits And Claims,1290612000.0,1232575000.0,1287747000.0,1556794000.0,1404325000.0,
