,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.05973,0.0,0.0,,
Normalized EBITDA,-127000.0,-194000.0,627000.0,-780000.0,-142000.0,,
Net Income From Continuing Operation Net Minority Interest,-251000.0,-318000.0,488000.0,-837000.0,-127000.0,,
Reconciled Depreciation,171000.0,154000.0,161000.0,130000.0,73000.0,,
Reconciled Cost Of Revenue,523000.0,502000.0,528000.0,424000.0,444000.0,,
EBITDA,-127000.0,-194000.0,627000.0,-780000.0,-142000.0,,
EBIT,-298000.0,-348000.0,466000.0,-910000.0,-215000.0,,
Net Interest Income,,,53000.0,73000.0,88000.0,83000.0,53000.0
Interest Income,,,53000.0,73000.0,88000.0,83000.0,53000.0
Normalized Income,-251000.0,-318000.0,488000.0,-837000.0,-127000.0,,
Net Income From Continuing And Discontinued Operation,-251000.0,-318000.0,488000.0,-837000.0,-127000.0,,
Total Expenses,5421000.0,5242000.0,5471000.0,5619000.0,4887000.0,,
Total Operating Income As Reported,-298000.0,-348000.0,466000.0,-910000.0,-215000.0,,
Diluted Average Shares,19795189.0,19816043.0,,19499174.0,19467162.0,19404561.0,
Basic Average Shares,19795189.0,19816043.0,,19499174.0,19467162.0,19404561.0,
Diluted EPS,-0.01,-0.02,,-0.04,-0.01,-0.02,
Basic EPS,-0.01,-0.02,,-0.04,-0.01,-0.02,
Diluted NI Availto Com Stockholders,-251000.0,-318000.0,488000.0,-837000.0,-127000.0,,
Net Income Common Stockholders,-251000.0,-318000.0,488000.0,-837000.0,-127000.0,,
Net Income,-251000.0,-318000.0,488000.0,-837000.0,-127000.0,,
Net Income Including Noncontrolling Interests,-251000.0,-318000.0,488000.0,-837000.0,-127000.0,,
Net Income Continuous Operations,-251000.0,-318000.0,488000.0,-837000.0,-127000.0,,
Tax Provision,0.0,0.0,31000.0,0.0,0.0,,
Pretax Income,-251000.0,-318000.0,519000.0,-837000.0,-127000.0,,
Other Income Expense,47000.0,30000.0,,,88000.0,83000.0,
Other Non Operating Income Expenses,47000.0,30000.0,,,88000.0,83000.0,
Net Non Operating Interest Income Expense,,,53000.0,73000.0,88000.0,83000.0,53000.0
Interest Income Non Operating,,,53000.0,73000.0,88000.0,83000.0,53000.0
Operating Income,-298000.0,-348000.0,466000.0,-910000.0,-215000.0,,
Operating Expense,4898000.0,4740000.0,4943000.0,5195000.0,4443000.0,,
Research And Development,1363000.0,1287000.0,1028000.0,1177000.0,835000.0,,
Selling General And Administration,3535000.0,3453000.0,3915000.0,4018000.0,3608000.0,,
Gross Profit,4600000.0,4392000.0,5409000.0,4285000.0,4228000.0,,
Cost Of Revenue,523000.0,502000.0,528000.0,424000.0,444000.0,,
Total Revenue,5123000.0,4894000.0,5937000.0,4709000.0,4672000.0,,
Operating Revenue,5080000.0,4874000.0,5992000.0,4674000.0,4667000.0,,
