,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30
Tax Effect Of Unusual Items,-6063.427872,1925.044768,10042.48361,-16943.353879,14057.154777
Tax Rate For Calcs,0.000887,0.000799,0.000764,0.007786,0.001043
Normalized EBITDA,125992000.0,119002000.0,116547000.0,119108000.0,79361000.0
Total Unusual Items,-6837000.0,2408000.0,13143000.0,-2176000.0,13478000.0
Total Unusual Items Excluding Goodwill,-6837000.0,2408000.0,13143000.0,-2176000.0,13478000.0
Net Income From Continuing Operation Net Minority Interest,56329000.0,62494000.0,65387000.0,57470000.0,28734000.0
Reconciled Depreciation,35813000.0,35178000.0,35076000.0,36189000.0,35272000.0
Reconciled Cost Of Revenue,165683000.0,159080000.0,155031000.0,163952000.0,173165000.0
EBITDA,119155000.0,121410000.0,129690000.0,116932000.0,92839000.0
EBIT,83342000.0,86232000.0,94614000.0,80743000.0,57567000.0
Net Interest Income,-25709000.0,-25348000.0,-27422000.0,-27978000.0,-28489000.0
Interest Expense,26963000.0,23688000.0,29177000.0,22822000.0,28803000.0
Interest Income,1466000.0,1715000.0,1956000.0,1292000.0,740000.0
Normalized Income,63159936.572128,60087925.044768,52254042.48361,59629056.646121,15270057.154777
Net Income From Continuing And Discontinued Operation,56329000.0,62494000.0,65387000.0,57470000.0,28734000.0
Total Expenses,170965000.0,164189000.0,162461000.0,168861000.0,177606000.0
Rent Expense Supplemental,6363000.0,4846000.0,7308000.0,6894000.0,8339000.0
Total Operating Income As Reported,93858000.0,85902000.0,85407000.0,91118000.0,44888000.0
Diluted Average Shares,200028000.0,200028000.0,199672737.0,199628293.0,199406000.0
Basic Average Shares,200028000.0,200028000.0,199672737.0,199628293.0,199406000.0
Diluted EPS,0.28,0.31,0.33,0.29,0.14
Basic EPS,0.28,0.31,0.33,0.29,0.14
Diluted NI Availto Com Stockholders,56329000.0,62494000.0,65387000.0,57470000.0,28734000.0
Net Income Common Stockholders,56329000.0,62494000.0,65387000.0,57470000.0,28734000.0
Net Income,56329000.0,62494000.0,65387000.0,57470000.0,28734000.0
Net Income Including Noncontrolling Interests,56329000.0,62494000.0,65387000.0,57470000.0,28734000.0
Net Income Continuous Operations,56329000.0,62494000.0,65387000.0,57470000.0,28734000.0
Tax Provision,50000.0,50000.0,50000.0,451000.0,30000.0
Pretax Income,56379000.0,62544000.0,65437000.0,57921000.0,28764000.0
Other Income Expense,-7568000.0,1990000.0,8585000.0,555000.0,13196000.0
Special Income Charges,4202000.0,0.0,1133000.0,5774000.0,831000.0
Gain On Sale Of Ppe,4202000.0,0.0,1133000.0,5774000.0,831000.0
Impairment Of Capital Assets,0.0,0.0,0.0,0.0,0.0
Earnings From Equity Interest,-731000.0,-418000.0,-4558000.0,2731000.0,-282000.0
Gain On Sale Of Security,-11039000.0,2408000.0,12010000.0,-7950000.0,12647000.0
Net Non Operating Interest Income Expense,-25709000.0,-25348000.0,-27422000.0,-27978000.0,-28489000.0
Total Other Finance Cost,212000.0,3375000.0,201000.0,6448000.0,426000.0
Interest Expense Non Operating,26963000.0,23688000.0,29177000.0,22822000.0,28803000.0
Interest Income Non Operating,1466000.0,1715000.0,1956000.0,1292000.0,740000.0
Operating Income,89656000.0,85902000.0,84274000.0,85344000.0,44057000.0
Operating Expense,5282000.0,5109000.0,7430000.0,4909000.0,4441000.0
Selling General And Administration,5282000.0,5109000.0,7430000.0,4909000.0,4441000.0
General And Administrative Expense,5282000.0,5109000.0,7430000.0,4909000.0,4441000.0
Other Gand A,5282000.0,5109000.0,7430000.0,4909000.0,4441000.0
Gross Profit,94938000.0,91011000.0,91704000.0,90253000.0,48498000.0
Cost Of Revenue,165683000.0,159080000.0,155031000.0,163952000.0,173165000.0
Total Revenue,260621000.0,250091000.0,246735000.0,254205000.0,221663000.0
Operating Revenue,258134000.0,249850000.0,245783000.0,251708000.0,221147000.0
