,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.234,0.235,0.231032,0.221,0.23
Normalized EBITDA,659850000.0,607984000.0,623953000.0,534873000.0,577480000.0
Net Income From Continuing Operation Net Minority Interest,353218000.0,316680000.0,332397000.0,258714000.0,289152000.0
Reconciled Depreciation,152004000.0,148345000.0,146781000.0,149567000.0,147480000.0
Reconciled Cost Of Revenue,418785000.0,402881000.0,405900000.0,390250000.0,388063000.0
EBITDA,659850000.0,607984000.0,623953000.0,534873000.0,577480000.0
EBIT,507846000.0,459639000.0,477172000.0,385306000.0,430000000.0
Net Interest Income,-35364000.0,-40056000.0,-39724000.0,-44660000.0,-48899000.0
Interest Expense,34461000.0,39211000.0,38861000.0,43773000.0,47994000.0
Interest Income,349000.0,407000.0,389000.0,368000.0,353000.0
Normalized Income,353218000.0,316680000.0,332397000.0,258714000.0,289152000.0
Net Income From Continuing And Discontinued Operation,353218000.0,316680000.0,332397000.0,258714000.0,289152000.0
Total Expenses,3783546000.0,3644895000.0,3641233000.0,3578862000.0,3471206000.0
Rent Expense Supplemental,35240000.0,36813000.0,38268000.0,36540000.0,36175000.0
Total Operating Income As Reported,500270000.0,454825000.0,472489000.0,384165000.0,436398000.0
Diluted Average Shares,64991000.0,66037000.0,67074000.0,68108000.0,67920000.0
Basic Average Shares,64356000.0,64970000.0,65597000.0,66537000.0,66878000.0
Diluted EPS,5.43,4.8,4.96,3.8,4.26
Basic EPS,5.49,4.87,5.07,3.89,4.32
Diluted NI Availto Com Stockholders,353218000.0,316680000.0,332397000.0,258714000.0,289147000.0
Net Income Common Stockholders,353218000.0,316680000.0,332397000.0,258714000.0,289147000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,5000.0
Net Income,353218000.0,316680000.0,332397000.0,258714000.0,289152000.0
Minority Interests,-9394000.0,-4948000.0,-4650000.0,-7196000.0,-5178000.0
Net Income Including Noncontrolling Interests,362612000.0,321628000.0,337047000.0,265910000.0,294330000.0
Net Income Continuous Operations,362612000.0,321628000.0,337047000.0,265910000.0,294330000.0
Tax Provision,110773000.0,98800000.0,101264000.0,75623000.0,87676000.0
Pretax Income,473385000.0,420428000.0,438311000.0,341533000.0,382006000.0
Other Income Expense,8479000.0,5659000.0,5546000.0,2028000.0,-5493000.0
Other Non Operating Income Expenses,8479000.0,5659000.0,5546000.0,2028000.0,-5493000.0
Net Non Operating Interest Income Expense,-35364000.0,-40056000.0,-39724000.0,-44660000.0,-48899000.0
Total Other Finance Cost,1252000.0,1252000.0,1252000.0,1255000.0,1258000.0
Interest Expense Non Operating,34461000.0,39211000.0,38861000.0,43773000.0,47994000.0
Interest Income Non Operating,349000.0,407000.0,389000.0,368000.0,353000.0
Operating Income,500270000.0,454825000.0,472489000.0,384165000.0,436398000.0
Operating Expense,3364761000.0,3242014000.0,3235333000.0,3188612000.0,3083143000.0
Other Operating Expenses,1162566000.0,1105752000.0,1142901000.0,1090197000.0,1043116000.0
Depreciation Amortization Depletion Income Statement,152004000.0,148345000.0,146781000.0,149567000.0,147480000.0
Depreciation And Amortization In Income Statement,152004000.0,148345000.0,146781000.0,149567000.0,147480000.0
Selling General And Administration,2050191000.0,1987917000.0,1945651000.0,1948848000.0,1892547000.0
General And Administrative Expense,2050191000.0,1987917000.0,1945651000.0,1948848000.0,1892547000.0
Rent And Landing Fees,35240000.0,36813000.0,38268000.0,36540000.0,36175000.0
Salaries And Wages,2014951000.0,1951104000.0,1907383000.0,1912308000.0,1856372000.0
Gross Profit,3865031000.0,3696839000.0,3707822000.0,3572777000.0,3519541000.0
Cost Of Revenue,418785000.0,402881000.0,405900000.0,390250000.0,388063000.0
Total Revenue,4283816000.0,4099720000.0,4113722000.0,3963027000.0,3907604000.0
Operating Revenue,4283816000.0,4099720000.0,4113722000.0,3963027000.0,3907604000.0
