,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-117773.019272,-151800.0,-61526.232114,-154800.0,-172387.096774,
Tax Rate For Calcs,0.235546,0.253,0.205087,0.258,0.215484,
Normalized EBITDA,117300000.0,84300000.0,83900000.0,92700000.0,97300000.0,
Total Unusual Items,-500000.0,-600000.0,-300000.0,-600000.0,-800000.0,
Total Unusual Items Excluding Goodwill,-500000.0,-600000.0,-300000.0,-600000.0,-800000.0,
Net Income From Continuing Operation Net Minority Interest,71400000.0,46300000.0,50000000.0,53900000.0,60800000.0,
Reconciled Depreciation,19900000.0,18700000.0,17600000.0,16500000.0,15800000.0,
Reconciled Cost Of Revenue,379600000.0,318600000.0,325600000.0,321100000.0,334400000.0,
EBITDA,116800000.0,83700000.0,83600000.0,92100000.0,96500000.0,
EBIT,96900000.0,65000000.0,66000000.0,75600000.0,80700000.0,
Net Interest Income,-3500000.0,-3000000.0,-3100000.0,-3000000.0,-3200000.0,
Interest Expense,3500000.0,3000000.0,3100000.0,3000000.0,3200000.0,
Normalized Income,71782226.980728,46748200.0,50238473.767886,54345200.0,61427612.903226,
Net Income From Continuing And Discontinued Operation,71400000.0,46300000.0,50000000.0,53900000.0,60800000.0,
Total Expenses,466400000.0,397500000.0,405400000.0,397700000.0,408500000.0,
Total Operating Income As Reported,97700000.0,65700000.0,70100000.0,75900000.0,81100000.0,
Diluted Average Shares,61300000.0,61800000.0,,61700000.0,61700000.0,61600000.0
Basic Average Shares,60600000.0,61100000.0,,61000000.0,61000000.0,60900000.0
Diluted EPS,1.16,0.75,,0.87,0.99,0.84
Basic EPS,1.18,0.76,,0.88,1.0,0.85
Diluted NI Availto Com Stockholders,71400000.0,46300000.0,50000000.0,53900000.0,60800000.0,
Net Income Common Stockholders,71400000.0,46300000.0,50000000.0,53900000.0,60800000.0,
Net Income,71400000.0,46300000.0,50000000.0,53900000.0,60800000.0,
Net Income Including Noncontrolling Interests,71400000.0,46300000.0,50000000.0,53900000.0,60800000.0,
Net Income Continuous Operations,71400000.0,46300000.0,50000000.0,53900000.0,60800000.0,
Tax Provision,22000000.0,15700000.0,12900000.0,18700000.0,16700000.0,
Pretax Income,93400000.0,62000000.0,62900000.0,72600000.0,77500000.0,
Other Income Expense,-1300000.0,-1300000.0,-600000.0,-900000.0,-1200000.0,
Other Non Operating Income Expenses,-800000.0,-700000.0,-300000.0,-300000.0,-400000.0,
Special Income Charges,-500000.0,-600000.0,-300000.0,-600000.0,-800000.0,
Restructuring And Mergern Acquisition,500000.0,600000.0,300000.0,600000.0,800000.0,
Net Non Operating Interest Income Expense,-3500000.0,-3000000.0,-3100000.0,-3000000.0,-3200000.0,
Interest Expense Non Operating,3500000.0,3000000.0,3100000.0,3000000.0,3200000.0,
Operating Income,98200000.0,66300000.0,66600000.0,76500000.0,81900000.0,
Operating Expense,71400000.0,64500000.0,66000000.0,63900000.0,62100000.0,
Depreciation Amortization Depletion Income Statement,4500000.0,4300000.0,3800000.0,3800000.0,3800000.0,
Depreciation And Amortization In Income Statement,4500000.0,4300000.0,3800000.0,3800000.0,3800000.0,
Amortization,4500000.0,4300000.0,3800000.0,3800000.0,3800000.0,
Amortization Of Intangibles Income Statement,4500000.0,4300000.0,3800000.0,3800000.0,3800000.0,
Selling General And Administration,66900000.0,60200000.0,62200000.0,60100000.0,58300000.0,
Gross Profit,169600000.0,130800000.0,132600000.0,140400000.0,144000000.0,
Cost Of Revenue,395000000.0,333000000.0,339400000.0,333800000.0,346400000.0,
Total Revenue,564600000.0,463800000.0,472000000.0,474200000.0,490400000.0,
Operating Revenue,564600000.0,463800000.0,472000000.0,474200000.0,490400000.0,
