,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-283.52947,-959.479627,-89.470457,-394.750807,0.087961,
Tax Rate For Calcs,0.157516,0.180897,0.158636,0.0878,0.043981,
Normalized EBITDA,-17612800.0,-20752959.0,-21664989.0,9115646.0,-7879016.0,
Total Unusual Items,-1800.0,-5304.0,-564.0,-4496.0,2.0,
Total Unusual Items Excluding Goodwill,-1800.0,-5304.0,-564.0,-4496.0,2.0,
Net Income From Continuing Operation Net Minority Interest,-14652246.0,-16753488.0,-17948776.0,8555602.0,-7250862.0,
Reconciled Cost Of Revenue,37256461.0,26071829.0,26215352.0,31242849.0,30225251.0,
EBITDA,-17614600.0,-20758263.0,-21665553.0,9111150.0,-7879014.0,
EBIT,-17614600.0,-20758263.0,-21665553.0,9111150.0,-7879014.0,
Net Interest Income,224646.0,310074.0,333145.0,270599.0,241534.0,
Interest Income,,310074.0,,,241534.0,240246.0
Normalized Income,-14650729.52947,-16749143.479627,-17948301.470457,8559703.249193,-7250863.912039,
Net Income From Continuing And Discontinued Operation,-14652246.0,-16753488.0,-17948776.0,8555602.0,-7250862.0,
Total Expenses,84869407.0,72522190.0,69791372.0,74497545.0,67329122.0,
Total Operating Income As Reported,-17614600.0,-20758263.0,-21665553.0,9111150.0,-7879014.0,
Diluted Average Shares,31852709.0,31024978.0,30946166.0,30555721.0,30211925.0,
Basic Average Shares,31852709.0,31024978.0,30946166.0,30555721.0,30211925.0,
Diluted EPS,-0.46,-0.54,-0.58,0.28,-0.24,
Basic EPS,-0.46,-0.54,-0.58,0.28,-0.24,
Diluted NI Availto Com Stockholders,-14652246.0,-16753488.0,-17948776.0,8555602.0,-7250862.0,
Net Income Common Stockholders,-14652246.0,-16753488.0,-17948776.0,8555602.0,-7250862.0,
Net Income,-14652246.0,-16753488.0,-17948776.0,8555602.0,-7250862.0,
Minority Interests,22.0,22.0,28.0,1676.0,50714.0,
Net Income Including Noncontrolling Interests,-14652268.0,-16753510.0,-17948804.0,8553926.0,-7301576.0,
Net Income Continuous Operations,-14652268.0,-16753510.0,-17948804.0,8553926.0,-7301576.0,
Tax Provision,-2739486.0,-3699983.0,-3384168.0,823327.0,-335902.0,
Pretax Income,-17391754.0,-20453493.0,-21332972.0,9377253.0,-7637478.0,
Other Income Expense,-1800.0,-5304.0,-564.0,-4496.0,2.0,
Special Income Charges,,,,0.0,0.0,
Gain On Sale Of Business,,,,0.0,0.0,
Gain On Sale Of Security,-1800.0,-5304.0,-564.0,-4496.0,2.0,
Net Non Operating Interest Income Expense,224646.0,310074.0,333145.0,270599.0,241534.0,
Total Other Finance Cost,-224646.0,,-333145.0,,-241534.0,
Interest Income Non Operating,,310074.0,,,241534.0,240246.0
Operating Income,-17614600.0,-20758263.0,-21665553.0,9111150.0,-7879014.0,
Operating Expense,47612946.0,46450361.0,43576020.0,43254696.0,37103871.0,
Other Operating Expenses,-42806.0,-20692.0,-23088.0,-28208.0,-1104.0,
Research And Development,740049.0,1153780.0,1030262.0,1651359.0,1204485.0,
Selling General And Administration,46915703.0,45317273.0,42568846.0,41631545.0,35900490.0,
Selling And Marketing Expense,25743503.0,24081769.0,22561908.0,20721614.0,20297200.0,
General And Administrative Expense,21172200.0,21235504.0,20006938.0,20909931.0,15603290.0,
Other Gand A,21172200.0,21235504.0,20006938.0,20909931.0,15603290.0,
Gross Profit,29998346.0,25692098.0,21910467.0,52365846.0,29224857.0,
Cost Of Revenue,37256461.0,26071829.0,26215352.0,31242849.0,30225251.0,
Total Revenue,67254807.0,51763927.0,48125819.0,83608695.0,59450108.0,
Operating Revenue,67254807.0,51763927.0,48125819.0,83608695.0,59450108.0,
