,2024-09-30,2024-06-30,2024-03-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,-2278212.72
Tax Rate For Calcs,0.0,0.0,0.0,0.21,0.21
Normalized EBITDA,-527209.0,-1385517.0,-406896.0,-763261.0,-669716.0
Total Unusual Items,,,,,-10848632.0
Total Unusual Items Excluding Goodwill,,,,,-10848632.0
Net Income From Continuing Operation Net Minority Interest,-1185409.0,-2109649.0,-1046959.0,-1493575.0,-12199648.0
Reconciled Depreciation,493475.0,532641.0,517016.0,573651.0,520705.0
Reconciled Cost Of Revenue,1696615.0,1877906.0,1167962.0,3389905.0,4530789.0
EBITDA,-527209.0,-1385517.0,-406896.0,-763261.0,-11518348.0
EBIT,-1020684.0,-1918158.0,-923912.0,-1336912.0,-12039053.0
Net Interest Income,-164615.0,-191419.0,-122812.0,-122817.0,-129260.0
Interest Expense,164725.0,191491.0,123047.0,123216.0,129521.0
Interest Income,110.0,72.0,235.0,399.0,261.0
Normalized Income,-1185409.0,-2109649.0,-1046959.0,-1493575.0,-3629228.72
Net Income From Continuing And Discontinued Operation,-1185409.0,5686673.0,-1080904.0,-1279126.0,-12199648.0
Total Expenses,2908090.0,3166789.0,2457891.0,4863496.0,5823628.0
Total Operating Income As Reported,-1095400.0,-1221578.0,-927124.0,-1340830.0,-1250185.0
Diluted Average Shares,7282714.0,7282714.0,7208193.0,7282714.0,7282714.0
Basic Average Shares,7282714.0,7282714.0,7208193.0,7282714.0,7282714.0
Diluted EPS,-0.16,0.78,-0.1,-0.18,-1.68
Basic EPS,-0.16,0.78,-0.1,-0.18,-1.68
Diluted NI Availto Com Stockholders,-1185409.0,5686673.0,-1080904.0,-1279126.0,-12199648.0
Net Income Common Stockholders,-1185409.0,5686673.0,-1080904.0,-1279126.0,-12199648.0
Net Income,-1185409.0,5686673.0,-1080904.0,-1279126.0,-12199648.0
Minority Interests,,0.0,,0.0,0.0
Net Income Including Noncontrolling Interests,-1185409.0,5686673.0,-1080904.0,-1279126.0,-12199648.0
Net Income Discontinuous Operations,0.0,7796322.0,-33945.0,214449.0,0.0
Net Income Continuous Operations,-1185409.0,-2109649.0,-1046959.0,-1493575.0,-12199648.0
Tax Provision,0.0,0.0,0.0,33447.0,31074.0
Pretax Income,-1185409.0,-2109649.0,-1046959.0,-1460128.0,-12168574.0
Other Income Expense,74606.0,-696652.0,2977.0,3519.0,-10789129.0
Other Non Operating Income Expenses,74606.0,-696652.0,2977.0,3519.0,59503.0
Gain On Sale Of Security,,,,,-10848632.0
Net Non Operating Interest Income Expense,-164615.0,-191419.0,-122812.0,-122817.0,-129260.0
Interest Expense Non Operating,164725.0,191491.0,123047.0,123216.0,129521.0
Interest Income Non Operating,110.0,72.0,235.0,399.0,261.0
Operating Income,-1095400.0,-1221578.0,-927124.0,-1340830.0,-1250185.0
Operating Expense,1211475.0,1288883.0,1289929.0,1473591.0,1292839.0
Research And Development,31793.0,32287.0,45698.0,61985.0,65188.0
Selling General And Administration,1179682.0,1256596.0,1244231.0,1411606.0,1227651.0
Selling And Marketing Expense,30516.0,33998.0,40530.0,234019.0,242718.0
General And Administrative Expense,1149166.0,1222598.0,1203701.0,1177587.0,984933.0
Other Gand A,1149166.0,1222598.0,1203701.0,1177587.0,984933.0
Gross Profit,116075.0,67305.0,362805.0,132761.0,42654.0
Cost Of Revenue,1696615.0,1877906.0,1167962.0,3389905.0,4530789.0
Total Revenue,1812690.0,1945211.0,1530767.0,3522666.0,4573443.0
Operating Revenue,1812690.0,1945211.0,1530767.0,3522666.0,4573443.0
