,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,3476340.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21,
Normalized EBITDA,181758000.0,162221000.0,187670000.0,186228000.0,178727000.0,
Total Unusual Items,16554000.0,,,,,
Total Unusual Items Excluding Goodwill,16554000.0,,,,,
Net Income From Continuing Operation Net Minority Interest,68449000.0,39008000.0,59460000.0,52378000.0,49211000.0,
Reconciled Depreciation,87900000.0,87392000.0,89391000.0,92147000.0,87417000.0,
Reconciled Cost Of Revenue,90361000.0,92699000.0,92008000.0,95332000.0,93137000.0,
EBITDA,198312000.0,162221000.0,187670000.0,186228000.0,178727000.0,
EBIT,110412000.0,74829000.0,98279000.0,94081000.0,91310000.0,
Net Interest Income,-30332000.0,-30014000.0,-28455000.0,-26720000.0,-26679000.0,
Interest Expense,30844000.0,31148000.0,33245000.0,36408000.0,36763000.0,
Interest Income,512000.0,1134000.0,4790000.0,9688000.0,10084000.0,
Normalized Income,55371340.0,39008000.0,59460000.0,52378000.0,49211000.0,
Net Income From Continuing And Discontinued Operation,68449000.0,39008000.0,59460000.0,52378000.0,49211000.0,
Total Expenses,196736000.0,196992000.0,198869000.0,205545000.0,199378000.0,
Rent Expense Supplemental,5296000.0,5893000.0,5003000.0,5330000.0,5115000.0,
Diluted Average Shares,118683337.0,118664430.0,118759000.0,118244000.0,117663000.0,
Basic Average Shares,118285328.0,118194588.0,118047000.0,117830000.0,117375000.0,
Diluted EPS,0.57,0.33,0.5,0.44,0.41,
Basic EPS,0.58,0.33,0.5,0.44,0.41,
Diluted NI Availto Com Stockholders,68221000.0,38796000.0,59285000.0,52205000.0,48391000.0,
Net Income Common Stockholders,68221000.0,38796000.0,59285000.0,52205000.0,48391000.0,
Otherunder Preferred Stock Dividend,228000.0,212000.0,175000.0,173000.0,820000.0,
Net Income,68449000.0,39008000.0,59460000.0,52378000.0,49211000.0,
Minority Interests,-11119000.0,-4673000.0,-5574000.0,-5295000.0,-5336000.0,
Net Income Including Noncontrolling Interests,79568000.0,43681000.0,65034000.0,57673000.0,54547000.0,
Net Income Continuous Operations,79568000.0,43681000.0,65034000.0,57673000.0,54547000.0,
Pretax Income,79568000.0,43681000.0,65034000.0,57673000.0,54547000.0,
Other Income Expense,16744000.0,-157000.0,,,-127000.0,-287000.0
Other Non Operating Income Expenses,190000.0,-157000.0,,,-127000.0,-287000.0
Gain On Sale Of Security,16554000.0,,,,,
Net Non Operating Interest Income Expense,-30332000.0,-30014000.0,-28455000.0,-26720000.0,-26679000.0,
Interest Expense Non Operating,30844000.0,31148000.0,33245000.0,36408000.0,36763000.0,
Interest Income Non Operating,512000.0,1134000.0,4790000.0,9688000.0,10084000.0,
Operating Income,93156000.0,73852000.0,87510000.0,84393000.0,81353000.0,
Operating Expense,106100000.0,104020000.0,106591000.0,109945000.0,105975000.0,
Depreciation Amortization Depletion Income Statement,87625000.0,87119000.0,89121000.0,91879000.0,87151000.0,
Depreciation And Amortization In Income Statement,87625000.0,87119000.0,89121000.0,91879000.0,87151000.0,
Selling General And Administration,18475000.0,16901000.0,17470000.0,18066000.0,18824000.0,
General And Administrative Expense,18475000.0,16901000.0,17470000.0,18066000.0,18824000.0,
Other Gand A,18475000.0,16901000.0,17470000.0,18066000.0,18824000.0,
Gross Profit,199256000.0,177872000.0,194101000.0,194338000.0,187328000.0,
Cost Of Revenue,90636000.0,92972000.0,92278000.0,95600000.0,93403000.0,
Total Revenue,289892000.0,270844000.0,286379000.0,289938000.0,280731000.0,
Operating Revenue,289817000.0,272035000.0,281722000.0,290706000.0,280737000.0,
