,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-1528478.0,-4415432.0,-1447666.0,-1537758.0,-1990327.0
Net Income From Continuing Operation Net Minority Interest,-1536249.0,-7097579.0,-1192434.0,-1653931.0,-2026207.0
Reconciled Depreciation,7771.0,48441.0,33918.0,72994.0,35195.0
Reconciled Cost Of Revenue,7374.0,77982.0,513101.0,751990.0,841398.0
EBITDA,-1528478.0,-4415432.0,-1447666.0,-1537758.0,-1990327.0
EBIT,-1536249.0,-4463873.0,-1481584.0,-1610752.0,-2025522.0
Net Interest Income,0.0,-6305.0,-109.0,-482.0,-685.0
Interest Expense,0.0,,,,685.0
Normalized Income,-1536249.0,-7097579.0,-1192434.0,-1653931.0,-2026207.0
Net Income From Continuing And Discontinued Operation,-1536249.0,-3312649.0,-1440197.0,-1653931.0,-2148611.0
Total Expenses,1525132.0,4752209.0,1848472.0,2216513.0,2987040.0
Total Operating Income As Reported,-1502279.0,-5483345.0,-1481584.0,-1610752.0,-2021108.0
Diluted Average Shares,8982676.0,,1561410.0,1295445.0,1168221.0
Basic Average Shares,8982676.0,,1561410.0,1295445.0,1168221.0
Diluted EPS,-0.17,,-0.92,-1.28,-1.84
Basic EPS,-0.17,,-0.92,-1.28,-1.84
Diluted NI Availto Com Stockholders,-1536249.0,-3312649.0,-1440197.0,-1653931.0,-2148611.0
Net Income Common Stockholders,-1536249.0,-3312649.0,-1440197.0,-1653931.0,-2148611.0
Net Income,-1536249.0,-3312649.0,-1440197.0,-1653931.0,-2148611.0
Net Income Including Noncontrolling Interests,-1536249.0,-3312649.0,-1440197.0,-1653931.0,-2148611.0
Net Income Discontinuous Operations,0.0,3784930.0,-247763.0,,-122404.0
Net Income Continuous Operations,-1536249.0,-7097579.0,-1192434.0,-1653931.0,-2026207.0
Pretax Income,-1536249.0,-7097579.0,-1192434.0,-1653931.0,-2026207.0
Other Income Expense,-33970.0,-2627401.0,289259.0,-42697.0,-4414.0
Other Non Operating Income Expenses,-33970.0,-519550.0,290925.0,-42625.0,-2363.0
Earnings From Equity Interest,0.0,-1088380.0,-1666.0,-72.0,-2051.0
Net Non Operating Interest Income Expense,0.0,-6305.0,-109.0,-482.0,-685.0
Total Other Finance Cost,,6305.0,109.0,482.0,516.0
Interest Expense Non Operating,0.0,,,,685.0
Operating Income,-1502279.0,-4463873.0,-1481584.0,-1610752.0,-2021108.0
Operating Expense,1517758.0,4674227.0,1335371.0,1464523.0,2145642.0
Other Operating Expenses,1517758.0,1232445.0,1335371.0,1464523.0,2145642.0
Gross Profit,15479.0,210354.0,-146213.0,-146229.0,124534.0
Cost Of Revenue,7374.0,77982.0,513101.0,751990.0,841398.0
Total Revenue,22853.0,288336.0,366888.0,605761.0,965932.0
Operating Revenue,22853.0,288336.0,366888.0,605761.0,965932.0
