,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-130136.986301,-5313300.0,-4662717.481359,-3687300.0,-6976510.067114,,
Tax Rate For Calcs,0.260274,0.267,0.279205,0.241,0.258389,,
Normalized EBITDA,370800000.0,355700000.0,365500000.0,362700000.0,373200000.0,,
Total Unusual Items,-500000.0,-19900000.0,-16700000.0,-15300000.0,-27000000.0,,
Total Unusual Items Excluding Goodwill,-500000.0,-19900000.0,-16700000.0,-15300000.0,-27000000.0,,
Net Income From Continuing Operation Net Minority Interest,189000000.0,166300000.0,174000000.0,181700000.0,176800000.0,,
Reconciled Depreciation,80800000.0,77900000.0,78200000.0,78100000.0,78600000.0,,
Reconciled Cost Of Revenue,1581400000.0,1526800000.0,1576500000.0,1556800000.0,1572600000.0,,
EBITDA,370300000.0,335800000.0,348800000.0,347400000.0,346200000.0,,
EBIT,289500000.0,257900000.0,270600000.0,269300000.0,267600000.0,,
Net Interest Income,-34000000.0,-30900000.0,-29200000.0,-30000000.0,-29200000.0,,
Interest Expense,34000000.0,30900000.0,29200000.0,30000000.0,29200000.0,,
Normalized Income,189369863.013699,180886700.0,186037282.518641,193312700.0,196823489.932886,,
Net Income From Continuing And Discontinued Operation,189000000.0,166300000.0,174000000.0,181700000.0,176800000.0,,
Total Expenses,1933800000.0,1873800000.0,1905800000.0,1903700000.0,1946500000.0,,
Diluted Average Shares,78300000.0,79400000.0,80400000.0,80800000.0,81000000.0,,
Basic Average Shares,78044822.0,78552144.0,79800396.0,80500000.0,80600000.0,,
Diluted EPS,2.41,2.09,2.16,2.25,2.18,,
Basic EPS,2.421685,2.117065,2.18044,2.26,2.19,,
Diluted NI Availto Com Stockholders,189000000.0,166300000.0,174000000.0,181700000.0,176800000.0,,
Net Income Common Stockholders,189000000.0,166300000.0,174000000.0,181700000.0,176800000.0,,
Net Income,189000000.0,166300000.0,174000000.0,181700000.0,176800000.0,,
Net Income Including Noncontrolling Interests,189000000.0,166300000.0,174000000.0,181700000.0,176800000.0,,
Net Income Continuous Operations,189000000.0,166300000.0,174000000.0,181700000.0,176800000.0,,
Tax Provision,66500000.0,60700000.0,67400000.0,57600000.0,61600000.0,,
Pretax Income,255500000.0,227000000.0,241400000.0,239300000.0,238400000.0,,
Other Income Expense,2800000.0,-16600000.0,-9300000.0,-10400000.0,-21200000.0,,
Other Non Operating Income Expenses,3300000.0,3300000.0,7400000.0,4900000.0,5800000.0,,
Special Income Charges,1300000.0,-19200000.0,3100000.0,-14900000.0,-22900000.0,,
Gain On Sale Of Ppe,11100000.0,,0.0,0.0,0.0,,0.0
Gain On Sale Of Business,-1800000.0,-14300000.0,,-2500000.0,-15000000.0,-2200000.0,
Other Special Charges,,,300000.0,,400000.0,-6900000.0,8000000.0
Write Off,100000.0,200000.0,3100000.0,1400000.0,900000.0,,
Restructuring And Mergern Acquisition,7900000.0,4700000.0,13200000.0,11000000.0,6600000.0,,
Earnings From Equity Interest,,,,,,-2200000.0,
Gain On Sale Of Security,-1800000.0,-700000.0,-19800000.0,-400000.0,-4100000.0,,
Net Non Operating Interest Income Expense,-34000000.0,-30900000.0,-29200000.0,-30000000.0,-29200000.0,,
Interest Expense Non Operating,34000000.0,30900000.0,29200000.0,30000000.0,29200000.0,,
Operating Income,286700000.0,274500000.0,279900000.0,279700000.0,288800000.0,,
Operating Expense,352400000.0,347000000.0,329300000.0,346900000.0,373900000.0,,
Selling General And Administration,352400000.0,347000000.0,191500000.0,346900000.0,373900000.0,,
Gross Profit,639100000.0,621500000.0,609200000.0,626600000.0,662700000.0,,
Cost Of Revenue,1581400000.0,1526800000.0,1576500000.0,1556800000.0,1572600000.0,,
Total Revenue,2220500000.0,2148300000.0,2185700000.0,2183400000.0,2235300000.0,,
Operating Revenue,2220500000.0,2148300000.0,2185700000.0,2183400000.0,2235300000.0,,
