,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.21,0.0,
Normalized EBITDA,3319000.0,2632000.0,3603000.0,2345000.0,3756000.0,
Total Unusual Items,,,,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,,,,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,-1192000.0,-2193000.0,-1045000.0,-2353000.0,-772000.0,
Reconciled Depreciation,4675000.0,4651000.0,4466000.0,4339000.0,4328000.0,
Reconciled Cost Of Revenue,3101000.0,3415000.0,3168000.0,3034000.0,2983000.0,
EBITDA,3319000.0,2632000.0,3603000.0,2345000.0,3756000.0,
EBIT,-1356000.0,-2019000.0,-863000.0,-1994000.0,-572000.0,
Net Interest Income,-144000.0,-144000.0,-108000.0,-92000.0,-141000.0,
Interest Expense,144000.0,144000.0,108000.0,92000.0,141000.0,
Normalized Income,-1192000.0,-2193000.0,-1045000.0,-2353000.0,-772000.0,
Net Income From Continuing And Discontinued Operation,-1192000.0,-2193000.0,-1045000.0,-2353000.0,-772000.0,
Total Expenses,23512000.0,24100000.0,22556000.0,22207000.0,20670000.0,
Total Operating Income As Reported,-1356000.0,-2019000.0,-863000.0,-1493000.0,-447000.0,
Diluted Average Shares,23840000.0,23372000.0,23161000.0,23363000.0,21154000.0,
Basic Average Shares,23840000.0,23372000.0,23161000.0,23148000.0,21154000.0,
Diluted EPS,-0.05,-0.09,-0.05,-0.08,-0.04,
Basic EPS,-0.05,-0.09,-0.05,-0.08,-0.04,
Diluted NI Availto Com Stockholders,-1192000.0,-2193000.0,-1045000.0,-2353000.0,-772000.0,
Net Income Common Stockholders,-1192000.0,-2193000.0,-1045000.0,-2353000.0,-772000.0,
Net Income,-1192000.0,-2193000.0,-1045000.0,-2353000.0,-772000.0,
Minority Interests,308000.0,-30000.0,-74000.0,,-59000.0,-45000.0
Net Income Including Noncontrolling Interests,-1500000.0,-2163000.0,-971000.0,-2146000.0,-713000.0,
Net Income Discontinuous Operations,,,,0.0,0.0,0.0
Net Income Continuous Operations,-1500000.0,-2163000.0,-971000.0,-2146000.0,-713000.0,
Tax Provision,0.0,0.0,0.0,60000.0,0.0,
Pretax Income,-1500000.0,-2163000.0,-971000.0,-2086000.0,-713000.0,
Other Income Expense,,,,,-125000.0,-125000.0
Special Income Charges,,,,0.0,0.0,0.0
Restructuring And Mergern Acquisition,,,,0.0,0.0,0.0
Earnings From Equity Interest,0.0,0.0,0.0,,-125000.0,-125000.0
Net Non Operating Interest Income Expense,-144000.0,-144000.0,-108000.0,-92000.0,-141000.0,
Interest Expense Non Operating,144000.0,144000.0,108000.0,92000.0,141000.0,
Operating Income,-1356000.0,-2019000.0,-863000.0,-1493000.0,-447000.0,
Operating Expense,20411000.0,20685000.0,19388000.0,19173000.0,17687000.0,
Selling General And Administration,20411000.0,20685000.0,19388000.0,19173000.0,17687000.0,
Selling And Marketing Expense,18398000.0,18697000.0,17759000.0,17694000.0,16254000.0,
General And Administrative Expense,2013000.0,1988000.0,1629000.0,1479000.0,1433000.0,
Other Gand A,2013000.0,1988000.0,1629000.0,1479000.0,1433000.0,
Gross Profit,19055000.0,18666000.0,18525000.0,17680000.0,17240000.0,
Cost Of Revenue,3101000.0,3415000.0,3168000.0,3034000.0,2983000.0,
Total Revenue,22156000.0,22081000.0,21693000.0,20714000.0,20223000.0,
Operating Revenue,22156000.0,22081000.0,21693000.0,20714000.0,20223000.0,
