,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,219155.379364,469300.323119,-88325.961183,758673.515282,1366821.975681
Tax Rate For Calcs,0.275667,0.211874,0.279513,0.200654,0.33757
Normalized EBITDA,40175000.0,37286000.0,37633000.0,32893000.0,28639000.0
Total Unusual Items,795000.0,2215000.0,-316000.0,3781000.0,4049000.0
Total Unusual Items Excluding Goodwill,795000.0,2215000.0,-316000.0,3781000.0,4049000.0
Net Income From Continuing Operation Net Minority Interest,19733000.0,22196000.0,17559000.0,23460000.0,18032000.0
Reconciled Depreciation,14500000.0,13545000.0,12573000.0,11103000.0,9523000.0
Reconciled Cost Of Revenue,54835000.0,51957000.0,50874000.0,46991000.0,47335000.0
EBITDA,40970000.0,39501000.0,37317000.0,36674000.0,32688000.0
EBIT,26470000.0,25956000.0,24744000.0,25571000.0,23165000.0
Normalized Income,19157155.379364,20450300.323119,17786674.038817,20437673.515282,15349821.975681
Net Income From Continuing And Discontinued Operation,19733000.0,22196000.0,17559000.0,23460000.0,18032000.0
Total Expenses,160930000.0,155593000.0,146163000.0,138115000.0,130431000.0
Total Operating Income As Reported,26470000.0,25956000.0,24744000.0,25571000.0,23165000.0
Diluted Average Shares,38099000.0,38163000.0,38133000.0,37996000.0,37683000.0
Basic Average Shares,37965000.0,37990000.0,37646000.0,37447000.0,37078000.0
Diluted EPS,0.52,0.58,0.46,0.62,0.48
Basic EPS,0.52,0.58,0.47,0.63,0.49
Diluted NI Availto Com Stockholders,19733000.0,22196000.0,17559000.0,23460000.0,18032000.0
Net Income Common Stockholders,19733000.0,22196000.0,17559000.0,23460000.0,18032000.0
Net Income,19733000.0,22196000.0,17559000.0,23460000.0,18032000.0
Net Income Including Noncontrolling Interests,19733000.0,22196000.0,17559000.0,23460000.0,18032000.0
Net Income Continuous Operations,19733000.0,22196000.0,17559000.0,23460000.0,18032000.0
Tax Provision,7510000.0,5967000.0,6812000.0,5889000.0,9189000.0
Pretax Income,27243000.0,28163000.0,24371000.0,29349000.0,27221000.0
Other Income Expense,773000.0,2207000.0,-373000.0,3778000.0,4056000.0
Other Non Operating Income Expenses,-22000.0,-8000.0,-57000.0,-3000.0,7000.0
Gain On Sale Of Security,795000.0,2215000.0,-316000.0,3781000.0,4049000.0
Operating Income,26470000.0,25956000.0,24744000.0,25571000.0,23165000.0
Operating Expense,101104000.0,98679000.0,90578000.0,86491000.0,78413000.0
Depreciation Amortization Depletion Income Statement,9509000.0,8588000.0,7862000.0,6470000.0,4840000.0
Depreciation And Amortization In Income Statement,9509000.0,8588000.0,7862000.0,6470000.0,4840000.0
Amortization,9509000.0,8588000.0,7862000.0,6470000.0,4840000.0
Amortization Of Intangibles Income Statement,9509000.0,8588000.0,7862000.0,6470000.0,4840000.0
Research And Development,17271000.0,17439000.0,17142000.0,15292000.0,14366000.0
Selling General And Administration,74324000.0,72652000.0,65574000.0,64729000.0,59207000.0
Selling And Marketing Expense,43434000.0,41634000.0,39220000.0,37577000.0,35691000.0
General And Administrative Expense,30890000.0,31018000.0,26354000.0,27152000.0,23516000.0
Other Gand A,30890000.0,31018000.0,26354000.0,27152000.0,23516000.0
Gross Profit,127574000.0,124635000.0,115322000.0,112062000.0,101578000.0
Cost Of Revenue,59826000.0,56914000.0,55585000.0,51624000.0,52018000.0
Total Revenue,187400000.0,181549000.0,170907000.0,163686000.0,153596000.0
Operating Revenue,187400000.0,181549000.0,170907000.0,163686000.0,153596000.0
