,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,1634850.0,3829980.0,3592470.0,9964290.0,-23221786.154247,,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.325746,,
Normalized EBITDA,61819000.0,103141000.0,87766000.0,51401000.0,66722000.0,,
Total Unusual Items,7785000.0,18238000.0,17107000.0,47449000.0,-71288000.0,,
Total Unusual Items Excluding Goodwill,7785000.0,18238000.0,17107000.0,47449000.0,-71288000.0,,
Net Income From Continuing Operation Net Minority Interest,-74716000.0,13292000.0,28307000.0,23095000.0,-62177000.0,,
Reconciled Depreciation,40426000.0,40325000.0,39118000.0,36983000.0,40614000.0,,
Reconciled Cost Of Revenue,207456000.0,195812000.0,176795000.0,174194000.0,216530000.0,,
EBITDA,69604000.0,121379000.0,104873000.0,98850000.0,-4566000.0,,
EBIT,29178000.0,81054000.0,65755000.0,61867000.0,-45180000.0,,
Net Interest Income,-49492000.0,-49414000.0,-48795000.0,-48670000.0,-47036000.0,,
Interest Expense,49492000.0,49414000.0,48795000.0,48670000.0,47036000.0,,
Normalized Income,-80866150.0,-1116020.0,14792470.0,-14389710.0,-14110786.154247,,
Net Income From Continuing And Discontinued Operation,-74716000.0,13292000.0,28307000.0,23095000.0,-62177000.0,,
Total Expenses,279789000.0,277049000.0,250626000.0,245777000.0,257750000.0,,
Total Operating Income As Reported,15183000.0,62185000.0,46873000.0,12946000.0,-34255000.0,,
Diluted Average Shares,140203747.0,147606436.0,152957223.0,154957384.0,,157874876.0,
Basic Average Shares,140203747.0,141185986.0,143939878.0,145766779.0,,148102841.0,
Diluted EPS,-0.53291,0.07,0.16,0.13,,0.13,
Basic EPS,-0.53291,0.07,0.17,0.13,,0.14,
Diluted NI Availto Com Stockholders,-73335000.0,10267000.0,24427000.0,19588000.0,-64573000.0,,
Net Income Common Stockholders,-73335000.0,10267000.0,24427000.0,19588000.0,-64573000.0,,
Otherunder Preferred Stock Dividend,-3662000.0,712000.0,1640000.0,1293000.0,0.0,,
Preferred Stock Dividends,2281000.0,2313000.0,2240000.0,2214000.0,2396000.0,,
Net Income,-74716000.0,13292000.0,28307000.0,23095000.0,-62177000.0,,
Net Income Including Noncontrolling Interests,-74716000.0,13292000.0,28307000.0,23095000.0,-62177000.0,,
Net Income Continuous Operations,-74716000.0,13292000.0,28307000.0,23095000.0,-62177000.0,,
Tax Provision,54402000.0,18348000.0,-11347000.0,-9898000.0,-30039000.0,,
Pretax Income,-20314000.0,31640000.0,16960000.0,13197000.0,-92216000.0,,
Other Income Expense,7785000.0,18221000.0,16307000.0,47449000.0,-71298000.0,,
Other Non Operating Income Expenses,0.0,-17000.0,-800000.0,,-10000.0,-3000.0,
Special Income Charges,7785000.0,18238000.0,17107000.0,47449000.0,-71288000.0,,
Gain On Sale Of Ppe,,,,,-571000.0,-657000.0,-21000.0
Other Special Charges,,,,,,-8868000.0,64091000.0
Impairment Of Capital Assets,6210000.0,648000.0,2575000.0,1472000.0,59802000.0,,
Restructuring And Mergern Acquisition,-13995000.0,-18886000.0,-19682000.0,-48921000.0,10915000.0,,
Net Non Operating Interest Income Expense,-49492000.0,-49414000.0,-48795000.0,-48670000.0,-47036000.0,,
Interest Expense Non Operating,49492000.0,49414000.0,48795000.0,48670000.0,47036000.0,,
Operating Income,21393000.0,62833000.0,49448000.0,14418000.0,26118000.0,,
Operating Expense,72333000.0,81237000.0,73831000.0,71583000.0,41220000.0,,
Other Operating Expenses,-829000.0,-330000.0,329000.0,-211000.0,782000.0,,
Depreciation Amortization Depletion Income Statement,40426000.0,40325000.0,39118000.0,36983000.0,,36327000.0,
Depreciation And Amortization In Income Statement,40426000.0,40325000.0,39118000.0,36983000.0,,36327000.0,
Selling General And Administration,32736000.0,41242000.0,34384000.0,34811000.0,40438000.0,,
Gross Profit,93726000.0,144070000.0,123279000.0,86001000.0,67338000.0,,
Cost Of Revenue,207456000.0,195812000.0,176795000.0,174194000.0,216530000.0,,
Total Revenue,301182000.0,339882000.0,300074000.0,260195000.0,283868000.0,,
Operating Revenue,301182000.0,339882000.0,300074000.0,260195000.0,283868000.0,,
