,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.201048,0.24,0.297,0.261189,0.261,
Total Unusual Items,,,,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,,,,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,2134000.0,1076000.0,2515000.0,-3219000.0,3118000.0,
Reconciled Depreciation,653000.0,631000.0,625000.0,629000.0,584000.0,
Net Interest Income,15434000.0,15673000.0,15975000.0,16170000.0,16625000.0,
Interest Expense,22522000.0,22276000.0,22328000.0,21662000.0,19715000.0,
Interest Income,37956000.0,37949000.0,38303000.0,37832000.0,36340000.0,
Normalized Income,2134000.0,1076000.0,2515000.0,-3219000.0,3118000.0,
Net Income From Continuing And Discontinued Operation,2134000.0,1076000.0,2515000.0,-3219000.0,3118000.0,
Diluted Average Shares,9825515.0,9750667.0,9710764.0,9739117.0,9743270.0,
Basic Average Shares,9663131.0,9647345.0,9621309.0,9572582.0,9553331.0,
Diluted EPS,0.22,0.11,0.26,0.03,0.32,
Basic EPS,0.22,0.11,0.26,0.03,0.33,
Diluted NI Availto Com Stockholders,2134000.0,1076000.0,2515000.0,-3219000.0,3118000.0,
Net Income Common Stockholders,2134000.0,1076000.0,2515000.0,-3219000.0,3118000.0,
Net Income,2134000.0,1076000.0,2515000.0,-3219000.0,3118000.0,
Net Income Including Noncontrolling Interests,2134000.0,1076000.0,2515000.0,-3219000.0,3118000.0,
Net Income Continuous Operations,2134000.0,1076000.0,2515000.0,-3219000.0,3118000.0,
Tax Provision,537000.0,339000.0,1064000.0,-1138000.0,1104000.0,
Pretax Income,2671000.0,1415000.0,3579000.0,-4357000.0,4222000.0,
Gain On Sale Of Security,24000.0,-2000.0,-6000.0,-2000.0,-19000.0,
Depreciation Amortization Depletion Income Statement,57000.0,56000.0,57000.0,62000.0,62000.0,
Depreciation And Amortization In Income Statement,57000.0,56000.0,57000.0,62000.0,62000.0,
Amortization,57000.0,56000.0,57000.0,62000.0,62000.0,
Amortization Of Intangibles Income Statement,57000.0,56000.0,57000.0,62000.0,62000.0,
Selling General And Administration,11813000.0,11340000.0,11461000.0,13088000.0,11323000.0,
Selling And Marketing Expense,374000.0,243000.0,194000.0,415000.0,355000.0,
General And Administrative Expense,11439000.0,11097000.0,11267000.0,12673000.0,10968000.0,
Salaries And Wages,11439000.0,11097000.0,11267000.0,9988000.0,10968000.0,
Total Revenue,22540000.0,22750000.0,23347000.0,20288000.0,22865000.0,
Operating Revenue,22540000.0,22750000.0,23347000.0,20288000.0,22865000.0,
Occupancy And Equipment,2126000.0,2080000.0,1976000.0,1937000.0,1807000.0,
Professional Expense And Contract Services Expense,1893000.0,1826000.0,2411000.0,1990000.0,1867000.0,
Other Non Interest Expense,3479000.0,3699000.0,3791000.0,-925000.0,3255000.0,
