,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21,,
Normalized EBITDA,-22562000.0,-46247000.0,-18719000.0,-48960000.0,-30595000.0,,
Total Unusual Items,,,,,,,-7029000.0
Total Unusual Items Excluding Goodwill,,,,,,,-7029000.0
Net Income From Continuing Operation Net Minority Interest,-36270000.0,-50557000.0,-59223000.0,-54210000.0,-41365000.0,,
Reconciled Depreciation,3535000.0,3975000.0,7904000.0,8259000.0,7990000.0,,
Reconciled Cost Of Revenue,41418000.0,55669000.0,36953000.0,43198000.0,36922000.0,,
EBITDA,-22562000.0,-46247000.0,-18719000.0,-48960000.0,-30595000.0,,
EBIT,-26097000.0,-50222000.0,-26623000.0,-57219000.0,-38585000.0,,
Net Interest Income,-7603000.0,2130000.0,,4467000.0,2131000.0,5590000.0,
Interest Expense,10079000.0,,,,2577000.0,,3815000.0
Interest Income,2476000.0,2130000.0,,4467000.0,4708000.0,5590000.0,
Normalized Income,-36270000.0,-50557000.0,-59223000.0,-54210000.0,-41365000.0,,
Net Income From Continuing And Discontinued Operation,-36270000.0,-50557000.0,-59223000.0,-54210000.0,-41365000.0,,
Total Expenses,78049000.0,85016000.0,73860000.0,83966000.0,72592000.0,,
Rent Expense Supplemental,,,,,,,3934000.0
Total Operating Income As Reported,,,,,,,-66900000.0
Diluted Average Shares,15204485.0,15188035.0,,15121994.0,15095956.0,15079871.0,
Basic Average Shares,15204485.0,15188035.0,,15121994.0,15095956.0,15079871.0,
Diluted EPS,-2.38548,-3.328739,,-3.58,-2.74,-3.41,
Basic EPS,-2.38548,-3.328739,,-3.58,-2.74,-3.41,
Diluted NI Availto Com Stockholders,-36270000.0,-50557000.0,-59223000.0,-54210000.0,-41365000.0,,
Net Income Common Stockholders,-36270000.0,-50557000.0,-59223000.0,-54210000.0,-41365000.0,,
Otherunder Preferred Stock Dividend,,,,0.0,0.0,,
Net Income,-36270000.0,-50557000.0,-59223000.0,-54210000.0,-41365000.0,,
Net Income Including Noncontrolling Interests,-36270000.0,-50557000.0,-59223000.0,-54210000.0,-41365000.0,,
Net Income Continuous Operations,-36270000.0,-50557000.0,-59223000.0,-54210000.0,-41365000.0,,
Tax Provision,94000.0,145000.0,378000.0,126000.0,203000.0,,
Pretax Income,-36176000.0,-50412000.0,-58845000.0,-54084000.0,-41162000.0,,
Other Income Expense,-1855000.0,-2320000.0,-17154000.0,-1332000.0,879000.0,,
Other Non Operating Income Expenses,-1855000.0,-2320000.0,-17154000.0,-1332000.0,879000.0,,
Special Income Charges,,,,,,,-5661000.0
Other Special Charges,,,,,,,-2828000.0
Write Off,,,,,,,311000.0
Impairment Of Capital Assets,,,,,,,7530000.0
Restructuring And Mergern Acquisition,,,,,,,648000.0
Gain On Sale Of Security,,,,,,,-1368000.0
Net Non Operating Interest Income Expense,-7603000.0,2130000.0,,4467000.0,2131000.0,5590000.0,
Interest Expense Non Operating,10079000.0,,,,2577000.0,,3815000.0
Interest Income Non Operating,2476000.0,2130000.0,,4467000.0,4708000.0,5590000.0,
Operating Income,-26718000.0,-50222000.0,-26623000.0,-57219000.0,-44172000.0,,
Operating Expense,36631000.0,29347000.0,36907000.0,40768000.0,35670000.0,,
Other Operating Expenses,10449000.0,5055000.0,9788000.0,7797000.0,3994000.0,,
Depreciation Amortization Depletion Income Statement,3535000.0,3975000.0,7904000.0,8259000.0,7990000.0,,
Depreciation And Amortization In Income Statement,3535000.0,3975000.0,7904000.0,8259000.0,7990000.0,,
Research And Development,,,,,,,17176000.0
Selling General And Administration,22647000.0,20317000.0,19215000.0,24712000.0,23686000.0,,
Selling And Marketing Expense,11140000.0,8687000.0,8798000.0,12101000.0,8531000.0,,
General And Administrative Expense,11507000.0,11630000.0,10417000.0,12611000.0,15155000.0,,
Other Gand A,11507000.0,11630000.0,10417000.0,12611000.0,15155000.0,,
Rent And Landing Fees,,,,,,,3934000.0
Salaries And Wages,,,,,,,12081000.0
Gross Profit,9913000.0,-20875000.0,10284000.0,-16451000.0,-8502000.0,,
Cost Of Revenue,41418000.0,55669000.0,36953000.0,43198000.0,36922000.0,,
Total Revenue,51331000.0,34794000.0,47237000.0,26747000.0,28420000.0,,
Operating Revenue,50453000.0,33912000.0,46168000.0,26058000.0,27948000.0,,
