,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,4588910.133843,-10260631.001372,9060171.919771,-9180000.0,-5849878.934625,
Tax Rate For Calcs,0.229446,0.256516,0.292264,0.27,0.365617,
Normalized EBITDA,1070000000.0,810000000.0,702000000.0,470000000.0,473000000.0,
Total Unusual Items,20000000.0,-40000000.0,31000000.0,-34000000.0,-16000000.0,
Total Unusual Items Excluding Goodwill,20000000.0,-40000000.0,31000000.0,-34000000.0,-16000000.0,
Net Income From Continuing Operation Net Minority Interest,669000000.0,443000000.0,470000000.0,223000000.0,253000000.0,
Reconciled Cost Of Revenue,1248000000.0,1124000000.0,973000000.0,950000000.0,914000000.0,
EBITDA,1090000000.0,770000000.0,733000000.0,436000000.0,457000000.0,
EBIT,1090000000.0,770000000.0,733000000.0,436000000.0,457000000.0,
Net Interest Income,-5000000.0,-9000000.0,-3000000.0,-9000000.0,-2000000.0,
Interest Expense,44000000.0,41000000.0,35000000.0,42000000.0,44000000.0,
Interest Income,39000000.0,32000000.0,32000000.0,33000000.0,42000000.0,
Normalized Income,653588910.133843,472739368.998628,448060171.919771,247820000.0,263150121.065375,
Net Income From Continuing And Discontinued Operation,669000000.0,443000000.0,470000000.0,223000000.0,253000000.0,
Total Expenses,1446000000.0,1216000000.0,1106000000.0,1088000000.0,1012000000.0,
Diluted Average Shares,,503409091.0,456310680.0,420754717.0,421666667.0,414285714.0
Basic Average Shares,,503409091.0,456310680.0,420754717.0,421666667.0,414285714.0
Diluted EPS,,0.88,1.03,0.53,0.6,0.14
Basic EPS,,0.88,1.03,0.53,0.6,0.14
Diluted NI Availto Com Stockholders,669000000.0,443000000.0,470000000.0,223000000.0,253000000.0,
Net Income Common Stockholders,669000000.0,443000000.0,470000000.0,223000000.0,253000000.0,
Net Income,669000000.0,443000000.0,470000000.0,223000000.0,253000000.0,
Minority Interests,-137000000.0,-99000000.0,-24000000.0,-11000000.0,-9000000.0,
Net Income Including Noncontrolling Interests,806000000.0,542000000.0,494000000.0,234000000.0,262000000.0,
Net Income Continuous Operations,806000000.0,542000000.0,494000000.0,234000000.0,262000000.0,
Tax Provision,240000000.0,187000000.0,204000000.0,160000000.0,151000000.0,
Pretax Income,1046000000.0,729000000.0,698000000.0,394000000.0,413000000.0,
Other Income Expense,52000000.0,-9000000.0,57000000.0,,46000000.0,3000000.0
Special Income Charges,26000000.0,-1000000.0,72000000.0,-13000000.0,-1000000.0,
Write Off,-26000000.0,1000000.0,-72000000.0,13000000.0,1000000.0,
Earnings From Equity Interest,32000000.0,31000000.0,26000000.0,34000000.0,62000000.0,
Gain On Sale Of Security,-6000000.0,-39000000.0,-41000000.0,-21000000.0,-15000000.0,
Net Non Operating Interest Income Expense,-5000000.0,-9000000.0,-3000000.0,-9000000.0,-2000000.0,
Interest Expense Non Operating,44000000.0,41000000.0,35000000.0,42000000.0,44000000.0,
Interest Income Non Operating,39000000.0,32000000.0,32000000.0,33000000.0,42000000.0,
Operating Income,999000000.0,747000000.0,644000000.0,403000000.0,369000000.0,
Operating Expense,198000000.0,92000000.0,133000000.0,138000000.0,98000000.0,
Other Operating Expenses,164000000.0,65000000.0,16000000.0,118000000.0,63000000.0,
Selling General And Administration,34000000.0,27000000.0,76000000.0,20000000.0,35000000.0,
General And Administrative Expense,34000000.0,27000000.0,76000000.0,20000000.0,35000000.0,
Other Gand A,34000000.0,27000000.0,73000000.0,20000000.0,35000000.0,
Gross Profit,1197000000.0,839000000.0,777000000.0,541000000.0,467000000.0,
Cost Of Revenue,1248000000.0,1124000000.0,973000000.0,950000000.0,914000000.0,
Total Revenue,2445000000.0,1963000000.0,1750000000.0,1491000000.0,1381000000.0,
Operating Revenue,2445000000.0,1963000000.0,1630000000.0,1491000000.0,1381000000.0,
