,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,444764.346189,468920.0,-24718.277622,13040270.0,-131087.009569
Tax Rate For Calcs,0.204395,0.19,0.214942,0.19,0.197718
Normalized EBITDA,471095000.0,407939000.0,418732000.0,438493000.0,423134000.0
Total Unusual Items,2176000.0,2468000.0,-115000.0,68633000.0,-663000.0
Total Unusual Items Excluding Goodwill,2176000.0,2468000.0,-115000.0,68633000.0,-663000.0
Net Income From Continuing Operation Net Minority Interest,280130000.0,239241000.0,238383000.0,312896000.0,246587000.0
Reconciled Depreciation,94383000.0,87418000.0,86663000.0,86668000.0,82740000.0
Reconciled Cost Of Revenue,1231330000.0,1120559000.0,1184142000.0,1220355000.0,1196259000.0
EBITDA,473271000.0,410407000.0,418617000.0,507126000.0,422471000.0
EBIT,378888000.0,322989000.0,331954000.0,420458000.0,339731000.0
Net Interest Income,-8856000.0,-7354000.0,-5159000.0,-28952000.0,-28293000.0
Interest Expense,26791000.0,27608000.0,28304000.0,34128000.0,32374000.0
Interest Income,17935000.0,20254000.0,23145000.0,5176000.0,4081000.0
Normalized Income,278398764.346189,237241920.0,238473281.722378,257303270.0,247118912.990431
Net Income From Continuing And Discontinued Operation,279064000.0,230821000.0,1435983000.0,347100000.0,281822000.0
Total Expenses,1694995000.0,1569750000.0,1634802000.0,1649925000.0,1625314000.0
Total Operating Income As Reported,354597000.0,296309000.0,295064000.0,333617000.0,323468000.0
Diluted Average Shares,137974000.0,138260000.0,138298000.0,138223000.0,138404000.0
Basic Average Shares,137226000.0,137267000.0,137205000.0,137251000.0,137443000.0
Diluted EPS,2.02,1.67,10.38,2.51,2.04
Basic EPS,2.03,1.68,10.47,2.53,2.05
Diluted NI Availto Com Stockholders,279064000.0,230821000.0,1435983000.0,347100000.0,281822000.0
Net Income Common Stockholders,279064000.0,230821000.0,1435983000.0,347100000.0,281822000.0
Net Income,279064000.0,230821000.0,1435983000.0,347100000.0,281822000.0
Net Income Including Noncontrolling Interests,279064000.0,230821000.0,1435983000.0,347100000.0,281822000.0
Net Income Discontinuous Operations,-1066000.0,-8420000.0,1197600000.0,34204000.0,35235000.0
Net Income Continuous Operations,280130000.0,239241000.0,238383000.0,312896000.0,246587000.0
Tax Provision,71967000.0,56140000.0,65267000.0,73434000.0,60770000.0
Pretax Income,352097000.0,295381000.0,303650000.0,386330000.0,307357000.0
Other Income Expense,6356000.0,6426000.0,13745000.0,81665000.0,12182000.0
Other Non Operating Income Expenses,4180000.0,3958000.0,13860000.0,13032000.0,12845000.0
Special Income Charges,2176000.0,2468000.0,-115000.0,68633000.0,-663000.0
Gain On Sale Of Business,2176000.0,2468000.0,-115000.0,68633000.0,-663000.0
Net Non Operating Interest Income Expense,-8856000.0,-7354000.0,-5159000.0,-28952000.0,-28293000.0
Interest Expense Non Operating,26791000.0,27608000.0,28304000.0,34128000.0,32374000.0
Interest Income Non Operating,17935000.0,20254000.0,23145000.0,5176000.0,4081000.0
Operating Income,354597000.0,296309000.0,295064000.0,333617000.0,323468000.0
Operating Expense,463665000.0,449191000.0,450660000.0,429570000.0,429055000.0
Selling General And Administration,463665000.0,449191000.0,450660000.0,429570000.0,429055000.0
Gross Profit,818262000.0,745500000.0,745724000.0,763187000.0,752523000.0
Cost Of Revenue,1231330000.0,1120559000.0,1184142000.0,1220355000.0,1196259000.0
Total Revenue,2049592000.0,1866059000.0,1929866000.0,1983542000.0,1948782000.0
Operating Revenue,2049592000.0,1866059000.0,1929866000.0,1983542000.0,1948782000.0
