,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-3593000.0,-4041000.0,-5018000.0,-4556000.0,-3959000.0,
Net Income From Continuing Operation Net Minority Interest,-3706000.0,-4362000.0,-5517000.0,-5024000.0,-4476000.0,
Reconciled Depreciation,76000.0,86000.0,83000.0,75000.0,74000.0,
Reconciled Cost Of Revenue,1224000.0,1469000.0,1516000.0,1532000.0,1429000.0,
EBITDA,-3593000.0,-4041000.0,-5018000.0,-4556000.0,-3959000.0,
EBIT,-3669000.0,-4127000.0,-5101000.0,-4631000.0,-4033000.0,
Net Interest Income,-48000.0,-234000.0,-416000.0,-427000.0,-455000.0,
Interest Expense,,,416000.0,,455000.0,
Normalized Income,-3706000.0,-4362000.0,-5517000.0,-5024000.0,-4476000.0,
Net Income From Continuing And Discontinued Operation,-3706000.0,-4362000.0,-5517000.0,-5024000.0,-4476000.0,
Total Expenses,5319000.0,5974000.0,6948000.0,6521000.0,5850000.0,
Total Operating Income As Reported,-3669000.0,-4127000.0,-5089000.0,-4615000.0,-4033000.0,
Diluted Average Shares,2224000.0,1634000.0,1477000.0,,698000.0,609000.0
Basic Average Shares,2224000.0,1634000.0,1477000.0,,698000.0,609000.0
Diluted EPS,-1.82,-2.82,-2.49,,-2.92,-8.86
Basic EPS,-1.82,-2.82,-2.49,,-2.92,-8.86
Diluted NI Availto Com Stockholders,-4055000.0,-4600000.0,-3674000.0,-5024000.0,-2040000.0,
Net Income Common Stockholders,-4055000.0,-4600000.0,-3674000.0,-5024000.0,-2040000.0,
Otherunder Preferred Stock Dividend,0.0,,-1908000.0,,0.0,
Preferred Stock Dividends,349000.0,238000.0,65000.0,,-2436000.0,1218000.0
Net Income,-3706000.0,-4362000.0,-5517000.0,-5024000.0,-4476000.0,
Net Income Including Noncontrolling Interests,-3706000.0,-4362000.0,-5517000.0,-5024000.0,-4476000.0,
Net Income Continuous Operations,-3706000.0,-4362000.0,-5517000.0,-5024000.0,-4476000.0,
Pretax Income,-3706000.0,-4362000.0,-5517000.0,-5024000.0,-4476000.0,
Other Income Expense,11000.0,-1000.0,-12000.0,18000.0,12000.0,
Other Non Operating Income Expenses,11000.0,-1000.0,-12000.0,18000.0,12000.0,
Net Non Operating Interest Income Expense,-48000.0,-234000.0,-416000.0,-427000.0,-455000.0,
Total Other Finance Cost,48000.0,234000.0,,,455000.0,445000.0
Interest Expense Non Operating,,,416000.0,,455000.0,
Operating Income,-3669000.0,-4127000.0,-5089000.0,-4615000.0,-4033000.0,
Operating Expense,4095000.0,4505000.0,5432000.0,4989000.0,4421000.0,
Research And Development,1086000.0,904000.0,1062000.0,1152000.0,1044000.0,
Selling General And Administration,3009000.0,3601000.0,4370000.0,3837000.0,3377000.0,
Gross Profit,426000.0,378000.0,343000.0,374000.0,388000.0,
Cost Of Revenue,1224000.0,1469000.0,1516000.0,1532000.0,1429000.0,
Total Revenue,1650000.0,1847000.0,1859000.0,1906000.0,1817000.0,
Operating Revenue,1650000.0,1847000.0,1859000.0,1906000.0,1817000.0,
