,2024-06-30,2024-03-31,2023-09-30,2023-06-30,2023-03-31
Tax Effect Of Unusual Items,-321.0,-630.0,-1386.934673,651.515152,101085.0
Tax Rate For Calcs,0.321,0.21,0.346734,0.015152,0.293
Normalized EBITDA,-293000.0,-409000.0,-328000.0,-491000.0,-633000.0
Total Unusual Items,-1000.0,-3000.0,-4000.0,43000.0,345000.0
Total Unusual Items Excluding Goodwill,-1000.0,-3000.0,-4000.0,43000.0,345000.0
Net Income From Continuing Operation Net Minority Interest,137000.0,21000.0,108000.0,-130000.0,185000.0
Reconciled Depreciation,6000.0,5000.0,9000.0,2000.0,5000.0
Reconciled Cost Of Revenue,214000.0,204000.0,195000.0,208000.0,192000.0
EBITDA,-294000.0,-412000.0,-332000.0,-448000.0,-288000.0
EBIT,-300000.0,-417000.0,-341000.0,-450000.0,-293000.0
Net Interest Income,538000.0,499000.0,544000.0,275000.0,198000.0
Interest Income,538000.0,499000.0,544000.0,275000.0,198000.0
Normalized Income,137679.0,23370.0,110613.065327,-172348.484848,-58915.0
Net Income From Continuing And Discontinued Operation,137000.0,21000.0,108000.0,-130000.0,157000.0
Total Expenses,831000.0,809000.0,779000.0,853000.0,734000.0
Total Operating Income As Reported,,,-341000.0,-438000.0,-309000.0
Diluted Average Shares,5482543.0,5604430.0,5355006.0,5352937.0,5352937.0
Basic Average Shares,5352937.0,5352937.0,5352937.0,5352937.0,5352937.0
Diluted EPS,0.02,0.003747,0.02,-0.02,0.03
Basic EPS,0.03,0.003923,0.02,-0.02,0.03
Diluted NI Availto Com Stockholders,137000.0,21000.0,108000.0,-130000.0,157000.0
Net Income Common Stockholders,137000.0,21000.0,108000.0,-130000.0,157000.0
Net Income,137000.0,21000.0,108000.0,-130000.0,157000.0
Minority Interests,-24000.0,-22000.0,-22000.0,0.0,0.0
Net Income Including Noncontrolling Interests,161000.0,43000.0,130000.0,-130000.0,157000.0
Net Income Discontinuous Operations,0.0,0.0,0.0,0.0,-28000.0
Net Income Continuous Operations,161000.0,43000.0,130000.0,-130000.0,185000.0
Tax Provision,76000.0,36000.0,69000.0,-2000.0,65000.0
Pretax Income,237000.0,79000.0,199000.0,-132000.0,250000.0
Other Income Expense,-1000.0,-3000.0,-4000.0,43000.0,345000.0
Other Non Operating Income Expenses,,,,-12000.0,-12000.0
Gain On Sale Of Security,-1000.0,-3000.0,-4000.0,43000.0,345000.0
Net Non Operating Interest Income Expense,538000.0,499000.0,544000.0,275000.0,198000.0
Total Other Finance Cost,,,,,-198000.0
Interest Income Non Operating,538000.0,499000.0,544000.0,275000.0,198000.0
Operating Income,-300000.0,-417000.0,-341000.0,-450000.0,-293000.0
Operating Expense,617000.0,605000.0,584000.0,645000.0,542000.0
Selling General And Administration,617000.0,605000.0,584000.0,645000.0,542000.0
Gross Profit,317000.0,188000.0,243000.0,195000.0,249000.0
Cost Of Revenue,214000.0,204000.0,195000.0,208000.0,192000.0
Total Revenue,531000.0,392000.0,438000.0,403000.0,441000.0
Operating Revenue,531000.0,392000.0,438000.0,403000.0,441000.0
