,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.189018,0.179,0.132407,0.178,0.272623,
Total Unusual Items,,,0.0,0.0,,0.0
Total Unusual Items Excluding Goodwill,,,0.0,0.0,,0.0
Net Income From Continuing Operation Net Minority Interest,55841000.0,53633000.0,56312000.0,51330000.0,-100605000.0,
Reconciled Depreciation,9914000.0,8571000.0,9662000.0,9718000.0,10124000.0,
Net Interest Income,158756000.0,152055000.0,155848000.0,154714000.0,141029000.0,
Interest Expense,78672000.0,77092000.0,83899000.0,96878000.0,98122000.0,
Interest Income,237428000.0,229147000.0,239747000.0,251592000.0,239151000.0,
Normalized Income,55841000.0,53633000.0,56312000.0,51330000.0,-100605000.0,
Net Income From Continuing And Discontinued Operation,55841000.0,53633000.0,56312000.0,51330000.0,73832000.0,
Diluted Average Shares,60694000.0,61049000.0,61367825.0,61448410.0,61415957.0,
Basic Average Shares,60463000.0,60800000.0,61101954.0,61206599.0,61196820.0,
Diluted EPS,0.92,0.88,0.92,0.84,1.2,
Basic EPS,0.92,0.88,0.92,0.84,1.21,
Diluted NI Availto Com Stockholders,55841000.0,53633000.0,56312000.0,51330000.0,73832000.0,
Net Income Common Stockholders,55841000.0,53633000.0,56312000.0,51330000.0,73832000.0,
Net Income,55841000.0,53633000.0,56312000.0,51330000.0,73832000.0,
Net Income Including Noncontrolling Interests,55841000.0,53633000.0,56312000.0,51330000.0,73832000.0,
Net Income Discontinuous Operations,0.0,0.0,0.0,0.0,174437000.0,
Net Income Continuous Operations,55841000.0,53633000.0,56312000.0,51330000.0,-100605000.0,
Tax Provision,13015000.0,11701000.0,8594000.0,11128000.0,-37707000.0,
Pretax Income,68856000.0,65334000.0,64906000.0,62458000.0,-138312000.0,
Special Income Charges,,,0.0,0.0,,0.0
Other Special Charges,,,,,,0.0
Gain On Sale Of Security,0.0,,0.0,0.0,-174736000.0,
Depreciation Amortization Depletion Income Statement,32000.0,31000.0,27000.0,28000.0,27000.0,
Depreciation And Amortization In Income Statement,32000.0,31000.0,27000.0,28000.0,27000.0,
Amortization,32000.0,31000.0,27000.0,28000.0,27000.0,
Amortization Of Intangibles Income Statement,32000.0,31000.0,27000.0,28000.0,27000.0,
Selling General And Administration,72362000.0,72652000.0,74038000.0,71762000.0,69654000.0,
General And Administrative Expense,72362000.0,72652000.0,74038000.0,71762000.0,69654000.0,
Insurance And Claims,4064000.0,4160000.0,4815000.0,5071000.0,4816000.0,
Salaries And Wages,68298000.0,68492000.0,69223000.0,66691000.0,64838000.0,
Total Revenue,170408000.0,167724000.0,169177000.0,165705000.0,-26056000.0,
Operating Revenue,170408000.0,167724000.0,169177000.0,165705000.0,-26056000.0,
Occupancy And Equipment,13713000.0,13693000.0,13403000.0,13539000.0,13506000.0,
Other Non Interest Expense,10769000.0,10720000.0,9341000.0,11370000.0,9340000.0,
