,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-300000.0,-2590000.0,-9150000.0,-7633027.522936,-500000.0,,
Tax Rate For Calcs,0.15,0.37,0.15,0.238532,0.25,,
Normalized EBITDA,97000000.0,211000000.0,161000000.0,66000000.0,286000000.0,,
Total Unusual Items,-2000000.0,-7000000.0,-61000000.0,-32000000.0,-2000000.0,,
Total Unusual Items Excluding Goodwill,-2000000.0,-7000000.0,-61000000.0,-32000000.0,-2000000.0,,
Net Income From Continuing Operation Net Minority Interest,-24000000.0,42000000.0,-62000000.0,-83000000.0,105000000.0,,
Reconciled Depreciation,134000000.0,134000000.0,138000000.0,136000000.0,138000000.0,,
Reconciled Cost Of Revenue,1149000000.0,981000000.0,1010000000.0,1072000000.0,1133000000.0,,
EBITDA,95000000.0,204000000.0,100000000.0,34000000.0,284000000.0,,
EBIT,-39000000.0,70000000.0,-38000000.0,-102000000.0,146000000.0,,
Net Interest Income,4000000.0,6000000.0,13000000.0,7000000.0,6000000.0,,
Interest Expense,4000000.0,3000000.0,4000000.0,7000000.0,7000000.0,,
Interest Income,9000000.0,10000000.0,17000000.0,14000000.0,16000000.0,,
Normalized Income,-22300000.0,46410000.0,-10150000.0,-58633027.522936,106500000.0,,
Net Income From Continuing And Discontinued Operation,-24000000.0,42000000.0,-62000000.0,-83000000.0,105000000.0,,
Total Expenses,1576000000.0,1395000000.0,1403000000.0,1525000000.0,1567000000.0,,
Total Operating Income As Reported,-45000000.0,64000000.0,-65000000.0,-108000000.0,132000000.0,,
Diluted Average Shares,79373000.0,79874000.0,,80346000.0,81457000.0,81679000.0,
Basic Average Shares,79197000.0,79669000.0,,80346000.0,81209000.0,81679000.0,
Diluted EPS,-0.38,0.46,,-1.03,1.2,0.42,
Basic EPS,-0.3,0.53,,-1.03,1.29,0.42,
Diluted NI Availto Com Stockholders,-30000000.0,37000000.0,-63000000.0,-83000000.0,98000000.0,,
Average Dilution Earnings,-7000000.0,-5000000.0,0.0,0.0,-7000000.0,,
Net Income Common Stockholders,-24000000.0,42000000.0,-62000000.0,-83000000.0,105000000.0,,
Net Income,-24000000.0,42000000.0,-62000000.0,-83000000.0,105000000.0,,
Net Income Including Noncontrolling Interests,-24000000.0,42000000.0,-61000000.0,-83000000.0,105000000.0,,
Net Income Continuous Operations,-24000000.0,42000000.0,-61000000.0,-83000000.0,105000000.0,,
Tax Provision,-19000000.0,25000000.0,19000000.0,-26000000.0,34000000.0,,
Pretax Income,-43000000.0,67000000.0,-42000000.0,-109000000.0,139000000.0,,
Other Income Expense,-3000000.0,-3000000.0,-58000000.0,-27000000.0,-4000000.0,,
Other Non Operating Income Expenses,-1000000.0,4000000.0,3000000.0,5000000.0,-2000000.0,,
Special Income Charges,0.0,0.0,-71000000.0,-20000000.0,-5000000.0,,
Other Special Charges,,,2000000.0,1000000.0,,,0.0
Write Off,,,-29000000.0,18000000.0,,-1000000.0,0.0
Impairment Of Capital Assets,0.0,0.0,70000000.0,0.0,5000000.0,,
Restructuring And Mergern Acquisition,0.0,0.0,28000000.0,1000000.0,0.0,,
Gain On Sale Of Security,-2000000.0,-7000000.0,10000000.0,-12000000.0,3000000.0,,
Net Non Operating Interest Income Expense,4000000.0,6000000.0,13000000.0,7000000.0,6000000.0,,
Total Other Finance Cost,1000000.0,1000000.0,0.0,,3000000.0,1000000.0,
Interest Expense Non Operating,4000000.0,3000000.0,4000000.0,7000000.0,7000000.0,,
Interest Income Non Operating,9000000.0,10000000.0,17000000.0,14000000.0,16000000.0,,
Operating Income,-44000000.0,64000000.0,2000000.0,-88000000.0,138000000.0,,
Operating Expense,427000000.0,414000000.0,392000000.0,453000000.0,434000000.0,,
Other Taxes,21000000.0,23000000.0,7000000.0,35000000.0,15000000.0,,
Depreciation Amortization Depletion Income Statement,134000000.0,134000000.0,137000000.0,136000000.0,138000000.0,,
Depreciation And Amortization In Income Statement,134000000.0,134000000.0,137000000.0,136000000.0,138000000.0,,
Amortization,134000000.0,134000000.0,137000000.0,136000000.0,138000000.0,,
Amortization Of Intangibles Income Statement,134000000.0,134000000.0,137000000.0,136000000.0,138000000.0,,
Selling General And Administration,272000000.0,257000000.0,248000000.0,282000000.0,281000000.0,,
Selling And Marketing Expense,208000000.0,187000000.0,180000000.0,200000000.0,215000000.0,,
General And Administrative Expense,64000000.0,70000000.0,68000000.0,82000000.0,66000000.0,,
Other Gand A,69000000.0,73000000.0,69000000.0,67000000.0,70000000.0,,
Salaries And Wages,-5000000.0,-3000000.0,-1000000.0,15000000.0,-4000000.0,,
Gross Profit,383000000.0,478000000.0,394000000.0,365000000.0,572000000.0,,
Cost Of Revenue,1149000000.0,981000000.0,1011000000.0,1072000000.0,1133000000.0,,
Total Revenue,1532000000.0,1459000000.0,1405000000.0,1437000000.0,1705000000.0,,
Operating Revenue,1532000000.0,1459000000.0,1405000000.0,1437000000.0,1705000000.0,,
