,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30,2024-01-31
Tax Effect Of Unusual Items,-61686.0,-82524.49469,-27336.0,-2355444.0,-68816.0,
Tax Rate For Calcs,0.298,0.229873,0.268,0.273,0.272,
Normalized EBITDA,25002000.0,11213000.0,25076000.0,28622000.0,35438000.0,
Total Unusual Items,-207000.0,-359000.0,-102000.0,-8628000.0,-253000.0,
Total Unusual Items Excluding Goodwill,-207000.0,-359000.0,-102000.0,-8628000.0,-253000.0,
Net Income From Continuing Operation Net Minority Interest,11692000.0,2248000.0,12348000.0,8191000.0,16696000.0,
Reconciled Depreciation,5345000.0,5243000.0,5253000.0,5004000.0,5825000.0,
Reconciled Cost Of Revenue,43267000.0,48092000.0,43285000.0,45848000.0,43776000.0,
EBITDA,24795000.0,10854000.0,24974000.0,19994000.0,35185000.0,
EBIT,19450000.0,5611000.0,19721000.0,14990000.0,29360000.0,
Net Interest Income,-2401000.0,-2162000.0,-2355000.0,-3186000.0,-5448000.0,
Interest Expense,2789000.0,2692000.0,2849000.0,3724000.0,6436000.0,
Interest Income,388000.0,530000.0,494000.0,538000.0,988000.0,
Normalized Income,11837314.0,2524475.50531,12422664.0,14463556.0,16880184.0,
Net Income From Continuing And Discontinued Operation,11692000.0,2248000.0,12348000.0,8191000.0,16696000.0,
Total Expenses,134355000.0,137402000.0,131931000.0,132162000.0,132888000.0,
Total Operating Income As Reported,19062000.0,5081000.0,19227000.0,23022000.0,28372000.0,
Diluted Average Shares,15390957.0,,15490876.0,15098301.0,14395197.0,14475445.0
Basic Average Shares,15314474.0,,15331712.0,14906662.0,14256928.0,14176459.0
Diluted EPS,0.76,,0.8,0.54,1.16,0.33
Basic EPS,0.76,,0.81,0.55,1.17,0.34
Diluted NI Availto Com Stockholders,11692000.0,2248000.0,12348000.0,8191000.0,16696000.0,
Net Income Common Stockholders,11692000.0,2248000.0,12348000.0,8191000.0,16696000.0,
Net Income,11692000.0,2248000.0,12348000.0,8191000.0,16696000.0,
Net Income Including Noncontrolling Interests,11692000.0,2248000.0,12348000.0,8191000.0,16696000.0,
Net Income Continuous Operations,11692000.0,2248000.0,12348000.0,8191000.0,16696000.0,
Tax Provision,4969000.0,671000.0,4524000.0,3075000.0,6228000.0,
Pretax Income,16661000.0,2919000.0,16872000.0,11266000.0,22924000.0,
Other Income Expense,-207000.0,-359000.0,-102000.0,-8628000.0,-253000.0,
Special Income Charges,-207000.0,-359000.0,-102000.0,-8628000.0,-253000.0,
Other Special Charges,,0.0,,8570000.0,,0.0
Impairment Of Capital Assets,207000.0,359000.0,102000.0,58000.0,253000.0,
Net Non Operating Interest Income Expense,-2401000.0,-2162000.0,-2355000.0,-3186000.0,-5448000.0,
Interest Expense Non Operating,2789000.0,2692000.0,2849000.0,3724000.0,6436000.0,
Interest Income Non Operating,388000.0,530000.0,494000.0,538000.0,988000.0,
Operating Income,19269000.0,5440000.0,19329000.0,23080000.0,28625000.0,
Operating Expense,91088000.0,89310000.0,88646000.0,86314000.0,89112000.0,
Selling General And Administration,91088000.0,89310000.0,88646000.0,86314000.0,89112000.0,
Gross Profit,110357000.0,94750000.0,107975000.0,109394000.0,117737000.0,
Cost Of Revenue,43267000.0,48092000.0,43285000.0,45848000.0,43776000.0,
Total Revenue,153624000.0,142842000.0,151260000.0,155242000.0,161513000.0,
Operating Revenue,153624000.0,142842000.0,151260000.0,155242000.0,161513000.0,
