,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30
Tax Effect Of Unusual Items,-1855382.00732,908866.505306,730050.0,-722.981207,479823.376844
Tax Rate For Calcs,0.359083,0.308509,0.31,0.000257,0.269867
Normalized EBITDA,128539000.0,128924000.0,127044000.0,102001000.0,132087000.0
Total Unusual Items,-5167000.0,2946000.0,2355000.0,-2818000.0,1778000.0
Total Unusual Items Excluding Goodwill,-5167000.0,2946000.0,2355000.0,-2818000.0,1778000.0
Net Income From Continuing Operation Net Minority Interest,-3327000.0,7428000.0,8619000.0,-15587000.0,17172000.0
Reconciled Depreciation,108460000.0,99725000.0,94965000.0,93823000.0,90970000.0
Reconciled Cost Of Revenue,398072000.0,402191000.0,402558000.0,422685000.0,415386000.0
EBITDA,123372000.0,131870000.0,129399000.0,99183000.0,133865000.0
EBIT,14912000.0,32145000.0,34434000.0,5360000.0,42895000.0
Net Interest Income,-19751000.0,-21185000.0,-21749000.0,-21706000.0,-19186000.0
Interest Expense,20103000.0,21403000.0,21988000.0,20951000.0,19376000.0
Interest Income,352000.0,218000.0,239000.0,181000.0,190000.0
Normalized Income,-15382.00732,5390866.505306,6994050.0,-12769722.981207,15873823.376844
Net Income From Continuing And Discontinued Operation,-3327000.0,7428000.0,8619000.0,-15008000.0,17172000.0
Total Expenses,449572000.0,457089000.0,452513000.0,480402000.0,477107000.0
Rent Expense Supplemental,11733000.0,12203000.0,11562000.0,11853000.0,12082000.0
Total Operating Income As Reported,21681000.0,31321000.0,33004000.0,36638000.0,46030000.0
Diluted Average Shares,65036000.0,67301000.0,67235000.0,64876000.0,72672000.0
Basic Average Shares,65036000.0,65028000.0,64973000.0,64876000.0,67253000.0
Diluted EPS,-0.05,0.11,0.13,-0.24,0.24
Basic EPS,-0.05,0.11,0.13,-0.24,0.26
Diluted NI Availto Com Stockholders,-3327000.0,7586000.0,8778000.0,-15494000.0,17615000.0
Average Dilution Earnings,0.0,158000.0,159000.0,93000.0,443000.0
Net Income Common Stockholders,-3327000.0,7428000.0,8619000.0,-15587000.0,17172000.0
Net Income,-3327000.0,7428000.0,8619000.0,-15008000.0,17172000.0
Net Income Including Noncontrolling Interests,-3327000.0,7428000.0,8619000.0,-15008000.0,17172000.0
Net Income Discontinuous Operations,0.0,0.0,0.0,579000.0,0.0
Net Income Continuous Operations,-3327000.0,7428000.0,8619000.0,-15587000.0,17172000.0
Tax Provision,-1864000.0,3314000.0,3827000.0,-4000.0,6347000.0
Pretax Income,-5191000.0,10742000.0,12446000.0,-15591000.0,23519000.0
Other Income Expense,-7121000.0,606000.0,1191000.0,-30523000.0,-3325000.0
Other Non Operating Income Expenses,-1085000.0,-1086000.0,-1085000.0,-27363000.0,-3218000.0
Earnings From Equity Interest,-869000.0,-1254000.0,-79000.0,-342000.0,-1885000.0
Gain On Sale Of Security,-5167000.0,2946000.0,2355000.0,-2818000.0,1778000.0
Net Non Operating Interest Income Expense,-19751000.0,-21185000.0,-21749000.0,-21706000.0,-19186000.0
Interest Expense Non Operating,20103000.0,21403000.0,21988000.0,20951000.0,19376000.0
Interest Income Non Operating,352000.0,218000.0,239000.0,181000.0,190000.0
Operating Income,21681000.0,31321000.0,33004000.0,36638000.0,46030000.0
Operating Expense,51500000.0,54898000.0,49955000.0,57717000.0,61721000.0
Other Operating Expenses,48379000.0,52341000.0,47219000.0,56214000.0,58666000.0
Selling General And Administration,3121000.0,2557000.0,2736000.0,1503000.0,3055000.0
General And Administrative Expense,3121000.0,2557000.0,2736000.0,1503000.0,3055000.0
Insurance And Claims,3121000.0,2557000.0,2736000.0,1503000.0,3055000.0
Gross Profit,73181000.0,86219000.0,82959000.0,94355000.0,107751000.0
Cost Of Revenue,398072000.0,402191000.0,402558000.0,422685000.0,415386000.0
Total Revenue,471253000.0,488410000.0,485517000.0,517040000.0,523137000.0
Operating Revenue,471253000.0,488410000.0,485517000.0,517040000.0,523137000.0
