,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,-7560.0,-14490.0
Tax Rate For Calcs,0.21,0.01216,0.005094,0.21,0.21
Normalized EBITDA,-7309000.0,-5524000.0,-3564000.0,-3394000.0,-4093000.0
Total Unusual Items,,,0.0,-36000.0,-69000.0
Total Unusual Items Excluding Goodwill,,,0.0,-36000.0,-69000.0
Net Income From Continuing Operation Net Minority Interest,-8450000.0,-6499000.0,-4492000.0,-4407000.0,-5033000.0
Reconciled Depreciation,416000.0,439000.0,306000.0,251000.0,262000.0
Reconciled Cost Of Revenue,7209000.0,7130000.0,6435000.0,5937000.0,5715000.0
EBITDA,-7309000.0,-5524000.0,-3564000.0,-3430000.0,-4162000.0
EBIT,-7725000.0,-5963000.0,-3870000.0,-3681000.0,-4424000.0
Net Interest Income,-229000.0,-113000.0,-261000.0,-354000.0,-282000.0
Interest Expense,639000.0,616000.0,645000.0,642000.0,558000.0
Interest Income,410000.0,503000.0,384000.0,288000.0,276000.0
Normalized Income,-8450000.0,-6499000.0,-4492000.0,-4378560.0,-4978490.0
Net Income From Continuing And Discontinued Operation,-8450000.0,-6499000.0,-4492000.0,-4407000.0,-5033000.0
Total Expenses,22389000.0,19873000.0,17028000.0,16170000.0,15714000.0
Total Operating Income As Reported,-8725000.0,-6402000.0,-4348000.0,-4403000.0,-4934000.0
Diluted Average Shares,53387349.0,53058667.0,49021095.0,45521000.0,43608000.0
Basic Average Shares,53387349.0,53058667.0,49021095.0,45521000.0,43608000.0
Diluted EPS,-0.16,-0.12,-0.091614,-0.1,-0.12
Basic EPS,-0.16,-0.12,-0.09,-0.1,-0.12
Diluted NI Availto Com Stockholders,-8450000.0,-6499000.0,-4492000.0,-4407000.0,-5033000.0
Net Income Common Stockholders,-8450000.0,-6499000.0,-4492000.0,-4407000.0,-5033000.0
Net Income,-8450000.0,-6499000.0,-4492000.0,-4407000.0,-5033000.0
Net Income Including Noncontrolling Interests,-8450000.0,-6499000.0,-4492000.0,-4407000.0,-5033000.0
Net Income Continuous Operations,-8450000.0,-6499000.0,-4492000.0,-4407000.0,-5033000.0
Tax Provision,86000.0,-80000.0,-23000.0,84000.0,51000.0
Pretax Income,-8364000.0,-6579000.0,-4515000.0,-4323000.0,-4982000.0
Other Income Expense,590000.0,-64000.0,94000.0,434000.0,234000.0
Other Non Operating Income Expenses,590000.0,-64000.0,94000.0,470000.0,303000.0
Special Income Charges,,,0.0,0.0,0.0
Gain On Sale Of Security,,,0.0,-36000.0,-69000.0
Net Non Operating Interest Income Expense,-229000.0,-113000.0,-261000.0,-354000.0,-282000.0
Interest Expense Non Operating,639000.0,616000.0,645000.0,642000.0,558000.0
Interest Income Non Operating,410000.0,503000.0,384000.0,288000.0,276000.0
Operating Income,-8725000.0,-6402000.0,-4348000.0,-4403000.0,-4934000.0
Operating Expense,15180000.0,12743000.0,10593000.0,10233000.0,9999000.0
Research And Development,4418000.0,3833000.0,2940000.0,2936000.0,2590000.0
Selling General And Administration,10762000.0,8910000.0,7653000.0,7297000.0,7409000.0
Selling And Marketing Expense,3749000.0,3563000.0,2746000.0,2729000.0,2649000.0
General And Administrative Expense,7013000.0,5347000.0,4907000.0,4568000.0,4760000.0
Other Gand A,7013000.0,5347000.0,4907000.0,4568000.0,4760000.0
Gross Profit,6455000.0,6341000.0,6245000.0,5830000.0,5065000.0
Cost Of Revenue,7209000.0,7130000.0,6435000.0,5937000.0,5715000.0
Total Revenue,13664000.0,13471000.0,12680000.0,11767000.0,10780000.0
Operating Revenue,13664000.0,13471000.0,12680000.0,11767000.0,10780000.0
