,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-503027.095173,0.0,0.0,-270510.117098,-474405.414236,
Tax Rate For Calcs,0.2136,0.21,0.21,0.208085,0.212929,
Total Unusual Items,-2355000.0,0.0,0.0,-1300000.0,-2228000.0,
Total Unusual Items Excluding Goodwill,-2355000.0,0.0,0.0,-1300000.0,-2228000.0,
Net Income From Continuing Operation Net Minority Interest,19649000.0,18622000.0,18223000.0,17651000.0,16863000.0,
Reconciled Depreciation,2375000.0,2428000.0,2414000.0,2420000.0,2399000.0,
Net Interest Income,61163000.0,57892000.0,56594000.0,56954000.0,55127000.0,
Interest Expense,67489000.0,65206000.0,62645000.0,60856000.0,57529000.0,
Interest Income,128652000.0,123098000.0,119239000.0,117810000.0,112656000.0,
Normalized Income,21500972.904827,18622000.0,18223000.0,18680489.882902,18616594.585764,
Net Income From Continuing And Discontinued Operation,19649000.0,18622000.0,18223000.0,17651000.0,16863000.0,
Diluted Average Shares,50048541.0,49784067.0,49967638.0,49988571.0,49480107.0,
Basic Average Shares,49406729.0,49401820.0,49510808.0,49988571.0,49214653.0,
Diluted EPS,0.39,0.37,0.36,0.35,0.34,
Basic EPS,0.39,0.37,0.36,0.35,0.34,
Diluted NI Availto Com Stockholders,19494000.0,18467000.0,18068000.0,17496000.0,16708000.0,
Net Income Common Stockholders,19494000.0,18467000.0,18068000.0,17496000.0,16708000.0,
Preferred Stock Dividends,155000.0,155000.0,155000.0,155000.0,155000.0,
Net Income,19649000.0,18622000.0,18223000.0,17651000.0,16863000.0,
Net Income Including Noncontrolling Interests,19649000.0,18622000.0,18223000.0,17651000.0,16863000.0,
Net Income Continuous Operations,19649000.0,18622000.0,18223000.0,17651000.0,16863000.0,
Tax Provision,5337000.0,4863000.0,4800000.0,4638000.0,4562000.0,
Pretax Income,24986000.0,23485000.0,23023000.0,22289000.0,21425000.0,
Special Income Charges,-2355000.0,0.0,0.0,-1300000.0,-2228000.0,
Other Special Charges,,,,0.0,,1300000.0
Restructuring And Mergern Acquisition,2355000.0,0.0,0.0,1300000.0,2228000.0,
Gain On Sale Of Security,194000.0,88000.0,158000.0,134000.0,57000.0,
Depreciation Amortization Depletion Income Statement,878000.0,906000.0,931000.0,957000.0,922000.0,
Depreciation And Amortization In Income Statement,878000.0,906000.0,931000.0,957000.0,922000.0,
Amortization,878000.0,906000.0,931000.0,957000.0,922000.0,
Amortization Of Intangibles Income Statement,878000.0,906000.0,931000.0,957000.0,922000.0,
Selling General And Administration,25914000.0,25504000.0,26049000.0,24572000.0,24557000.0,
Selling And Marketing Expense,723000.0,491000.0,558000.0,892000.0,593000.0,
General And Administrative Expense,25191000.0,25013000.0,25491000.0,23680000.0,23964000.0,
Insurance And Claims,1845000.0,1851000.0,1906000.0,1902000.0,1947000.0,
Salaries And Wages,23346000.0,23162000.0,23585000.0,21778000.0,22017000.0,
Total Revenue,67128000.0,63593000.0,62183000.0,61437000.0,61108000.0,
Operating Revenue,67128000.0,63593000.0,62183000.0,61437000.0,61108000.0,
Occupancy And Equipment,3181000.0,3181000.0,3206000.0,3144000.0,3183000.0,
Professional Expense And Contract Services Expense,2517000.0,1083000.0,972000.0,4691000.0,1945000.0,
Other Non Interest Expense,3764000.0,7051000.0,6347000.0,385000.0,4419000.0,
