,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.214198,0.19008,0.204906,0.209289,0.274536
Net Income From Continuing Operation Net Minority Interest,22947000.0,17700000.0,31442000.0,19748000.0,-2735000.0
Reconciled Depreciation,2496000.0,2496000.0,2588000.0,2481000.0,3163000.0
EBIT,31686000.0,24337000.0,42026000.0,27456000.0,-2310000.0
Net Interest Income,-2484000.0,-2483000.0,-2481000.0,-2481000.0,-1460000.0
Interest Expense,2484000.0,2483000.0,2481000.0,2481000.0,1460000.0
Interest Income,21302000.0,21124000.0,36314000.0,18719000.0,15947000.0
Normalized Income,22947000.0,17700000.0,31442000.0,19748000.0,-2735000.0
Net Income From Continuing And Discontinued Operation,22947000.0,17700000.0,31442000.0,19748000.0,-2735000.0
Total Expenses,307377000.0,309257000.0,292193000.0,297989000.0,304939000.0
Diluted Average Shares,26375862.0,26417910.0,25985124.0,25912313.0,25314456.0
Basic Average Shares,25490955.0,25446516.0,25378291.0,25337147.0,25314456.0
Diluted EPS,0.87,0.67,1.21,0.76,-0.11
Basic EPS,0.900202,0.695577,1.238933,0.78,-0.11
Diluted NI Availto Com Stockholders,22947000.0,17700000.0,31442000.0,19748000.0,-2735000.0
Net Income Common Stockholders,22947000.0,17700000.0,31442000.0,19748000.0,-2735000.0
Net Income,22947000.0,17700000.0,31442000.0,19748000.0,-2735000.0
Net Income Including Noncontrolling Interests,22947000.0,17700000.0,31442000.0,19748000.0,-2735000.0
Net Income Continuous Operations,22947000.0,17700000.0,31442000.0,19748000.0,-2735000.0
Tax Provision,6255000.0,4154000.0,8103000.0,5227000.0,-1035000.0
Pretax Income,29202000.0,21854000.0,39545000.0,24975000.0,-3770000.0
Other Income Expense,,,,,-3200000.0
Net Non Operating Interest Income Expense,-2484000.0,-2483000.0,-2481000.0,-2481000.0,-1460000.0
Interest Expense Non Operating,2484000.0,2483000.0,2481000.0,2481000.0,1460000.0
Other Operating Expenses,1441000.0,138000.0,429000.0,481000.0,152000.0
Total Revenue,336579000.0,331111000.0,331738000.0,322964000.0,301169000.0
Operating Revenue,336579000.0,331111000.0,331738000.0,322964000.0,301169000.0
Loss Adjustment Expense,193732000.0,189696000.0,176486000.0,187148000.0,201325000.0
Net Policyholder Benefits And Claims,193732000.0,189696000.0,176486000.0,187148000.0,201325000.0
