,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-44789.405922,0.0,-2306850.0,0.0,0.0
Tax Rate For Calcs,0.019619,0.0,0.21,0.0,0.0
Normalized EBITDA,-42570000.0,-53337000.0,-59559000.0,-44172000.0,-73893000.0
Total Unusual Items,-2283000.0,-1512000.0,-10985000.0,-16391000.0,-2160000.0
Total Unusual Items Excluding Goodwill,-2283000.0,-1512000.0,-10985000.0,-16391000.0,-2160000.0
Net Income From Continuing Operation Net Minority Interest,-47973000.0,-59413000.0,-74912000.0,-64602000.0,-79345000.0
Reconciled Depreciation,2246000.0,2133000.0,2073000.0,2061000.0,1993000.0
Reconciled Cost Of Revenue,12791000.0,9228000.0,10048000.0,7982000.0,7652000.0
EBITDA,-44853000.0,-54849000.0,-70544000.0,-60563000.0,-76053000.0
EBIT,-47099000.0,-56982000.0,-72617000.0,-62624000.0,-78046000.0
Net Interest Income,-1834000.0,-2431000.0,-2210000.0,-1978000.0,-1299000.0
Interest Expense,1834000.0,2431000.0,2210000.0,1978000.0,1299000.0
Normalized Income,-45734789.405922,-57901000.0,-66233850.0,-48211000.0,-77185000.0
Net Income From Continuing And Discontinued Operation,-47973000.0,-59413000.0,-74912000.0,-64602000.0,-79345000.0
Total Expenses,194858000.0,176933000.0,180398000.0,150995000.0,163052000.0
Total Operating Income As Reported,-36714000.0,-56982000.0,-72617000.0,-62624000.0,-78046000.0
Diluted Average Shares,49442001.0,48871163.0,48541905.0,48140519.0,47573229.0
Basic Average Shares,49442001.0,48871163.0,48541905.0,48140519.0,47573229.0
Diluted EPS,-0.97,-1.22,-1.54,-1.34,-1.67
Basic EPS,-0.97,-1.22,-1.54,-1.34,-1.67
Diluted NI Availto Com Stockholders,-47973000.0,-59413000.0,-74912000.0,-64602000.0,-79345000.0
Net Income Common Stockholders,-47973000.0,-59413000.0,-74912000.0,-64602000.0,-79345000.0
Net Income,-47973000.0,-59413000.0,-74912000.0,-64602000.0,-79345000.0
Net Income Including Noncontrolling Interests,-47973000.0,-59413000.0,-74912000.0,-64602000.0,-79345000.0
Net Income Continuous Operations,-47973000.0,-59413000.0,-74912000.0,-64602000.0,-79345000.0
Tax Provision,-960000.0,0.0,85000.0,0.0,0.0
Pretax Income,-48933000.0,-59413000.0,-74827000.0,-64602000.0,-79345000.0
Other Income Expense,-2283000.0,-1512000.0,-10985000.0,-16391000.0,-2160000.0
Special Income Charges,-2283000.0,-1512000.0,-10985000.0,-16391000.0,-2160000.0
Other Special Charges,10385000.0,,,,
Restructuring And Mergern Acquisition,-8102000.0,1512000.0,10985000.0,16391000.0,2160000.0
Net Non Operating Interest Income Expense,-1834000.0,-2431000.0,-2210000.0,-1978000.0,-1299000.0
Interest Expense Non Operating,1834000.0,2431000.0,2210000.0,1978000.0,1299000.0
Operating Income,-44816000.0,-55470000.0,-61632000.0,-46233000.0,-75886000.0
Operating Expense,181410000.0,167144000.0,169884000.0,142558000.0,154997000.0
Depreciation Amortization Depletion Income Statement,1589000.0,1572000.0,1607000.0,1606000.0,1590000.0
Depreciation And Amortization In Income Statement,1589000.0,1572000.0,1607000.0,1606000.0,1590000.0
Amortization,1589000.0,1572000.0,1607000.0,1606000.0,1590000.0
Amortization Of Intangibles Income Statement,1589000.0,1572000.0,1607000.0,1606000.0,1590000.0
Research And Development,49541000.0,44785000.0,55006000.0,45388000.0,49853000.0
Selling General And Administration,130280000.0,120787000.0,113271000.0,95564000.0,103554000.0
Gross Profit,136594000.0,111674000.0,108252000.0,96325000.0,79111000.0
Cost Of Revenue,13448000.0,9789000.0,10514000.0,8437000.0,8055000.0
Total Revenue,150042000.0,121463000.0,118766000.0,104762000.0,87166000.0
Operating Revenue,150042000.0,121463000.0,118766000.0,104762000.0,87166000.0
