,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-2327000.0,-3693000.0,-2301000.0,-3061000.0,-3541000.0,,
Total Unusual Items,-350000.0,584000.0,-331000.0,233000.0,507000.0,,
Total Unusual Items Excluding Goodwill,-350000.0,584000.0,-331000.0,233000.0,507000.0,,
Net Income From Continuing Operation Net Minority Interest,-2895000.0,-2420000.0,-2878000.0,-2471000.0,-2389000.0,,
Reconciled Depreciation,1000.0,1000.0,,,0.0,0.0,0.0
Reconciled Cost Of Revenue,152000.0,94000.0,,,0.0,0.0,
EBITDA,-2677000.0,-3109000.0,-2632000.0,-2828000.0,-3034000.0,,
EBIT,-2678000.0,-3110000.0,-2632000.0,-2828000.0,-3034000.0,,
Net Interest Income,133000.0,106000.0,85000.0,124000.0,138000.0,,
Interest Income,133000.0,106000.0,,124000.0,138000.0,37000.0,
Normalized Income,-2545000.0,-3004000.0,-2547000.0,-2704000.0,-2896000.0,,
Net Income From Continuing And Discontinued Operation,-2895000.0,-2420000.0,-2878000.0,-2471000.0,-2389000.0,,
Total Expenses,3100000.0,3307000.0,2675000.0,2828000.0,3034000.0,,
Total Operating Income As Reported,-2678000.0,-3110000.0,-2632000.0,-2828000.0,-3034000.0,,
Diluted Average Shares,36576567.0,31395888.0,,24940746.0,24049113.0,14947500.0,
Basic Average Shares,36576567.0,31395888.0,,24940746.0,24049113.0,14947500.0,
Diluted EPS,-0.08,-0.08,,-0.1,-0.1,-0.07,
Basic EPS,-0.08,-0.08,,-0.1,-0.1,-0.07,
Diluted NI Availto Com Stockholders,-2895000.0,-2420000.0,-2878000.0,-2471000.0,-2389000.0,,
Net Income Common Stockholders,-2895000.0,-2420000.0,-2878000.0,-2471000.0,-2389000.0,,
Net Income,-2895000.0,-2420000.0,-2878000.0,-2471000.0,-2389000.0,,
Net Income Including Noncontrolling Interests,-2895000.0,-2420000.0,-2878000.0,-2471000.0,-2389000.0,,
Net Income Continuous Operations,-2895000.0,-2420000.0,-2878000.0,-2471000.0,-2389000.0,,
Pretax Income,-2895000.0,-2420000.0,-2878000.0,-2471000.0,-2389000.0,,
Other Income Expense,-350000.0,584000.0,-331000.0,233000.0,507000.0,,
Special Income Charges,,,,0.0,0.0,,
Restructuring And Mergern Acquisition,,,,0.0,0.0,,
Gain On Sale Of Security,-350000.0,584000.0,-331000.0,233000.0,507000.0,,
Net Non Operating Interest Income Expense,133000.0,106000.0,85000.0,124000.0,138000.0,,
Interest Income Non Operating,133000.0,106000.0,,124000.0,138000.0,37000.0,
Operating Income,-2678000.0,-3110000.0,-2632000.0,-2828000.0,-3034000.0,,
Operating Expense,2948000.0,3213000.0,2675000.0,2828000.0,3034000.0,,
Research And Development,1426000.0,1642000.0,1576000.0,1650000.0,1542000.0,,
Selling General And Administration,1522000.0,1571000.0,1099000.0,1178000.0,1492000.0,,
General And Administrative Expense,,,,1178000.0,1492000.0,1219000.0,1002000.0
Other Gand A,,,,1178000.0,1492000.0,1219000.0,-1466000.0
Gross Profit,270000.0,103000.0,,,0.0,0.0,
Cost Of Revenue,152000.0,94000.0,,,0.0,0.0,
Total Revenue,422000.0,197000.0,43000.0,0.0,0.0,,
Operating Revenue,422000.0,197000.0,43000.0,0.0,0.0,,
