,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,107550.0,1871128.818061,-273000.0,3905.793487,-9046.865895,
Tax Rate For Calcs,0.15,0.141656,0.15,0.0062,0.006326,
Normalized EBITDA,-449000.0,-4173000.0,-7034000.0,-10520000.0,-6765000.0,
Total Unusual Items,717000.0,13209000.0,-1820000.0,630000.0,-1430000.0,
Total Unusual Items Excluding Goodwill,717000.0,13209000.0,-1820000.0,630000.0,-1430000.0,
Net Income From Continuing Operation Net Minority Interest,-3868000.0,5817000.0,-13648000.0,-13946000.0,-11937000.0,
Reconciled Depreciation,1790000.0,1716000.0,3247000.0,3220000.0,3250000.0,
Reconciled Cost Of Revenue,50746000.0,65268000.0,63647000.0,77088000.0,62013000.0,
EBITDA,268000.0,9036000.0,-8854000.0,-9890000.0,-8195000.0,
EBIT,-1522000.0,7320000.0,-12101000.0,-13110000.0,-11445000.0,
Net Interest Income,-350000.0,-543000.0,-471000.0,207000.0,-330000.0,
Interest Expense,919000.0,543000.0,812000.0,923000.0,568000.0,
Interest Income,569000.0,,341000.0,1130000.0,238000.0,733000.0
Normalized Income,-4477450.0,-5520871.181939,-12101000.0,-14572094.206513,-10516046.865895,
Net Income From Continuing And Discontinued Operation,-3868000.0,5817000.0,-13648000.0,-13946000.0,-11937000.0,
Total Expenses,66278000.0,88587000.0,88227000.0,102163000.0,88092000.0,
Total Operating Income As Reported,1042000.0,-5258000.0,-12473000.0,-14097000.0,-12131000.0,
Diluted Average Shares,17264157.0,17488070.0,17220540.0,,17174972.0,17173252.0
Basic Average Shares,17264157.0,17239460.0,17220540.0,,17174972.0,17173252.0
Diluted EPS,-0.22,0.33,-0.79,,-0.7,-0.77
Basic EPS,-0.22,0.33,-0.79,,-0.7,-0.77
Diluted NI Availto Com Stockholders,-3868000.0,5817000.0,-13648000.0,-13946000.0,-11937000.0,
Net Income Common Stockholders,-3868000.0,5817000.0,-13648000.0,-13946000.0,-11937000.0,
Net Income,-3868000.0,5817000.0,-13648000.0,-13946000.0,-11937000.0,
Net Income Including Noncontrolling Interests,-3868000.0,5817000.0,-13648000.0,-13946000.0,-11937000.0,
Net Income Continuous Operations,-3868000.0,5817000.0,-13648000.0,-13946000.0,-11937000.0,
Tax Provision,1427000.0,960000.0,735000.0,-87000.0,-76000.0,
Pretax Income,-2441000.0,6777000.0,-12913000.0,-14033000.0,-12013000.0,
Other Income Expense,-2064000.0,12521000.0,-1789000.0,777000.0,-982000.0,
Special Income Charges,0.0,13266000.0,,-445000.0,0.0,-2909000.0
Gain On Sale Of Business,0.0,13266000.0,,,0.0,0.0
Other Special Charges,,,,0.0,,2909000.0
Earnings From Equity Interest,-2781000.0,-688000.0,31000.0,147000.0,448000.0,
Gain On Sale Of Security,717000.0,-57000.0,-1820000.0,1075000.0,-1430000.0,
Net Non Operating Interest Income Expense,-350000.0,-543000.0,-471000.0,207000.0,-330000.0,
Interest Expense Non Operating,919000.0,543000.0,812000.0,923000.0,568000.0,
Interest Income Non Operating,569000.0,,341000.0,1130000.0,238000.0,733000.0
Operating Income,-27000.0,-5201000.0,-10653000.0,-15017000.0,-10701000.0,
Operating Expense,14493000.0,22323000.0,22376000.0,22996000.0,23929000.0,
Depreciation Amortization Depletion Income Statement,751000.0,720000.0,1043000.0,1141000.0,1100000.0,
Depreciation And Amortization In Income Statement,751000.0,720000.0,1043000.0,1141000.0,1100000.0,
Research And Development,3266000.0,6560000.0,7693000.0,7207000.0,5748000.0,
Selling General And Administration,10476000.0,15043000.0,13640000.0,14648000.0,17081000.0,
Selling And Marketing Expense,2770000.0,3440000.0,3287000.0,3721000.0,4088000.0,
General And Administrative Expense,7706000.0,11603000.0,10353000.0,10927000.0,12993000.0,
Other Gand A,7706000.0,11603000.0,10353000.0,10927000.0,12993000.0,
Gross Profit,14466000.0,17122000.0,11723000.0,7979000.0,13228000.0,
Cost Of Revenue,51785000.0,66264000.0,65851000.0,79167000.0,64163000.0,
Total Revenue,66251000.0,83386000.0,77574000.0,87146000.0,77391000.0,
Operating Revenue,66251000.0,83386000.0,77574000.0,87146000.0,77391000.0,
