,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-27035000.0,-20690000.0,-25428000.0,-27510000.0,-26410000.0,,
Total Unusual Items,-6218000.0,64661000.0,8804000.0,-7442000.0,-25959000.0,,
Total Unusual Items Excluding Goodwill,-6218000.0,64661000.0,8804000.0,-7442000.0,-25959000.0,,
Net Income From Continuing Operation Net Minority Interest,-37658000.0,39139000.0,-20940000.0,-39202000.0,-56663000.0,,
Reconciled Depreciation,1860000.0,1832000.0,1808000.0,1812000.0,1779000.0,,
Reconciled Cost Of Revenue,213000.0,147000.0,,,0.0,0.0,
EBITDA,-33253000.0,43971000.0,-16624000.0,-34952000.0,-52369000.0,,
EBIT,-35113000.0,42139000.0,-18432000.0,-36764000.0,-54148000.0,,
Net Interest Income,-1713000.0,-2338000.0,-1656000.0,-1527000.0,-1205000.0,,
Interest Expense,2545000.0,3000000.0,2508000.0,2438000.0,2515000.0,,
Interest Income,832000.0,662000.0,852000.0,911000.0,1310000.0,,
Normalized Income,-31440000.0,-25522000.0,-29744000.0,-31760000.0,-30704000.0,,
Net Income From Continuing And Discontinued Operation,-37658000.0,39139000.0,-20940000.0,-39202000.0,-56663000.0,,
Total Expenses,30028000.0,23701000.0,28088000.0,30233000.0,29499000.0,,
Total Operating Income As Reported,-29727000.0,-23184000.0,-28088000.0,-30233000.0,-29499000.0,,
Diluted Average Shares,155437281.0,131759302.0,126983464.0,119408565.0,119174681.0,,
Basic Average Shares,155437281.0,131496877.0,126983464.0,119408565.0,119174681.0,,
Diluted EPS,-0.24,0.28,-0.16,-0.33,-0.48,,
Basic EPS,-0.24,0.28,-0.16,-0.33,-0.48,,
Diluted NI Availto Com Stockholders,-37658000.0,39139000.0,-20940000.0,-39202000.0,-56663000.0,,
Net Income Common Stockholders,-37658000.0,39139000.0,-20940000.0,-39202000.0,-56663000.0,,
Net Income,-37658000.0,39139000.0,-20940000.0,-39202000.0,-56663000.0,,
Net Income Including Noncontrolling Interests,-37658000.0,39139000.0,-20940000.0,-39202000.0,-56663000.0,,
Net Income Continuous Operations,-37658000.0,39139000.0,-20940000.0,-39202000.0,-56663000.0,,
Pretax Income,-37658000.0,39139000.0,-20940000.0,-39202000.0,-56663000.0,,
Other Income Expense,-6218000.0,64661000.0,8804000.0,-7442000.0,-25959000.0,,
Special Income Charges,-5470000.0,49731000.0,5608000.0,-8489000.0,-25571000.0,,
Other Special Charges,,,,,,,0.0
Restructuring And Mergern Acquisition,5470000.0,-49731000.0,-5608000.0,8489000.0,25571000.0,,
Gain On Sale Of Security,-748000.0,14930000.0,3196000.0,1047000.0,-388000.0,,
Net Non Operating Interest Income Expense,-1713000.0,-2338000.0,-1656000.0,-1527000.0,-1205000.0,,
Interest Expense Non Operating,2545000.0,3000000.0,2508000.0,2438000.0,2515000.0,,
Interest Income Non Operating,832000.0,662000.0,852000.0,911000.0,1310000.0,,
Operating Income,-29727000.0,-23184000.0,-28088000.0,-30233000.0,-29499000.0,,
Operating Expense,29815000.0,23554000.0,28088000.0,30233000.0,29499000.0,,
Research And Development,22006000.0,15418000.0,20656000.0,22926000.0,23753000.0,,
Selling General And Administration,7809000.0,8136000.0,7432000.0,7307000.0,5746000.0,,
General And Administrative Expense,,8136000.0,7432000.0,7307000.0,5746000.0,5314000.0,
Other Gand A,,8136000.0,7432000.0,7307000.0,5746000.0,5314000.0,
Salaries And Wages,,,,0.0,0.0,,0.0
Gross Profit,88000.0,370000.0,,,0.0,0.0,
Cost Of Revenue,213000.0,147000.0,,,0.0,0.0,
Total Revenue,301000.0,517000.0,0.0,0.0,0.0,,
Operating Revenue,301000.0,517000.0,0.0,0.0,0.0,,
