,2024-09-30,2024-06-30,2024-03-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-1661000.0,-2544000.0,-2687000.0,-2761000.0,3182000.0
Total Unusual Items,0.0,0.0,,0.0,-6131000.0
Total Unusual Items Excluding Goodwill,0.0,0.0,,0.0,-6131000.0
Net Income From Continuing Operation Net Minority Interest,-2025000.0,-2922000.0,-3037000.0,-2891000.0,-9083000.0
Reconciled Depreciation,346000.0,346000.0,347000.0,126000.0,293000.0
Reconciled Cost Of Revenue,24000.0,14000.0,11000.0,44000.0,62000.0
EBITDA,-1661000.0,-2544000.0,-2687000.0,-2761000.0,-2949000.0
EBIT,-2007000.0,-2890000.0,-3034000.0,-2887000.0,-3242000.0
Net Interest Income,-169000.0,-32000.0,-3000.0,-4000.0,3000.0
Interest Expense,18000.0,32000.0,3000.0,4000.0,
Interest Income,,,,,3000.0
Normalized Income,-2025000.0,-2922000.0,-3037000.0,-2891000.0,-2952000.0
Net Income From Continuing And Discontinued Operation,-2025000.0,-2922000.0,-3037000.0,-2891000.0,-9083000.0
Total Expenses,1893000.0,2967000.0,3136000.0,3022000.0,3376000.0
Total Operating Income As Reported,-1850000.0,-2891000.0,-3031000.0,-2882000.0,-9373000.0
Diluted Average Shares,25892683.0,24765307.0,22541100.0,18801754.0,18468741.0
Basic Average Shares,25892683.0,24765307.0,22541100.0,18801754.0,18468741.0
Diluted EPS,-0.08,-0.12,-0.13,-0.15,-0.49
Basic EPS,-0.08,-0.12,-0.13,-0.15,-0.49
Diluted NI Availto Com Stockholders,-2040000.0,-2922000.0,-3037000.0,-2891000.0,-9083000.0
Net Income Common Stockholders,-2040000.0,-2922000.0,-3037000.0,-2891000.0,-9083000.0
Otherunder Preferred Stock Dividend,15000.0,0.0,0.0,0.0,0.0
Net Income,-2025000.0,-2922000.0,-3037000.0,-2891000.0,-9083000.0
Net Income Including Noncontrolling Interests,-2025000.0,-2922000.0,-3037000.0,-2891000.0,-9083000.0
Net Income Continuous Operations,-2025000.0,-2922000.0,-3037000.0,-2891000.0,-9083000.0
Tax Provision,0.0,0.0,0.0,0.0,0.0
Pretax Income,-2025000.0,-2922000.0,-3037000.0,-2891000.0,-9083000.0
Other Income Expense,-6000.0,1000.0,-3000.0,-5000.0,-5844000.0
Other Non Operating Income Expenses,-6000.0,1000.0,-3000.0,-5000.0,287000.0
Special Income Charges,0.0,0.0,,0.0,-6131000.0
Impairment Of Capital Assets,0.0,0.0,,0.0,6131000.0
Net Non Operating Interest Income Expense,-169000.0,-32000.0,-3000.0,-4000.0,3000.0
Total Other Finance Cost,151000.0,,,,
Interest Expense Non Operating,18000.0,32000.0,3000.0,4000.0,
Interest Income Non Operating,,,,,3000.0
Operating Income,-1850000.0,-2891000.0,-3031000.0,-2882000.0,-3242000.0
Operating Expense,1869000.0,2953000.0,3125000.0,2978000.0,3314000.0
Research And Development,2000.0,633000.0,644000.0,751000.0,498000.0
Selling General And Administration,1867000.0,2320000.0,2481000.0,2227000.0,2816000.0
General And Administrative Expense,1867000.0,,2481000.0,2227000.0,2816000.0
Other Gand A,1867000.0,,2481000.0,2227000.0,2816000.0
Salaries And Wages,,,,,811000.0
Gross Profit,19000.0,62000.0,94000.0,96000.0,72000.0
Cost Of Revenue,24000.0,14000.0,11000.0,44000.0,62000.0
Total Revenue,43000.0,76000.0,105000.0,140000.0,134000.0
Operating Revenue,43000.0,76000.0,105000.0,140000.0,134000.0
