,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-920142.919306,917250.0,164739.309875,-245055.415055,142370.752526,,
Tax Rate For Calcs,0.211381,0.25,0.082287,0.224821,0.167495,,
Normalized EBITDA,34127000.0,13322000.0,38257000.0,31352000.0,36949000.0,,
Total Unusual Items,-4353000.0,3669000.0,2002000.0,-1090000.0,850000.0,,
Total Unusual Items Excluding Goodwill,-4353000.0,3669000.0,2002000.0,-1090000.0,850000.0,,
Net Income From Continuing Operation Net Minority Interest,16311000.0,19463000.0,21569000.0,20843000.0,30821000.0,,
Reconciled Depreciation,7445000.0,7225000.0,7256000.0,5802000.0,5802000.0,,
Reconciled Cost Of Revenue,103988000.0,88125000.0,103560000.0,113142000.0,113893000.0,,
EBITDA,29774000.0,16991000.0,40259000.0,30262000.0,37799000.0,,
EBIT,22329000.0,9766000.0,33003000.0,24460000.0,31997000.0,,
Net Interest Income,2706000.0,2929000.0,3768000.0,3518000.0,4175000.0,,
Interest Income,2706000.0,,3768000.0,3518000.0,4175000.0,,4220000.0
Normalized Income,19743857.080694,16711250.0,19731739.309875,21687944.584945,30113370.752526,,
Net Income From Continuing And Discontinued Operation,16311000.0,19463000.0,21569000.0,20843000.0,30821000.0,,
Total Expenses,176346000.0,156726000.0,173427000.0,187952000.0,178673000.0,,
Total Operating Income As Reported,22329000.0,9766000.0,17733000.0,24460000.0,30747000.0,,
Diluted Average Shares,,33827000.0,33814000.0,33700000.0,33697000.0,33701000.0,
Basic Average Shares,,33634000.0,33690000.0,33687000.0,33684000.0,33508000.0,
Diluted EPS,,0.56,0.68,0.62,0.91,0.48,
Basic EPS,,0.56,0.68,0.62,0.92,0.48,
Diluted NI Availto Com Stockholders,16311000.0,19463000.0,21569000.0,20843000.0,30821000.0,,
Net Income Common Stockholders,16311000.0,19463000.0,21569000.0,20843000.0,30821000.0,,
Net Income,16311000.0,19463000.0,21569000.0,20843000.0,30821000.0,,
Net Income Including Noncontrolling Interests,16311000.0,19463000.0,21569000.0,20843000.0,30821000.0,,
Net Income Continuous Operations,16311000.0,19463000.0,21569000.0,20843000.0,30821000.0,,
Tax Provision,4372000.0,-3099000.0,1934000.0,6045000.0,6201000.0,,
Pretax Income,20683000.0,16364000.0,23503000.0,26888000.0,37022000.0,,
Other Income Expense,-4352000.0,3669000.0,2002000.0,-1090000.0,850000.0,,
Other Non Operating Income Expenses,1000.0,,,,,,
Special Income Charges,0.0,,0.0,0.0,-1250000.0,0.0,
Other Special Charges,,,0.0,,1250000.0,,721000.0
Gain On Sale Of Security,-4353000.0,3669000.0,2002000.0,-1090000.0,2100000.0,,
Net Non Operating Interest Income Expense,2706000.0,2929000.0,3768000.0,3518000.0,4175000.0,,
Total Other Finance Cost,,-2929000.0,,,,-3066000.0,
Interest Income Non Operating,2706000.0,,3768000.0,3518000.0,4175000.0,,4220000.0
Operating Income,22329000.0,9766000.0,17733000.0,24460000.0,31997000.0,,
Operating Expense,72358000.0,68601000.0,69867000.0,74810000.0,64780000.0,,
Research And Development,58147000.0,55026000.0,54156000.0,58486000.0,50788000.0,,
Selling General And Administration,14211000.0,13575000.0,15711000.0,16324000.0,13992000.0,,
Selling And Marketing Expense,7093000.0,7115000.0,-11241000.0,7009000.0,6777000.0,,
General And Administrative Expense,7118000.0,6460000.0,26952000.0,9315000.0,7215000.0,,
Other Gand A,7118000.0,6460000.0,-6271000.0,9315000.0,7215000.0,,
Gross Profit,94687000.0,78367000.0,87600000.0,99270000.0,96777000.0,,
Cost Of Revenue,103988000.0,88125000.0,103560000.0,113142000.0,113893000.0,,
Total Revenue,198675000.0,166492000.0,191160000.0,212412000.0,210670000.0,,
Operating Revenue,198675000.0,166492000.0,191160000.0,212412000.0,210670000.0,,
