,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.21,0.21,0.21,0.0
Net Income From Continuing Operation Net Minority Interest,-23327000.0,19641000.0,3506000.0,40720000.0,-13466000.0
Reconciled Depreciation,173000.0,176000.0,170000.0,158000.0,131000.0
Net Interest Income,17729000.0,18821000.0,13679000.0,7510000.0,8635000.0
Interest Expense,52895000.0,55025000.0,62431000.0,66315000.0,59393000.0
Interest Income,70624000.0,73846000.0,76110000.0,73825000.0,68028000.0
Normalized Income,-23327000.0,19641000.0,3506000.0,40720000.0,-13466000.0
Net Income From Continuing And Discontinued Operation,-23327000.0,19641000.0,3506000.0,40720000.0,-13466000.0
Diluted Average Shares,66006135.0,62844859.0,60800000.0,55985714.0,49364751.0
Basic Average Shares,66006135.0,62843814.0,60800000.0,55985714.0,49364751.0
Diluted EPS,-0.4,0.26,-0.09,0.63,-0.38
Basic EPS,-0.4,0.26,-0.09,0.63,-0.38
Diluted NI Availto Com Stockholders,-26567000.0,16289000.0,-5472000.0,35271000.0,-18766000.0
Net Income Common Stockholders,-26567000.0,16289000.0,-5472000.0,35271000.0,-18766000.0
Otherunder Preferred Stock Dividend,-57000.0,11000.0,-1000.0,-25000.0,-208000.0
Preferred Stock Dividends,3297000.0,3341000.0,8979000.0,5474000.0,5508000.0
Net Income,-23327000.0,19641000.0,3506000.0,40720000.0,-13466000.0
Net Income Including Noncontrolling Interests,-23327000.0,19641000.0,3506000.0,40720000.0,-13466000.0
Net Income Continuous Operations,-23327000.0,19641000.0,3506000.0,40720000.0,-13466000.0
Pretax Income,-23327000.0,19641000.0,3506000.0,40720000.0,-13466000.0
Gain On Sale Of Security,-36184000.0,5479000.0,-5156000.0,37823000.0,-16950000.0
Selling General And Administration,2041000.0,1663000.0,1609000.0,1805000.0,1943000.0
General And Administrative Expense,2041000.0,1663000.0,1609000.0,1805000.0,1943000.0
Other Gand A,2041000.0,1663000.0,1609000.0,1805000.0,1943000.0
Total Revenue,-18455000.0,24300000.0,8523000.0,45333000.0,-8315000.0
Operating Revenue,-18455000.0,24300000.0,8523000.0,45333000.0,-8315000.0
Other Non Interest Expense,2831000.0,2996000.0,3172000.0,2888000.0,2945000.0
