,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,399764.844209,-23000.0,-141600.0,497200.0,-167079.776003,,
Tax Rate For Calcs,0.235156,0.23,0.236,0.226,0.238685,,
Normalized EBITDA,1448400000.0,1843800000.0,1542600000.0,1510400000.0,1327900000.0,,
Total Unusual Items,1700000.0,-100000.0,-600000.0,2200000.0,-700000.0,,
Total Unusual Items Excluding Goodwill,1700000.0,-100000.0,-600000.0,2200000.0,-700000.0,,
Net Income From Continuing Operation Net Minority Interest,910700000.0,1249500000.0,963200000.0,956300000.0,829300000.0,,
Reconciled Depreciation,145700000.0,147000000.0,151100000.0,138600000.0,135700000.0,,
Reconciled Cost Of Revenue,2816900000.0,2904200000.0,2742500000.0,2633700000.0,2631600000.0,,
EBITDA,1450100000.0,1843700000.0,1542000000.0,1512600000.0,1327200000.0,,
EBIT,1304400000.0,1696700000.0,1390900000.0,1374000000.0,1191500000.0,,
Net Interest Income,-25700000.0,-18900000.0,-45700000.0,-46100000.0,-20200000.0,,
Interest Expense,113700000.0,74800000.0,129600000.0,137800000.0,102200000.0,,
Interest Income,88000000.0,55900000.0,83900000.0,91700000.0,82000000.0,,
Normalized Income,909399764.844209,1249577000.0,963658400.0,954597200.0,829832920.223997,,
Net Income From Continuing And Discontinued Operation,910700000.0,1249500000.0,963200000.0,956300000.0,829300000.0,,
Total Expenses,3920000000.0,3920000000.0,3748600000.0,3560400000.0,3666900000.0,,
Diluted Average Shares,,408500000.0,409000000.0,409500000.0,410600000.0,412100000.0,
Basic Average Shares,,406900000.0,407600000.0,407900000.0,408900000.0,410500000.0,
Diluted EPS,,3.06,2.35,2.34,2.02,2.88,
Basic EPS,,3.07,2.36,2.34,2.03,2.89,
Diluted NI Availto Com Stockholders,910700000.0,1249500000.0,963200000.0,956300000.0,829300000.0,,
Net Income Common Stockholders,910700000.0,1249500000.0,963200000.0,956300000.0,829300000.0,,
Net Income,910700000.0,1249500000.0,963200000.0,956300000.0,829300000.0,,
Net Income Including Noncontrolling Interests,910700000.0,1249500000.0,963200000.0,956300000.0,829300000.0,,
Net Income Continuous Operations,910700000.0,1249500000.0,963200000.0,956300000.0,829300000.0,,
Tax Provision,280000000.0,372400000.0,298100000.0,279900000.0,260000000.0,,
Pretax Income,1190700000.0,1621900000.0,1261300000.0,1236200000.0,1089300000.0,,
Other Income Expense,9600000.0,7800000.0,7200000.0,10000000.0,7900000.0,,
Other Non Operating Income Expenses,7900000.0,7900000.0,7800000.0,7800000.0,8600000.0,,
Special Income Charges,2600000.0,0.0,0.0,2400000.0,0.0,,
Gain On Sale Of Ppe,2600000.0,0.0,0.0,2400000.0,0.0,,
Write Off,,,,,0.0,0.0,0.0
Gain On Sale Of Security,-900000.0,-100000.0,-600000.0,-200000.0,-700000.0,,
Net Non Operating Interest Income Expense,-25700000.0,-18900000.0,-45700000.0,-46100000.0,-20200000.0,,
Interest Expense Non Operating,113700000.0,74800000.0,129600000.0,137800000.0,102200000.0,,
Interest Income Non Operating,88000000.0,55900000.0,83900000.0,91700000.0,82000000.0,,
Operating Income,1206800000.0,1633000000.0,1299800000.0,1272300000.0,1101600000.0,,
Operating Expense,1103100000.0,1015800000.0,1006100000.0,926700000.0,1035300000.0,,
Selling General And Administration,1103100000.0,1015800000.0,1006100000.0,926700000.0,1035300000.0,,
General And Administrative Expense,,,,,1035300000.0,932500000.0,
Other Gand A,,,,,1035300000.0,940900000.0,
Salaries And Wages,,,,,-8600000.0,-8400000.0,
Gross Profit,2309900000.0,2648800000.0,2305900000.0,2199000000.0,2136900000.0,,
Cost Of Revenue,2816900000.0,2904200000.0,2742500000.0,2633700000.0,2631600000.0,,
Total Revenue,5126800000.0,5553000000.0,5048400000.0,4832700000.0,4768500000.0,,
Operating Revenue,5126800000.0,5553000000.0,5048400000.0,4832700000.0,4768500000.0,,
