,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.21,0.128205,0.21,
Normalized EBITDA,-146000.0,-1312000.0,-101000.0,441000.0,136000.0,
Net Income From Continuing Operation Net Minority Interest,-700000.0,-1728000.0,-1103000.0,34000.0,-381000.0,
Reconciled Depreciation,114000.0,116000.0,247000.0,28000.0,122000.0,
Reconciled Cost Of Revenue,9722000.0,6574000.0,8244000.0,9325000.0,10122000.0,
EBITDA,-146000.0,-1312000.0,-101000.0,441000.0,136000.0,
EBIT,-260000.0,-1428000.0,-348000.0,413000.0,14000.0,
Net Interest Income,-440000.0,-300000.0,-335000.0,-374000.0,-394000.0,
Interest Expense,440000.0,300000.0,335000.0,374000.0,394000.0,
Normalized Income,-700000.0,-1728000.0,-1103000.0,34000.0,-381000.0,
Net Income From Continuing And Discontinued Operation,-700000.0,-1728000.0,-1103000.0,34000.0,-381000.0,
Total Expenses,13112000.0,9327000.0,10661000.0,11905000.0,12872000.0,
Total Operating Income As Reported,-260000.0,-1428000.0,-348000.0,413000.0,14000.0,
Diluted Average Shares,5406305.0,5190251.0,,157610.0,157610.0,157610.0
Basic Average Shares,5406305.0,5190251.0,,157610.0,157610.0,157610.0
Diluted EPS,-0.13,-0.47,,-6.332086,-8.43,-12.91
Basic EPS,-0.13,-0.47,,-6.332086,-8.43,-12.91
Diluted NI Availto Com Stockholders,-700000.0,-2433000.0,-1135000.0,-998000.0,-1328000.0,
Net Income Common Stockholders,-700000.0,-2433000.0,-1135000.0,-998000.0,-1328000.0,
Preferred Stock Dividends,,705000.0,32000.0,1032000.0,947000.0,921000.0
Net Income,-700000.0,-1728000.0,-1103000.0,34000.0,-381000.0,
Net Income Including Noncontrolling Interests,-700000.0,-1728000.0,-1103000.0,34000.0,-381000.0,
Net Income Continuous Operations,-700000.0,-1728000.0,-1103000.0,34000.0,-381000.0,
Tax Provision,0.0,0.0,420000.0,5000.0,1000.0,
Pretax Income,-700000.0,-1728000.0,-683000.0,39000.0,-380000.0,
Net Non Operating Interest Income Expense,-440000.0,-300000.0,-335000.0,-374000.0,-394000.0,
Interest Expense Non Operating,440000.0,300000.0,335000.0,374000.0,394000.0,
Operating Income,-260000.0,-1428000.0,-348000.0,413000.0,14000.0,
Operating Expense,3390000.0,2753000.0,2417000.0,2580000.0,2750000.0,
Selling General And Administration,3390000.0,2753000.0,2417000.0,2580000.0,2750000.0,
Gross Profit,3130000.0,1325000.0,2069000.0,2993000.0,2764000.0,
Cost Of Revenue,9722000.0,6574000.0,8244000.0,9325000.0,10122000.0,
Total Revenue,12852000.0,7899000.0,10313000.0,12318000.0,12886000.0,
Operating Revenue,13193000.0,8165000.0,10515000.0,12559000.0,13151000.0,
