,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.2045,0.204468,0.199469,0.20183,0.1921
Net Income From Continuing Operation Net Minority Interest,7487000.0,5805000.0,3917000.0,3314000.0,2843000.0
Reconciled Depreciation,121000.0,122000.0,129000.0,248000.0,0.0
Net Interest Income,13646000.0,10574000.0,8792000.0,7767000.0,7186000.0
Interest Expense,1022000.0,917000.0,907000.0,940000.0,957000.0
Interest Income,14668000.0,11491000.0,9699000.0,8707000.0,8143000.0
Normalized Income,7487000.0,5805000.0,3917000.0,3314000.0,2843000.0
Net Income From Continuing And Discontinued Operation,7487000.0,5805000.0,3917000.0,3314000.0,2843000.0
Diluted Average Shares,6418920.0,,6418920.0,,6418920.0
Basic Average Shares,6418920.0,,6418920.0,,6418920.0
Diluted EPS,1.166396,,0.610227,,0.442909
Basic EPS,1.166396,,0.610227,,0.442909
Diluted NI Availto Com Stockholders,7487000.0,5805000.0,3917000.0,3314000.0,2843000.0
Net Income Common Stockholders,7487000.0,5805000.0,3917000.0,3314000.0,2843000.0
Net Income,7487000.0,5805000.0,3917000.0,3314000.0,2843000.0
Net Income Including Noncontrolling Interests,7487000.0,5805000.0,3917000.0,3314000.0,2843000.0
Net Income Continuous Operations,7487000.0,5805000.0,3917000.0,3314000.0,2843000.0
Tax Provision,1925000.0,1492000.0,976000.0,838000.0,676000.0
Pretax Income,9412000.0,7297000.0,4893000.0,4152000.0,3519000.0
Gain On Sale Of Security,-65000.0,0.0,0.0,-77000.0,-30000.0
Selling General And Administration,4791000.0,4224000.0,3971000.0,3473000.0,3477000.0
Selling And Marketing Expense,47000.0,50000.0,72000.0,69000.0,48000.0
General And Administrative Expense,4744000.0,4174000.0,3899000.0,3404000.0,3429000.0
Insurance And Claims,273000.0,215000.0,253000.0,201000.0,213000.0
Salaries And Wages,4471000.0,3959000.0,3646000.0,3203000.0,3216000.0
Total Revenue,16726000.0,13204000.0,10440000.0,9107000.0,8407000.0
Operating Revenue,16726000.0,13204000.0,10440000.0,9107000.0,8407000.0
Occupancy And Equipment,236000.0,237000.0,275000.0,241000.0,232000.0
Professional Expense And Contract Services Expense,1206000.0,483000.0,465000.0,286000.0,207000.0
Other Non Interest Expense,1199000.0,1061000.0,1030000.0,1036000.0,965000.0
