,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-29376.0,0.0,-1124.372814,-102041.72527,0.0,
Tax Rate For Calcs,0.216,0.233405,0.224875,0.202063,0.325,
Normalized EBITDA,17664000.0,16181000.0,16604000.0,12095000.0,11624000.0,
Total Unusual Items,-136000.0,0.0,-5000.0,-505000.0,0.0,
Total Unusual Items Excluding Goodwill,-136000.0,0.0,-5000.0,-505000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,5014000.0,4250000.0,5098000.0,1702000.0,2171000.0,
Reconciled Depreciation,8086000.0,7705000.0,7087000.0,7160000.0,6807000.0,
Reconciled Cost Of Revenue,25880000.0,25194000.0,22881000.0,23122000.0,23620000.0,
EBITDA,17528000.0,16181000.0,16599000.0,11590000.0,11624000.0,
EBIT,9442000.0,8476000.0,9512000.0,4430000.0,4817000.0,
Net Interest Income,-3045000.0,-2932000.0,-2935000.0,-2297000.0,-1600000.0,
Interest Expense,3045000.0,2932000.0,2935000.0,2297000.0,1600000.0,
Normalized Income,5120624.0,4250000.0,5101875.627186,2104958.27473,2171000.0,
Net Income From Continuing And Discontinued Operation,5014000.0,4250000.0,5098000.0,1702000.0,2171000.0,
Total Expenses,31093000.0,29985000.0,27583000.0,31277000.0,26465000.0,
Total Operating Income As Reported,9457000.0,8506000.0,9319000.0,4439000.0,4904000.0,
Diluted Average Shares,12526000.0,12483000.0,12465000.0,,12403000.0,12394000.0
Basic Average Shares,12427000.0,12384000.0,12380000.0,,12378000.0,12292000.0
Diluted EPS,0.4,0.34,0.41,,0.18,0.04
Basic EPS,0.4,0.34,0.41,,0.18,0.04
Diluted NI Availto Com Stockholders,5014000.0,4250000.0,5098000.0,1702000.0,2171000.0,
Net Income Common Stockholders,5014000.0,4250000.0,5098000.0,1702000.0,2171000.0,
Net Income,5014000.0,4250000.0,5098000.0,1702000.0,2171000.0,
Net Income Including Noncontrolling Interests,5014000.0,4250000.0,5098000.0,1702000.0,2171000.0,
Net Income Continuous Operations,5014000.0,4250000.0,5098000.0,1702000.0,2171000.0,
Tax Provision,1383000.0,1294000.0,1479000.0,431000.0,1046000.0,
Pretax Income,6397000.0,5544000.0,6577000.0,2133000.0,3217000.0,
Other Income Expense,-151000.0,-30000.0,188000.0,-514000.0,-87000.0,
Other Non Operating Income Expenses,-15000.0,-30000.0,193000.0,-9000.0,-87000.0,
Special Income Charges,-136000.0,0.0,-5000.0,-505000.0,0.0,
Gain On Sale Of Ppe,0.0,0.0,-5000.0,,0.0,0.0
Write Off,136000.0,0.0,,0.0,0.0,779000.0
Impairment Of Capital Assets,,,,,0.0,779000.0
Net Non Operating Interest Income Expense,-3045000.0,-2932000.0,-2935000.0,-2297000.0,-1600000.0,
Interest Expense Non Operating,3045000.0,2932000.0,2935000.0,2297000.0,1600000.0,
Operating Income,9593000.0,8506000.0,9324000.0,4944000.0,4904000.0,
Operating Expense,5213000.0,4791000.0,4702000.0,8155000.0,2845000.0,
Selling General And Administration,5213000.0,4791000.0,4702000.0,4190000.0,2845000.0,
Gross Profit,14806000.0,13297000.0,14026000.0,13099000.0,7749000.0,
Cost Of Revenue,25880000.0,25194000.0,22881000.0,23122000.0,23620000.0,
Total Revenue,40686000.0,38491000.0,36907000.0,36221000.0,31369000.0,
Operating Revenue,40686000.0,38491000.0,36907000.0,36221000.0,31369000.0,
