,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-112997.50362,-312733.35948,-177489.709594,290220.0,-6814.412636
Tax Rate For Calcs,0.009936,0.01989,0.018697,0.21,0.014561
Normalized EBITDA,95089000.0,93142000.0,100178000.0,91789000.0,92097000.0
Total Unusual Items,-11373000.0,-15723000.0,-9493000.0,1382000.0,-468000.0
Total Unusual Items Excluding Goodwill,-11373000.0,-15723000.0,-9493000.0,1382000.0,-468000.0
Net Income From Continuing Operation Net Minority Interest,20160000.0,16743000.0,26390000.0,35608000.0,35329000.0
Reconciled Depreciation,41384000.0,38433000.0,41995000.0,36707000.0,36309000.0
Reconciled Cost Of Revenue,6194000.0,6552000.0,7757000.0,8323000.0,6398000.0
EBITDA,83716000.0,77419000.0,90685000.0,93171000.0,91629000.0
EBIT,41141000.0,37922000.0,47698000.0,55155000.0,54225000.0
Net Interest Income,-20990000.0,-19975000.0,-19523000.0,-18108000.0,-17108000.0
Interest Expense,21112000.0,20074000.0,19565000.0,18178000.0,17757000.0
Interest Income,122000.0,99000.0,42000.0,70000.0,649000.0
Normalized Income,31420002.49638,32153266.64052,35705510.290406,34516220.0,35790185.587364
Net Income From Continuing And Discontinued Operation,20160000.0,16743000.0,26390000.0,35608000.0,35329000.0
Total Expenses,57149000.0,54657000.0,59680000.0,53752000.0,52611000.0
Diluted Average Shares,197138000.0,196898000.0,196697000.0,196932000.0,196470000.0
Basic Average Shares,188041000.0,187865000.0,187592000.0,187496000.0,187436000.0
Diluted EPS,0.1,0.09,0.14,0.19,0.19
Basic EPS,0.11,0.09,0.14,0.19,0.19
Diluted NI Availto Com Stockholders,20693000.0,17183000.0,27320000.0,36984000.0,36637000.0
Average Dilution Earnings,844000.0,750000.0,1217000.0,1660000.0,1608000.0
Net Income Common Stockholders,19849000.0,16433000.0,26103000.0,35324000.0,35029000.0
Otherunder Preferred Stock Dividend,311000.0,310000.0,287000.0,284000.0,300000.0
Net Income,20160000.0,16743000.0,26390000.0,35608000.0,35329000.0
Minority Interests,330000.0,-750000.0,-1217000.0,-1660000.0,-608000.0
Net Income Including Noncontrolling Interests,19830000.0,17493000.0,27607000.0,37268000.0,35937000.0
Net Income Continuous Operations,19830000.0,17493000.0,27607000.0,37268000.0,35937000.0
Tax Provision,199000.0,355000.0,526000.0,-291000.0,531000.0
Pretax Income,20029000.0,17848000.0,28133000.0,36977000.0,36468000.0
Other Income Expense,-14818000.0,-16210000.0,-4794000.0,440000.0,280000.0
Other Non Operating Income Expenses,-3445000.0,-487000.0,4699000.0,-942000.0,748000.0
Special Income Charges,-11939000.0,-16128000.0,-17690000.0,-1059000.0,-3852000.0
Impairment Of Capital Assets,11939000.0,16128000.0,17690000.0,1059000.0,3852000.0
Gain On Sale Of Security,566000.0,405000.0,8197000.0,2441000.0,3384000.0
Net Non Operating Interest Income Expense,-20990000.0,-19975000.0,-19523000.0,-18108000.0,-17108000.0
Interest Expense Non Operating,21112000.0,20074000.0,19565000.0,18178000.0,17757000.0
Interest Income Non Operating,122000.0,99000.0,42000.0,70000.0,649000.0
Operating Income,55837000.0,54033000.0,52450000.0,54645000.0,53296000.0
Operating Expense,52146000.0,49169000.0,52915000.0,46738000.0,47308000.0
Depreciation Amortization Depletion Income Statement,42575000.0,39497000.0,42987000.0,38016000.0,37404000.0
Depreciation And Amortization In Income Statement,42575000.0,39497000.0,42987000.0,38016000.0,37404000.0
Selling General And Administration,9571000.0,9672000.0,9928000.0,8722000.0,9904000.0
General And Administrative Expense,9571000.0,9672000.0,9928000.0,8722000.0,9904000.0
Other Gand A,9571000.0,9672000.0,9928000.0,8722000.0,9904000.0
Gross Profit,107983000.0,103202000.0,105365000.0,101383000.0,100604000.0
Cost Of Revenue,5003000.0,5488000.0,6765000.0,7014000.0,5303000.0
Total Revenue,112986000.0,108690000.0,112130000.0,108397000.0,105907000.0
Operating Revenue,107220000.0,103406000.0,125176000.0,103482000.0,101750000.0
