,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-20580000.0,11232000.0,-44730000.0,0.0,14688571.428571,,
Tax Rate For Calcs,0.21,0.054,0.21,0.123077,0.151429,,
Normalized EBITDA,802000000.0,545000000.0,553000000.0,233000000.0,649000000.0,,
Total Unusual Items,-98000000.0,208000000.0,-213000000.0,,97000000.0,-171000000.0,
Total Unusual Items Excluding Goodwill,-98000000.0,208000000.0,-213000000.0,,97000000.0,-171000000.0,
Net Income From Continuing Operation Net Minority Interest,25000000.0,332000000.0,130000000.0,-119000000.0,279000000.0,,
Reconciled Depreciation,369000000.0,294000000.0,270000000.0,258000000.0,272000000.0,,
Reconciled Cost Of Revenue,2228000000.0,1956000000.0,1966000000.0,1752000000.0,1835000000.0,,
EBITDA,704000000.0,753000000.0,340000000.0,233000000.0,746000000.0,,
EBIT,335000000.0,459000000.0,70000000.0,-25000000.0,474000000.0,,
Net Interest Income,-111000000.0,-85000000.0,-102000000.0,-105000000.0,-108000000.0,,
Interest Expense,130000000.0,105000000.0,112000000.0,105000000.0,124000000.0,,
Interest Income,20000000.0,20000000.0,18000000.0,,16000000.0,16000000.0,
Normalized Income,102420000.0,135232000.0,298270000.0,-119000000.0,196688571.428571,,
Net Income From Continuing And Discontinued Operation,25000000.0,332000000.0,130000000.0,-119000000.0,279000000.0,,
Total Expenses,3798000000.0,3442000000.0,3513000000.0,3151000000.0,3242000000.0,,
Total Operating Income As Reported,389000000.0,223000000.0,279000000.0,97000000.0,369000000.0,,
Diluted Average Shares,179000000.0,180254777.0,180000000.0,178000000.0,180000000.0,,
Basic Average Shares,179000000.0,180000000.0,180000000.0,178000000.0,180000000.0,,
Diluted EPS,0.59,1.57,0.45,-0.58,1.45,,
Basic EPS,0.59,1.59,0.45,-0.58,1.47,,
Diluted NI Availto Com Stockholders,105000000.0,283000000.0,81000000.0,-103000000.0,261000000.0,,
Net Income Common Stockholders,105000000.0,283000000.0,81000000.0,-103000000.0,261000000.0,,
Otherunder Preferred Stock Dividend,-80000000.0,49000000.0,49000000.0,-16000000.0,18000000.0,,
Net Income,25000000.0,332000000.0,130000000.0,-119000000.0,279000000.0,,
Minority Interests,-12000000.0,-3000000.0,-26000000.0,-5000000.0,-18000000.0,,
Net Income Including Noncontrolling Interests,37000000.0,335000000.0,156000000.0,-114000000.0,297000000.0,,
Net Income Continuous Operations,37000000.0,335000000.0,156000000.0,-114000000.0,297000000.0,,
Tax Provision,168000000.0,19000000.0,-198000000.0,-16000000.0,53000000.0,,
Pretax Income,205000000.0,354000000.0,-42000000.0,-130000000.0,350000000.0,,
Other Non Operating Income Expenses,,,,-122000000.0,89000000.0,-174000000.0,
Special Income Charges,-17000000.0,3000000.0,-3000000.0,,-1000000.0,0.0,
Other Special Charges,17000000.0,-3000000.0,3000000.0,,4000000.0,,9000000.0
Restructuring And Mergern Acquisition,0.0,,0.0,,-3000000.0,,0.0
Net Non Operating Interest Income Expense,-111000000.0,-85000000.0,-102000000.0,-105000000.0,-108000000.0,,
Total Other Finance Cost,1000000.0,,,,,,
Interest Expense Non Operating,130000000.0,105000000.0,112000000.0,105000000.0,124000000.0,,
Interest Income Non Operating,20000000.0,20000000.0,18000000.0,,16000000.0,16000000.0,
Operating Income,389000000.0,223000000.0,279000000.0,97000000.0,369000000.0,,
Operating Expense,1570000000.0,1486000000.0,1547000000.0,1399000000.0,1407000000.0,,
Research And Development,256000000.0,215000000.0,201000000.0,213000000.0,216000000.0,,
Selling General And Administration,1314000000.0,1271000000.0,1346000000.0,1186000000.0,1191000000.0,,
Selling And Marketing Expense,789000000.0,840000000.0,830000000.0,748000000.0,746000000.0,,
General And Administrative Expense,525000000.0,431000000.0,516000000.0,438000000.0,445000000.0,,
Gross Profit,1959000000.0,1709000000.0,1826000000.0,1496000000.0,1776000000.0,,
Cost Of Revenue,2228000000.0,1956000000.0,1966000000.0,1752000000.0,1835000000.0,,
Total Revenue,4187000000.0,3665000000.0,3792000000.0,3248000000.0,3611000000.0,,
Operating Revenue,4187000000.0,3665000000.0,3792000000.0,3248000000.0,3611000000.0,,
