,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-27433350.0,-500010.0,-1099602.076791,-157168.0,-3315060.0
Tax Rate For Calcs,0.21,0.21,0.002986,0.002,0.21
Normalized EBITDA,-10206000.0,-11715000.0,-72193000.0,-499000.0,6728000.0
Total Unusual Items,-130635000.0,-2381000.0,-368239000.0,-78584000.0,-15786000.0
Total Unusual Items Excluding Goodwill,-130635000.0,-2381000.0,-368239000.0,-78584000.0,-15786000.0
Net Income From Continuing Operation Net Minority Interest,-170558000.0,-43408000.0,-465767000.0,-103123000.0,-32376000.0
Reconciled Depreciation,9163000.0,9380000.0,10205000.0,9863000.0,9945000.0
Reconciled Cost Of Revenue,193057000.0,221399000.0,205094000.0,179935000.0,194070000.0
EBITDA,-140841000.0,-14096000.0,-440432000.0,-79083000.0,-9058000.0
EBIT,-150004000.0,-23476000.0,-450637000.0,-88946000.0,-19003000.0
Net Interest Income,-20376000.0,-19756000.0,-16526000.0,-14000000.0,-13197000.0
Interest Expense,20376000.0,19756000.0,16526000.0,14000000.0,13197000.0
Normalized Income,-67356350.0,-41527010.0,-98627602.076791,-24696168.0,-19905060.0
Net Income From Continuing And Discontinued Operation,-170558000.0,-43408000.0,-465767000.0,-103123000.0,-32376000.0
Total Expenses,218378000.0,253951000.0,235643000.0,212581000.0,228191000.0
Total Operating Income As Reported,-152741000.0,-21705000.0,-453007000.0,-90772000.0,-3750000.0
Diluted Average Shares,3807551.0,3778600.0,,3736171.0,3722377.0
Basic Average Shares,3807551.0,3778600.0,,3736171.0,3722377.0
Diluted EPS,-44.79,-11.49,,-27.6,-8.7
Basic EPS,-44.79,-11.49,,-27.6,-8.7
Diluted NI Availto Com Stockholders,-170558000.0,-43408000.0,-465767000.0,-103123000.0,-32376000.0
Net Income Common Stockholders,-170558000.0,-43408000.0,-465767000.0,-103123000.0,-32376000.0
Net Income,-170558000.0,-43408000.0,-465767000.0,-103123000.0,-32376000.0
Net Income Including Noncontrolling Interests,-170558000.0,-43408000.0,-465767000.0,-103123000.0,-32376000.0
Net Income Continuous Operations,-170558000.0,-43408000.0,-465767000.0,-103123000.0,-32376000.0
Tax Provision,177000.0,177000.0,-1395000.0,177000.0,177000.0
Pretax Income,-170380000.0,-43232000.0,-467163000.0,-102946000.0,-32200000.0
Other Income Expense,-130253000.0,-1771000.0,-366829000.0,-78208000.0,-15252000.0
Other Non Operating Income Expenses,382000.0,610000.0,1410000.0,376000.0,534000.0
Special Income Charges,-132990000.0,0.0,-369200000.0,-80034000.0,-16220000.0
Impairment Of Capital Assets,132990000.0,0.0,369200000.0,80000000.0,0.0
Restructuring And Mergern Acquisition,0.0,0.0,0.0,34000.0,16220000.0
Gain On Sale Of Security,2355000.0,-2381000.0,961000.0,1450000.0,434000.0
Net Non Operating Interest Income Expense,-20376000.0,-19756000.0,-16526000.0,-14000000.0,-13197000.0
Interest Expense Non Operating,20376000.0,19756000.0,16526000.0,14000000.0,13197000.0
Operating Income,-19751000.0,-21705000.0,-83808000.0,-10738000.0,-3751000.0
Operating Expense,22670000.0,29877000.0,27894000.0,29616000.0,31004000.0
Depreciation Amortization Depletion Income Statement,6512000.0,6705000.0,7550000.0,6833000.0,6828000.0
Depreciation And Amortization In Income Statement,6512000.0,6705000.0,7550000.0,6833000.0,6828000.0
Selling General And Administration,16158000.0,23172000.0,20344000.0,22783000.0,24176000.0
Selling And Marketing Expense,1378000.0,3064000.0,3681000.0,3501000.0,3327000.0
General And Administrative Expense,14780000.0,20108000.0,16663000.0,19282000.0,20849000.0
Other Gand A,14780000.0,20108000.0,16663000.0,19282000.0,20849000.0
Gross Profit,2919000.0,8172000.0,-55914000.0,18878000.0,27253000.0
Cost Of Revenue,195708000.0,224074000.0,207749000.0,182965000.0,197187000.0
Total Revenue,198627000.0,232246000.0,151835000.0,201843000.0,224440000.0
Operating Revenue,192412000.0,224970000.0,142337000.0,186122000.0,207746000.0
