,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,1897200.0,0.0,
Tax Rate For Calcs,0.177189,0.148,0.098918,0.153,0.136293,
Normalized EBITDA,999000000.0,872600000.0,815040000.0,788400000.0,715100000.0,
Total Unusual Items,,,,12400000.0,,0.0
Total Unusual Items Excluding Goodwill,,,,12400000.0,,0.0
Net Income From Continuing Operation Net Minority Interest,888800000.0,813800000.0,800996000.0,747938000.0,665400000.0,
Reconciled Depreciation,12800000.0,13800000.0,15388000.0,15550000.0,15500000.0,
Reconciled Cost Of Revenue,766200000.0,728700000.0,699442000.0,649219000.0,593200000.0,
EBITDA,999000000.0,872600000.0,815040000.0,800800000.0,715100000.0,
EBIT,986200000.0,858800000.0,799652000.0,785250000.0,699600000.0,
Net Interest Income,90400000.0,90200000.0,90353000.0,85374000.0,71400000.0,
Interest Income,90400000.0,90200000.0,90353000.0,85374000.0,71400000.0,
Normalized Income,888800000.0,813800000.0,800996000.0,737435200.0,665400000.0,
Net Income From Continuing And Discontinued Operation,888800000.0,813800000.0,800996000.0,747938000.0,665400000.0,
Total Expenses,1218600000.0,1146000000.0,1130784000.0,1025686000.0,990800000.0,
Total Operating Income As Reported,986200000.0,858800000.0,799652000.0,785250000.0,699600000.0,
Diluted Average Shares,1271200000.0,1279200000.0,1283370000.0,1281792000.0,1279700000.0,
Basic Average Shares,1256300000.0,1260000000.0,1260309000.0,1257928000.0,1254800000.0,
Diluted EPS,0.7,0.64,0.62,0.5825,0.52,
Basic EPS,0.71,0.65,0.64,0.595,0.53,
Diluted NI Availto Com Stockholders,888800000.0,813800000.0,800996000.0,747938000.0,665400000.0,
Net Income Common Stockholders,888800000.0,813800000.0,800996000.0,747938000.0,665400000.0,
Net Income,888800000.0,813800000.0,800996000.0,747938000.0,665400000.0,
Net Income Including Noncontrolling Interests,888800000.0,813800000.0,800996000.0,747938000.0,665400000.0,
Net Income Continuous Operations,888800000.0,813800000.0,800996000.0,747938000.0,665400000.0,
Tax Provision,191400000.0,141200000.0,87931000.0,134972000.0,105000000.0,
Pretax Income,1080200000.0,955000000.0,888927000.0,882910000.0,770400000.0,
Other Income Expense,3600000.0,6000000.0,-1078000.0,12286000.0,-600000.0,
Other Non Operating Income Expenses,3600000.0,6000000.0,11322000.0,-114000.0,-600000.0,
Gain On Sale Of Security,,,,12400000.0,,0.0
Net Non Operating Interest Income Expense,90400000.0,90200000.0,90353000.0,85374000.0,71400000.0,
Interest Income Non Operating,90400000.0,90200000.0,90353000.0,85374000.0,71400000.0,
Operating Income,986200000.0,858800000.0,799652000.0,785250000.0,699600000.0,
Operating Expense,452400000.0,417300000.0,431342000.0,376467000.0,397600000.0,
Research And Development,296500000.0,266400000.0,285016000.0,235824000.0,267500000.0,
Selling General And Administration,155900000.0,150900000.0,146326000.0,140643000.0,130100000.0,
Selling And Marketing Expense,126500000.0,116600000.0,110949000.0,106832000.0,104400000.0,
General And Administrative Expense,29400000.0,34300000.0,35377000.0,33811000.0,25700000.0,
Other Gand A,29400000.0,34300000.0,35377000.0,33811000.0,25700000.0,
Gross Profit,1438600000.0,1276100000.0,1230994000.0,1161717000.0,1097200000.0,
Cost Of Revenue,766200000.0,728700000.0,699442000.0,649219000.0,593200000.0,
Total Revenue,2204800000.0,2004800000.0,1930436000.0,1810936000.0,1690400000.0,
Operating Revenue,2204800000.0,2004800000.0,1930436000.0,1810936000.0,1690400000.0,
