,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-185640000.0,-840000.0,-1050000.0,-6090000.0,-12180000.0
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21
Normalized EBITDA,219000000.0,91000000.0,122000000.0,146000000.0,160000000.0
Total Unusual Items,-884000000.0,-4000000.0,-5000000.0,-29000000.0,-58000000.0
Total Unusual Items Excluding Goodwill,-884000000.0,-4000000.0,-5000000.0,-29000000.0,-58000000.0
Net Income From Continuing Operation Net Minority Interest,-825000000.0,6000000.0,23000000.0,20000000.0,30000000.0
Reconciled Depreciation,49000000.0,47000000.0,46000000.0,46000000.0,28000000.0
Reconciled Cost Of Revenue,1355000000.0,1242000000.0,1311000000.0,1287000000.0,1127000000.0
EBITDA,-665000000.0,87000000.0,117000000.0,117000000.0,102000000.0
EBIT,-714000000.0,40000000.0,71000000.0,71000000.0,74000000.0
Net Interest Income,-24000000.0,-25000000.0,-26000000.0,-27000000.0,-15000000.0
Interest Expense,24000000.0,25000000.0,26000000.0,27000000.0,15000000.0
Normalized Income,-126640000.0,9160000.0,26950000.0,42910000.0,75820000.0
Net Income From Continuing And Discontinued Operation,-825000000.0,6000000.0,23000000.0,20000000.0,30000000.0
Total Expenses,1764000000.0,1630000000.0,1709000000.0,1673000000.0,1456000000.0
Total Operating Income As Reported,177000000.0,136000000.0,144000000.0,126000000.0,122000000.0
Diluted Average Shares,149000000.0,148000000.0,150000000.0,149000000.0,149000000.0
Basic Average Shares,149000000.0,148000000.0,147000000.0,147000000.0,146000000.0
Diluted EPS,-5.59,-0.02,0.08,0.07,0.19
Basic EPS,-5.59,-0.02,0.08,0.07,0.19
Diluted NI Availto Com Stockholders,-833000000.0,-3000000.0,12000000.0,11000000.0,28000000.0
Net Income Common Stockholders,-833000000.0,-3000000.0,12000000.0,11000000.0,28000000.0
Otherunder Preferred Stock Dividend,,,2000000.0,1000000.0,
Preferred Stock Dividends,8000000.0,9000000.0,9000000.0,8000000.0,2000000.0
Net Income,-825000000.0,6000000.0,23000000.0,20000000.0,30000000.0
Net Income Including Noncontrolling Interests,-825000000.0,6000000.0,23000000.0,20000000.0,30000000.0
Net Income Continuous Operations,-825000000.0,6000000.0,23000000.0,20000000.0,30000000.0
Tax Provision,87000000.0,9000000.0,22000000.0,24000000.0,29000000.0
Pretax Income,-738000000.0,15000000.0,45000000.0,44000000.0,59000000.0
Other Income Expense,-893000000.0,-100000000.0,-78000000.0,-84000000.0,-59000000.0
Other Non Operating Income Expenses,-9000000.0,-96000000.0,-73000000.0,-55000000.0,-1000000.0
Special Income Charges,-884000000.0,-4000000.0,-5000000.0,-29000000.0,-58000000.0
Other Special Charges,882000000.0,,,,47000000.0
Restructuring And Mergern Acquisition,2000000.0,4000000.0,5000000.0,29000000.0,11000000.0
Net Non Operating Interest Income Expense,-24000000.0,-25000000.0,-26000000.0,-27000000.0,-15000000.0
Interest Expense Non Operating,24000000.0,25000000.0,26000000.0,27000000.0,15000000.0
Operating Income,179000000.0,140000000.0,149000000.0,155000000.0,133000000.0
Operating Expense,390000000.0,371000000.0,381000000.0,369000000.0,314000000.0
Depreciation Amortization Depletion Income Statement,30000000.0,30000000.0,29000000.0,29000000.0,13000000.0
Depreciation And Amortization In Income Statement,30000000.0,30000000.0,29000000.0,29000000.0,13000000.0
Amortization,30000000.0,30000000.0,29000000.0,29000000.0,13000000.0
Amortization Of Intangibles Income Statement,30000000.0,30000000.0,29000000.0,29000000.0,13000000.0
Research And Development,41000000.0,35000000.0,42000000.0,23000000.0,21000000.0
Selling General And Administration,319000000.0,306000000.0,310000000.0,317000000.0,280000000.0
Gross Profit,569000000.0,511000000.0,530000000.0,524000000.0,447000000.0
Cost Of Revenue,1374000000.0,1259000000.0,1328000000.0,1304000000.0,1142000000.0
Total Revenue,1943000000.0,1770000000.0,1858000000.0,1828000000.0,1589000000.0
Operating Revenue,1943000000.0,1770000000.0,1858000000.0,1828000000.0,1589000000.0
