,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,13968586.387435,-3020833.333333,0.0,0.0,-5214285.714286,,
Tax Rate For Calcs,0.240838,0.104167,0.266272,0.067416,0.347619,,
Normalized EBITDA,232000000.0,224000000.0,289000000.0,304000000.0,352000000.0,,
Total Unusual Items,58000000.0,-29000000.0,0.0,,-15000000.0,-3000000.0,
Total Unusual Items Excluding Goodwill,58000000.0,-29000000.0,0.0,,-15000000.0,-3000000.0,
Net Income From Continuing Operation Net Minority Interest,136000000.0,76000000.0,112000000.0,157000000.0,125000000.0,,
Reconciled Depreciation,64000000.0,62000000.0,83000000.0,89000000.0,86000000.0,,
Reconciled Cost Of Revenue,829000000.0,819000000.0,913000000.0,917000000.0,891000000.0,,
EBITDA,290000000.0,195000000.0,289000000.0,304000000.0,337000000.0,,
EBIT,226000000.0,133000000.0,206000000.0,215000000.0,251000000.0,,
Net Interest Income,-21000000.0,-26000000.0,-25000000.0,-24000000.0,-24000000.0,,
Interest Expense,35000000.0,37000000.0,37000000.0,37000000.0,41000000.0,,
Interest Income,14000000.0,11000000.0,12000000.0,13000000.0,17000000.0,,
Normalized Income,91968586.387435,101979166.666667,112000000.0,157000000.0,134785714.285714,,
Net Income From Continuing And Discontinued Operation,136000000.0,76000000.0,112000000.0,157000000.0,125000000.0,,
Total Expenses,1026000000.0,1022000000.0,1143000000.0,1166000000.0,1136000000.0,,
Total Operating Income As Reported,237000000.0,142000000.0,198000000.0,243000000.0,264000000.0,,
Diluted Average Shares,72400000.0,73400000.0,74500000.0,75200000.0,75300000.0,,
Basic Average Shares,72200000.0,73100000.0,72600000.0,73200000.0,73200000.0,,
Diluted EPS,1.87,1.03,1.5,2.06,1.66,,
Basic EPS,1.87,1.04,1.54,2.117486,1.71,,
Diluted NI Availto Com Stockholders,136000000.0,76000000.0,112000000.0,155000000.0,125000000.0,,
Net Income Common Stockholders,136000000.0,76000000.0,112000000.0,155000000.0,125000000.0,,
Otherunder Preferred Stock Dividend,,,,2000000.0,,,
Net Income,136000000.0,76000000.0,112000000.0,157000000.0,125000000.0,,
Minority Interests,-9000000.0,-10000000.0,-12000000.0,-9000000.0,-12000000.0,,
Net Income Including Noncontrolling Interests,145000000.0,86000000.0,124000000.0,166000000.0,137000000.0,,
Net Income Continuous Operations,145000000.0,86000000.0,124000000.0,166000000.0,137000000.0,,
Tax Provision,46000000.0,10000000.0,45000000.0,12000000.0,73000000.0,,
Pretax Income,191000000.0,96000000.0,169000000.0,178000000.0,210000000.0,,
Other Income Expense,34000000.0,-49000000.0,-4000000.0,-41000000.0,-35000000.0,,
Other Non Operating Income Expenses,-24000000.0,-20000000.0,-4000000.0,-41000000.0,-20000000.0,,
Special Income Charges,59000000.0,-29000000.0,,,-5000000.0,-3000000.0,
Gain On Sale Of Business,70000000.0,,,,0.0,,
Restructuring And Mergern Acquisition,11000000.0,29000000.0,,,5000000.0,3000000.0,
Gain On Sale Of Security,-1000000.0,,0.0,,-10000000.0,,0.0
Net Non Operating Interest Income Expense,-21000000.0,-26000000.0,-25000000.0,-24000000.0,-24000000.0,,
Interest Expense Non Operating,35000000.0,37000000.0,37000000.0,37000000.0,41000000.0,,
Interest Income Non Operating,14000000.0,11000000.0,12000000.0,13000000.0,17000000.0,,
Operating Income,178000000.0,171000000.0,198000000.0,243000000.0,269000000.0,,
Operating Expense,197000000.0,203000000.0,230000000.0,249000000.0,245000000.0,,
Other Operating Expenses,3000000.0,13000000.0,35000000.0,13000000.0,-2000000.0,,
Research And Development,30000000.0,29000000.0,28000000.0,33000000.0,31000000.0,,
Selling General And Administration,164000000.0,161000000.0,167000000.0,203000000.0,216000000.0,,
Gross Profit,375000000.0,374000000.0,428000000.0,492000000.0,514000000.0,,
Cost Of Revenue,829000000.0,819000000.0,913000000.0,917000000.0,891000000.0,,
Total Revenue,1204000000.0,1193000000.0,1341000000.0,1409000000.0,1405000000.0,,
Operating Revenue,1204000000.0,1193000000.0,1341000000.0,1409000000.0,1405000000.0,,
