,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,-3500000.0,-456000.0,-663265.306122,-1020000.0,-696428.571429,
Tax Rate For Calcs,0.25,0.228,0.132653,0.255,0.232143,
Normalized EBITDA,180000000.0,129000000.0,156000000.0,192000000.0,162000000.0,
Total Unusual Items,-14000000.0,-2000000.0,-5000000.0,-4000000.0,-3000000.0,
Total Unusual Items Excluding Goodwill,-14000000.0,-2000000.0,-5000000.0,-4000000.0,-3000000.0,
Net Income From Continuing Operation Net Minority Interest,87000000.0,61000000.0,85000000.0,102000000.0,86000000.0,
Reconciled Depreciation,16000000.0,15000000.0,17000000.0,17000000.0,17000000.0,
Reconciled Cost Of Revenue,,,,,,124000000.0
EBITDA,166000000.0,127000000.0,151000000.0,188000000.0,159000000.0,
EBIT,150000000.0,112000000.0,134000000.0,171000000.0,142000000.0,
Net Interest Income,-34000000.0,-33000000.0,-31000000.0,-34000000.0,-30000000.0,
Interest Expense,34000000.0,33000000.0,36000000.0,34000000.0,30000000.0,
Normalized Income,97500000.0,62544000.0,89336734.693878,104980000.0,88303571.428571,
Net Income From Continuing And Discontinued Operation,87000000.0,61000000.0,85000000.0,102000000.0,86000000.0,
Total Expenses,233000000.0,202000000.0,207000000.0,221000000.0,222000000.0,
Total Operating Income As Reported,150000000.0,112000000.0,129000000.0,171000000.0,145000000.0,
Diluted Average Shares,77400000.0,78700000.0,78800000.0,79200000.0,80700000.0,
Basic Average Shares,77000000.0,77900000.0,78000000.0,78800000.0,80400000.0,
Diluted EPS,1.13,0.78,1.08,1.29,1.07,
Basic EPS,1.13,0.78,1.09,1.3,1.07,
Diluted NI Availto Com Stockholders,87000000.0,61000000.0,85000000.0,102000000.0,86000000.0,
Net Income Common Stockholders,87000000.0,61000000.0,85000000.0,102000000.0,86000000.0,
Net Income,87000000.0,61000000.0,85000000.0,102000000.0,86000000.0,
Net Income Including Noncontrolling Interests,87000000.0,61000000.0,85000000.0,102000000.0,86000000.0,
Net Income Continuous Operations,87000000.0,61000000.0,85000000.0,102000000.0,86000000.0,
Tax Provision,29000000.0,18000000.0,13000000.0,35000000.0,26000000.0,
Pretax Income,116000000.0,79000000.0,98000000.0,137000000.0,112000000.0,
Other Income Expense,-14000000.0,-2000000.0,-5000000.0,-4000000.0,-3000000.0,
Special Income Charges,-14000000.0,-2000000.0,-5000000.0,-4000000.0,-3000000.0,
Gain On Sale Of Ppe,,,,,,0.0
Other Special Charges,,,0.0,,3000000.0,0.0
Write Off,0.0,0.0,0.0,0.0,0.0,
Restructuring And Mergern Acquisition,14000000.0,2000000.0,5000000.0,4000000.0,0.0,
Net Non Operating Interest Income Expense,-34000000.0,-33000000.0,-31000000.0,-34000000.0,-30000000.0,
Interest Expense Non Operating,34000000.0,33000000.0,36000000.0,34000000.0,30000000.0,
Operating Income,164000000.0,114000000.0,134000000.0,175000000.0,145000000.0,
Operating Expense,233000000.0,202000000.0,207000000.0,221000000.0,222000000.0,
Other Operating Expenses,25000000.0,19000000.0,22000000.0,25000000.0,18000000.0,
Depreciation Amortization Depletion Income Statement,15000000.0,15000000.0,17000000.0,17000000.0,17000000.0,
Depreciation And Amortization In Income Statement,15000000.0,15000000.0,17000000.0,17000000.0,17000000.0,
Selling General And Administration,193000000.0,168000000.0,168000000.0,179000000.0,187000000.0,
Selling And Marketing Expense,162000000.0,138000000.0,129000000.0,149000000.0,155000000.0,
General And Administrative Expense,31000000.0,30000000.0,39000000.0,30000000.0,32000000.0,
Other Gand A,31000000.0,30000000.0,39000000.0,30000000.0,32000000.0,
Gross Profit,,,,,,197000000.0
Cost Of Revenue,,,,,,124000000.0
Total Revenue,397000000.0,316000000.0,341000000.0,396000000.0,367000000.0,
Operating Revenue,347000000.0,271000000.0,303000000.0,355000000.0,327000000.0,
