,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,-174634.880956,0.0,0.0,
Tax Rate For Calcs,0.269384,0.24,0.265403,0.27,0.275261,
Normalized EBITDA,51868000.0,48100000.0,51185000.0,62153000.0,60758000.0,
Total Unusual Items,,,-658000.0,0.0,0.0,320000.0
Total Unusual Items Excluding Goodwill,,,-658000.0,0.0,0.0,320000.0
Net Income From Continuing Operation Net Minority Interest,26159000.0,24063000.0,24032000.0,31586000.0,31291000.0,
Reconciled Depreciation,12069000.0,12013000.0,13082000.0,12775000.0,11991000.0,
Reconciled Cost Of Revenue,138225000.0,128880000.0,146170000.0,150175000.0,152878000.0,
EBITDA,51868000.0,48100000.0,50527000.0,62153000.0,60758000.0,
EBIT,39799000.0,36087000.0,37445000.0,49378000.0,48767000.0,
Net Interest Income,-2899000.0,-3305000.0,-4113000.0,-5109000.0,-4833000.0,
Interest Expense,3338000.0,3822000.0,4642000.0,5516000.0,5201000.0,
Interest Income,439000.0,517000.0,529000.0,407000.0,368000.0,
Normalized Income,26159000.0,24063000.0,24515365.119044,31586000.0,31291000.0,
Net Income From Continuing And Discontinued Operation,26159000.0,24063000.0,24032000.0,31586000.0,31291000.0,
Total Expenses,215890000.0,203624000.0,220435000.0,222627000.0,226364000.0,
Total Operating Income As Reported,39377000.0,35586000.0,36937000.0,48987000.0,48401000.0,
Diluted Average Shares,11793000.0,11776000.0,11794000.0,11780000.0,11766000.0,
Basic Average Shares,11776000.0,11760000.0,11745000.0,11745000.0,11743000.0,
Diluted EPS,2.22,2.04,2.04,2.68,2.66,
Basic EPS,2.22,2.05,2.05,2.69,2.66,
Diluted NI Availto Com Stockholders,26159000.0,24063000.0,24032000.0,31586000.0,31291000.0,
Net Income Common Stockholders,26159000.0,24063000.0,24032000.0,31586000.0,31291000.0,
Net Income,26159000.0,24063000.0,24032000.0,31586000.0,31291000.0,
Minority Interests,-480000.0,-374000.0,-65000.0,-312000.0,-283000.0,
Net Income Including Noncontrolling Interests,26639000.0,24437000.0,24097000.0,31898000.0,31574000.0,
Net Income Continuous Operations,26639000.0,24437000.0,24097000.0,31898000.0,31574000.0,
Tax Provision,9822000.0,7828000.0,8706000.0,11964000.0,11992000.0,
Pretax Income,36461000.0,32265000.0,32803000.0,43862000.0,43566000.0,
Other Income Expense,-17000.0,-16000.0,-679000.0,-16000.0,-2000.0,
Other Non Operating Income Expenses,-17000.0,-16000.0,-21000.0,-16000.0,-2000.0,
Special Income Charges,,,-658000.0,0.0,0.0,320000.0
Gain On Sale Of Ppe,,,,,,1884000.0
Impairment Of Capital Assets,,,,0.0,0.0,
Net Non Operating Interest Income Expense,-2899000.0,-3305000.0,-4113000.0,-5109000.0,-4833000.0,
Interest Expense Non Operating,3338000.0,3822000.0,4642000.0,5516000.0,5201000.0,
Interest Income Non Operating,439000.0,517000.0,529000.0,407000.0,368000.0,
Operating Income,39377000.0,35586000.0,37595000.0,48987000.0,48401000.0,
Operating Expense,77665000.0,74744000.0,74265000.0,72452000.0,73486000.0,
Research And Development,3724000.0,3523000.0,3697000.0,3409000.0,3482000.0,
Selling General And Administration,73941000.0,71221000.0,70568000.0,69043000.0,70004000.0,
Gross Profit,117042000.0,110330000.0,111860000.0,121439000.0,121887000.0,
Cost Of Revenue,138225000.0,128880000.0,146170000.0,150175000.0,152878000.0,
Total Revenue,255267000.0,239210000.0,258030000.0,271614000.0,274765000.0,
Operating Revenue,255267000.0,239210000.0,258030000.0,271614000.0,274765000.0,
