,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-100108000.0,-86209000.0,-78744000.0,-75555000.0,-64254000.0,
Net Income From Continuing Operation Net Minority Interest,-100735000.0,-86912000.0,-79725000.0,-76689000.0,-64993000.0,
Reconciled Depreciation,113000.0,117000.0,123000.0,130000.0,142000.0,
EBITDA,-100108000.0,-86209000.0,-78744000.0,-75555000.0,-64254000.0,
EBIT,-100221000.0,-86326000.0,-78867000.0,-75685000.0,-64396000.0,
Net Interest Income,6032000.0,6954000.0,7747000.0,6791000.0,7194000.0,
Interest Expense,514000.0,586000.0,858000.0,1004000.0,597000.0,
Interest Income,6546000.0,7540000.0,8605000.0,7795000.0,7791000.0,
Normalized Income,-100735000.0,-86912000.0,-79725000.0,-76689000.0,-64993000.0,
Net Income From Continuing And Discontinued Operation,-100735000.0,-86912000.0,-79725000.0,-76689000.0,-64993000.0,
Total Expenses,106842000.0,93938000.0,87544000.0,83566000.0,72259000.0,
Total Operating Income As Reported,-106767000.0,-93866000.0,-87472000.0,-83480000.0,-72187000.0,
Diluted Average Shares,81593463.0,81344134.0,80052123.0,66420063.0,63854514.0,
Basic Average Shares,81593463.0,81344134.0,80052123.0,66420063.0,63854514.0,
Diluted EPS,-1.0,-0.87,-0.81,-1.15,-0.77,
Basic EPS,-1.0,-0.87,-0.81,-1.15,-0.77,
Diluted NI Availto Com Stockholders,-100735000.0,-70688000.0,-79725000.0,-76689000.0,-64993000.0,
Net Income Common Stockholders,-100735000.0,-70688000.0,-79725000.0,-76689000.0,-64993000.0,
Otherunder Preferred Stock Dividend,,-16224000.0,,,,-12392000.0
Net Income,-100735000.0,-86912000.0,-79725000.0,-76689000.0,-64993000.0,
Net Income Including Noncontrolling Interests,-100735000.0,-86912000.0,-79725000.0,-76689000.0,-64993000.0,
Net Income Continuous Operations,-100735000.0,-86912000.0,-79725000.0,-76689000.0,-64993000.0,
Pretax Income,-100735000.0,-86912000.0,-79725000.0,-76689000.0,-64993000.0,
Net Non Operating Interest Income Expense,6032000.0,6954000.0,7747000.0,6791000.0,7194000.0,
Interest Expense Non Operating,514000.0,586000.0,858000.0,1004000.0,597000.0,
Interest Income Non Operating,6546000.0,7540000.0,8605000.0,7795000.0,7791000.0,
Operating Income,-106767000.0,-93866000.0,-87472000.0,-83480000.0,-72187000.0,
Operating Expense,106842000.0,93938000.0,87544000.0,83566000.0,72259000.0,
Research And Development,86626000.0,76835000.0,71960000.0,69158000.0,56193000.0,
Selling General And Administration,20216000.0,17103000.0,15584000.0,14408000.0,16066000.0,
General And Administrative Expense,20216000.0,17103000.0,15584000.0,14408000.0,16066000.0,
Other Gand A,20216000.0,17103000.0,15584000.0,14408000.0,16066000.0,
Total Revenue,75000.0,72000.0,72000.0,86000.0,72000.0,
Operating Revenue,75000.0,72000.0,72000.0,86000.0,72000.0,
