,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-8534000.0,111584000.0,-5208000.0,-4458000.0,-5084000.0,
Total Unusual Items,0.0,-117464000.0,,,0.0,0.0
Total Unusual Items Excluding Goodwill,0.0,-117464000.0,,,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,-8475000.0,-123143000.0,-4983000.0,-4184000.0,-4739000.0,
Reconciled Depreciation,2000.0,4000.0,4000.0,4000.0,5000.0,
EBITDA,-8534000.0,-5880000.0,-5208000.0,-4458000.0,-5084000.0,
EBIT,-8536000.0,-5884000.0,-5212000.0,-4462000.0,-5089000.0,
Normalized Income,-8475000.0,-5679000.0,-4983000.0,-4184000.0,-4739000.0,
Net Income From Continuing And Discontinued Operation,-8475000.0,-123143000.0,-4983000.0,-4184000.0,-4739000.0,
Total Expenses,8593000.0,5941000.0,5268000.0,4518000.0,5146000.0,
Total Operating Income As Reported,-8536000.0,-123348000.0,-5212000.0,-4462000.0,-5089000.0,
Diluted Average Shares,961530.0,1012430.0,841738.0,,840117.0,839190.0
Basic Average Shares,961530.0,1012430.0,841738.0,,840117.0,839190.0
Diluted EPS,-8.81,-121.75,-6.0,,-5.64,-5.0
Basic EPS,-8.81,-121.75,-6.0,,-5.64,-5.0
Diluted NI Availto Com Stockholders,-8475000.0,-123143000.0,-4983000.0,-4184000.0,-4739000.0,
Net Income Common Stockholders,-8475000.0,-123143000.0,-4983000.0,-4184000.0,-4739000.0,
Net Income,-8475000.0,-123143000.0,-4983000.0,-4184000.0,-4739000.0,
Net Income Including Noncontrolling Interests,-8475000.0,-123143000.0,-4983000.0,-4184000.0,-4739000.0,
Net Income Continuous Operations,-8475000.0,-123143000.0,-4983000.0,-4184000.0,-4739000.0,
Pretax Income,-8475000.0,-123143000.0,-4983000.0,-4184000.0,-4739000.0,
Other Income Expense,61000.0,-117259000.0,229000.0,278000.0,350000.0,
Other Non Operating Income Expenses,61000.0,205000.0,229000.0,278000.0,350000.0,
Special Income Charges,0.0,-117464000.0,,,0.0,0.0
Other Special Charges,,117464000.0,,,,
Operating Income,-8536000.0,-5884000.0,-5212000.0,-4462000.0,-5089000.0,
Operating Expense,8593000.0,5941000.0,5268000.0,4518000.0,5146000.0,
Research And Development,5113000.0,3964000.0,1912000.0,2434000.0,2460000.0,
Selling General And Administration,3480000.0,1977000.0,3356000.0,2084000.0,2686000.0,
General And Administrative Expense,3480000.0,1977000.0,3356000.0,2084000.0,2686000.0,
Other Gand A,3480000.0,1977000.0,2303000.0,926000.0,2686000.0,
Insurance And Claims,,,99000.0,219000.0,235000.0,275000.0
Salaries And Wages,,,954000.0,939000.0,929000.0,1037000.0
Total Revenue,57000.0,57000.0,56000.0,56000.0,57000.0,
Operating Revenue,57000.0,57000.0,56000.0,56000.0,57000.0,
