,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,742206.15852,589200.0,-48055.617205,-108722.610891,320735.931423,
Tax Rate For Calcs,0.327396,0.4,0.195158,0.093816,0.260973,
Normalized EBITDA,20231000.0,18676000.0,22734307.972481,19183898.936757,19607000.0,
Total Unusual Items,2267000.0,1473000.0,-246239.579118,-1158897.759464,1229000.0,
Total Unusual Items Excluding Goodwill,2267000.0,1473000.0,-246239.579118,-1158897.759464,1229000.0,
Net Income From Continuing Operation Net Minority Interest,9742000.0,7447000.0,11192613.001729,5256061.219234,9311000.0,
Reconciled Depreciation,4604000.0,4398000.0,4173419.962474,3811580.037526,4484000.0,
Reconciled Cost Of Revenue,79498000.0,76410000.0,80462360.288437,74773003.200765,70892000.0,
EBITDA,22498000.0,20149000.0,22488068.393363,18025001.177293,20836000.0,
EBIT,17894000.0,15751000.0,18314648.430889,14213421.139767,16352000.0,
Net Interest Income,-3375000.0,-2886000.0,-4555320.039734,-3587616.349656,-3600000.0,
Interest Expense,3410000.0,3284000.0,4408052.315956,3594606.526618,3753000.0,
Interest Income,230000.0,386000.0,1192481.733564,293403.480372,479000.0,
Normalized Income,8217206.15852,6563200.0,11390796.963642,6306236.367807,8402735.931423,
Net Income From Continuing And Discontinued Operation,9742000.0,7447000.0,11192613.001729,5256061.219234,9311000.0,
Total Expenses,101593000.0,96996000.0,105982880.357603,99082263.345719,93524000.0,
Rent Expense Supplemental,,,,252934.034804,,
Total Operating Income As Reported,15500000.0,14211000.0,17538867.996027,14399948.493433,14822000.0,
Diluted Average Shares,132478854.0,137203550.0,136892330.0,138927266.0,140636144.0,
Basic Average Shares,130855082.0,135017822.0,135074509.0,135978319.0,136841476.0,
Diluted EPS,0.07,0.05,0.072805,0.03863,0.07,
Basic EPS,0.07,0.06,0.074423,0.03863,0.07,
Diluted NI Availto Com Stockholders,9742000.0,7447000.0,11192613.001729,5256061.219234,9311000.0,
Net Income Common Stockholders,9742000.0,7447000.0,11192613.001729,5256061.219234,9311000.0,
Net Income,9742000.0,7447000.0,11192613.001729,5256061.219234,9311000.0,
Net Income Including Noncontrolling Interests,9742000.0,7447000.0,11192613.001729,5256061.219234,9311000.0,
Net Income Continuous Operations,9742000.0,7447000.0,11192613.001729,5256061.219234,9311000.0,
Tax Provision,4742000.0,5020000.0,2713983.113204,5362753.393915,3288000.0,
Pretax Income,14484000.0,12467000.0,13906596.114933,10618814.613149,12599000.0,
Other Income Expense,2267000.0,1473000.0,284760.420882,-1158897.759464,1229000.0,
Special Income Charges,-92000.0,331000.0,-1169287.737758,-965380.228836,-148000.0,
Write Off,92000.0,-331000.0,1169287.737758,965380.228836,148000.0,
Gain On Sale Of Security,2359000.0,1142000.0,923048.15864,-193517.530628,1377000.0,
Net Non Operating Interest Income Expense,-3375000.0,-2886000.0,-4555320.039734,-3587616.349656,-3600000.0,
Total Other Finance Cost,195000.0,-12000.0,1339749.457342,286413.30341,326000.0,
Interest Expense Non Operating,3410000.0,3284000.0,4408052.315956,3594606.526618,3753000.0,
Interest Income Non Operating,230000.0,386000.0,1192481.733564,293403.480372,479000.0,
Operating Income,15592000.0,13880000.0,18177155.733785,15365328.722269,14970000.0,
Operating Expense,22095000.0,20586000.0,25520520.069166,24309260.144954,22632000.0,
Other Operating Expenses,-526000.0,-242000.0,,-94183.43696,-89000.0,-34000.0
Selling General And Administration,22621000.0,20828000.0,25317069.129171,24403443.581914,22721000.0,
Selling And Marketing Expense,9444000.0,8404000.0,11429096.31728,9966336.779368,9480000.0,
General And Administrative Expense,13177000.0,12424000.0,13887972.811891,14437106.802546,13241000.0,
Other Gand A,13177000.0,12424000.0,13887972.811891,14437106.802546,13241000.0,
Gross Profit,37687000.0,34466000.0,43697675.802951,39674588.867223,37602000.0,
Cost Of Revenue,79498000.0,76410000.0,80462360.288437,74773003.200765,70892000.0,
Total Revenue,117185000.0,110876000.0,124160036.091387,114447592.067989,108494000.0,
Operating Revenue,116776000.0,110458000.0,123131935.212097,113565174.202568,107819000.0,
