,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-29949.773379,0.0,0.0,0.0,367.087169,,
Tax Rate For Calcs,0.003422,0.018307,0.21,0.21,0.00966,,
Normalized EBITDA,65912000.0,49447000.0,43637000.0,49696000.0,69614000.0,,
Total Unusual Items,-8751000.0,0.0,0.0,0.0,38000.0,,
Total Unusual Items Excluding Goodwill,-8751000.0,0.0,0.0,0.0,38000.0,,
Net Income From Continuing Operation Net Minority Interest,10774000.0,5255000.0,836000.0,3249000.0,26142000.0,,
Reconciled Depreciation,34125000.0,32275000.0,32666000.0,31689000.0,31112000.0,,
Reconciled Cost Of Revenue,129226000.0,126832000.0,118022000.0,123136000.0,120444000.0,,
EBITDA,57161000.0,49447000.0,43637000.0,49696000.0,69652000.0,,
EBIT,23036000.0,17172000.0,10971000.0,18007000.0,38540000.0,,
Net Interest Income,-10864000.0,-11118000.0,-8567000.0,-13632000.0,-9190000.0,,
Interest Expense,12225000.0,11819000.0,10152000.0,15241000.0,12143000.0,,
Interest Income,2300000.0,1564000.0,2413000.0,2350000.0,3692000.0,,
Normalized Income,19495050.226621,5255000.0,836000.0,3249000.0,26104367.087169,,
Net Income From Continuing And Discontinued Operation,10774000.0,5255000.0,836000.0,3249000.0,26142000.0,,
Total Expenses,229346000.0,217594000.0,205384000.0,209994000.0,211932000.0,,
Diluted Average Shares,196304000.0,201444000.0,200185000.0,201402000.0,203455000.0,,
Basic Average Shares,195791000.0,200410000.0,200185000.0,201402000.0,202758000.0,,
Diluted EPS,0.03,0.01,-0.02,-0.003694,0.11,,
Basic EPS,0.03,0.01,-0.02,-0.003694,0.11,,
Diluted NI Availto Com Stockholders,6780000.0,1262000.0,-3157000.0,-744000.0,22356000.0,,
Net Income Common Stockholders,6780000.0,1262000.0,-3157000.0,-744000.0,22356000.0,,
Otherunder Preferred Stock Dividend,62000.0,62000.0,62000.0,62000.0,103000.0,,
Preferred Stock Dividends,3932000.0,3931000.0,3931000.0,3931000.0,3683000.0,,
Net Income,10774000.0,5255000.0,836000.0,3249000.0,26142000.0,,
Minority Interests,,,,,,,0.0
Net Income Including Noncontrolling Interests,10774000.0,5255000.0,836000.0,3249000.0,26142000.0,,
Net Income Continuous Operations,10774000.0,5255000.0,836000.0,3249000.0,26142000.0,,
Tax Provision,37000.0,98000.0,-17000.0,-483000.0,255000.0,,
Pretax Income,10811000.0,5353000.0,819000.0,2766000.0,26397000.0,,
Other Income Expense,-8751000.0,,0.0,,38000.0,478000.0,123828000.0
Special Income Charges,-8751000.0,0.0,0.0,0.0,38000.0,,
Gain On Sale Of Ppe,-8751000.0,0.0,0.0,0.0,0.0,,
Other Special Charges,,,0.0,,-38000.0,-21000.0,-8000.0
Net Non Operating Interest Income Expense,-10864000.0,-11118000.0,-8567000.0,-13632000.0,-9190000.0,,
Total Other Finance Cost,939000.0,863000.0,828000.0,741000.0,739000.0,,
Interest Expense Non Operating,12225000.0,11819000.0,10152000.0,15241000.0,12143000.0,,
Interest Income Non Operating,2300000.0,1564000.0,2413000.0,2350000.0,3692000.0,,
Operating Income,30426000.0,16471000.0,9386000.0,16398000.0,35549000.0,,
Operating Expense,100120000.0,90762000.0,87362000.0,86858000.0,91488000.0,,
Other Operating Expenses,51773000.0,45371000.0,40842000.0,41949000.0,47402000.0,,
Depreciation Amortization Depletion Income Statement,34125000.0,32275000.0,32666000.0,31689000.0,31112000.0,,
Depreciation And Amortization In Income Statement,34125000.0,32275000.0,32666000.0,31689000.0,31112000.0,,
Selling General And Administration,14222000.0,13116000.0,13854000.0,13220000.0,12974000.0,,
Selling And Marketing Expense,14222000.0,13116000.0,13854000.0,13220000.0,12974000.0,,
General And Administrative Expense,,,,,36288000.0,35141000.0,
Other Gand A,,,,,36288000.0,35141000.0,
Gross Profit,130546000.0,107233000.0,96748000.0,103256000.0,127037000.0,,
Cost Of Revenue,129226000.0,126832000.0,118022000.0,123136000.0,120444000.0,,
Total Revenue,259772000.0,234065000.0,214770000.0,226392000.0,247481000.0,,
Operating Revenue,234074000.0,212049000.0,192841000.0,202625000.0,222663000.0,,
