,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.191011,0.203,0.0,0.111,0.192,,
Normalized EBITDA,173000000.0,108000000.0,80000000.0,127000000.0,204700000.0,,
Net Income From Continuing Operation Net Minority Interest,72000000.0,21000000.0,-2000000.0,88000000.0,140700000.0,,
Reconciled Depreciation,40000000.0,39000000.0,37000000.0,15000000.0,15000000.0,,
Reconciled Cost Of Revenue,1196000000.0,999000000.0,1044000000.0,967000000.0,1053300000.0,,
EBITDA,173000000.0,108000000.0,80000000.0,127000000.0,204700000.0,,
EBIT,133000000.0,69000000.0,43000000.0,112000000.0,189700000.0,,
Net Interest Income,-42000000.0,-41000000.0,-41000000.0,-10000000.0,-13600000.0,,
Interest Expense,44000000.0,43000000.0,45000000.0,13000000.0,15600000.0,,
Interest Income,2000000.0,2000000.0,4000000.0,3000000.0,2000000.0,,
Normalized Income,72000000.0,21000000.0,-2000000.0,88000000.0,140700000.0,,
Net Income From Continuing And Discontinued Operation,72000000.0,21000000.0,-2000000.0,88000000.0,140700000.0,,
Total Expenses,1358000000.0,1160000000.0,1188000000.0,1090000000.0,1188600000.0,,
Total Operating Income As Reported,129000000.0,69000000.0,53000000.0,122000000.0,193100000.0,,
Diluted Average Shares,,66900000.0,67300000.0,67400000.0,67700000.0,67900000.0,
Basic Average Shares,,66300000.0,66700000.0,66900000.0,67200000.0,67000000.0,
Diluted EPS,,0.31,-0.03,1.31,2.08,1.6,
Basic EPS,,0.32,-0.03,1.32,2.09,1.62,
Diluted NI Availto Com Stockholders,72000000.0,21000000.0,-2000000.0,88000000.0,140700000.0,,
Net Income Common Stockholders,72000000.0,21000000.0,-2000000.0,88000000.0,140700000.0,,
Net Income,72000000.0,21000000.0,-2000000.0,88000000.0,140700000.0,,
Net Income Including Noncontrolling Interests,72000000.0,21000000.0,-2000000.0,88000000.0,140700000.0,,
Net Income Discontinuous Operations,,,0.0,0.0,0.0,0.0,-1000000.0
Net Income Continuous Operations,72000000.0,21000000.0,-2000000.0,88000000.0,140700000.0,,
Tax Provision,17000000.0,5000000.0,0.0,11000000.0,33400000.0,,
Pretax Income,89000000.0,26000000.0,-2000000.0,99000000.0,174100000.0,,
Other Income Expense,2000000.0,-2000000.0,-14000000.0,-13000000.0,-5400000.0,,
Other Non Operating Income Expenses,2000000.0,-2000000.0,-14000000.0,-13000000.0,-5400000.0,,
Net Non Operating Interest Income Expense,-42000000.0,-41000000.0,-41000000.0,-10000000.0,-13600000.0,,
Interest Expense Non Operating,44000000.0,43000000.0,45000000.0,13000000.0,15600000.0,,
Interest Income Non Operating,2000000.0,2000000.0,4000000.0,3000000.0,2000000.0,,
Operating Income,129000000.0,69000000.0,53000000.0,122000000.0,193100000.0,,
Operating Expense,162000000.0,161000000.0,144000000.0,123000000.0,135300000.0,,
Selling General And Administration,162000000.0,161000000.0,144000000.0,123000000.0,135300000.0,,
Gross Profit,291000000.0,230000000.0,197000000.0,245000000.0,328400000.0,,
Cost Of Revenue,1196000000.0,999000000.0,1044000000.0,967000000.0,1053300000.0,,
Total Revenue,1487000000.0,1229000000.0,1241000000.0,1212000000.0,1381700000.0,,
Operating Revenue,1487000000.0,1229000000.0,1241000000.0,1212000000.0,1381700000.0,,
