,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,39460470.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.21,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-328446000.0,-101528000.0,-97802000.0,-97585000.0,-53069000.0,,
Total Unusual Items,187907000.0,,0.0,,-2311000.0,-3095000.0,0.0
Total Unusual Items Excluding Goodwill,187907000.0,,0.0,,-2311000.0,-3095000.0,0.0
Net Income From Continuing Operation Net Minority Interest,59321000.0,-98963000.0,-94759000.0,-93117000.0,-56508000.0,,
Reconciled Depreciation,,,820000.0,814000.0,760000.0,758000.0,726000.0
EBITDA,-140539000.0,-101528000.0,-97802000.0,-97585000.0,-55380000.0,,
EBIT,-140539000.0,-101528000.0,-98622000.0,-98399000.0,-56140000.0,,
Net Interest Income,3430000.0,2609000.0,3867000.0,5322000.0,1977000.0,,
Interest Income,3430000.0,2609000.0,3867000.0,5322000.0,1977000.0,,
Normalized Income,-89125530.0,-98963000.0,-94759000.0,-93117000.0,-54197000.0,,
Net Income From Continuing And Discontinued Operation,59321000.0,-98963000.0,-94759000.0,-93117000.0,-56508000.0,,
Total Expenses,143205000.0,118917000.0,98622000.0,98399000.0,56140000.0,,
Total Operating Income As Reported,-140539000.0,-101528000.0,-98622000.0,-98399000.0,-56140000.0,,
Diluted Average Shares,76477144.0,54280264.0,,53752223.0,2446022.0,51844729.0,
Basic Average Shares,76477144.0,54280264.0,,53752223.0,2446022.0,51844729.0,
Diluted EPS,0.78,-1.82,,-1.73,-23.1,-0.961506,
Basic EPS,0.78,-1.82,,-1.73,-23.1,-0.961506,
Diluted NI Availto Com Stockholders,59321000.0,-98963000.0,-94759000.0,-93117000.0,-56508000.0,,
Net Income Common Stockholders,59321000.0,-98963000.0,-94759000.0,-93117000.0,-56508000.0,,
Net Income,59321000.0,-98963000.0,-94759000.0,-93117000.0,-56508000.0,,
Net Income Including Noncontrolling Interests,59321000.0,-98963000.0,-94759000.0,-93117000.0,-56508000.0,,
Net Income Continuous Operations,59321000.0,-98963000.0,-94759000.0,-93117000.0,-56508000.0,,
Tax Provision,-8561000.0,,,,0.0,,
Pretax Income,50760000.0,-98963000.0,-94759000.0,-93117000.0,-56508000.0,,
Other Income Expense,187869000.0,-44000.0,-4000.0,-40000.0,-2345000.0,,
Other Non Operating Income Expenses,-38000.0,-44000.0,-4000.0,-40000.0,-34000.0,,
Special Income Charges,187907000.0,,,,0.0,,
Restructuring And Mergern Acquisition,-187907000.0,,,,0.0,,
Gain On Sale Of Security,,,0.0,,-2311000.0,-3095000.0,0.0
Net Non Operating Interest Income Expense,3430000.0,2609000.0,3867000.0,5322000.0,1977000.0,,
Interest Income Non Operating,3430000.0,2609000.0,3867000.0,5322000.0,1977000.0,,
Operating Income,-140539000.0,-101528000.0,-98622000.0,-98399000.0,-56140000.0,,
Operating Expense,143205000.0,118917000.0,98622000.0,98399000.0,56140000.0,,
Research And Development,108755000.0,96622000.0,87204000.0,87824000.0,48565000.0,,
Selling General And Administration,34450000.0,22295000.0,11418000.0,10575000.0,7575000.0,,
General And Administrative Expense,34450000.0,22295000.0,11418000.0,10575000.0,7575000.0,,
Other Gand A,34450000.0,22295000.0,11418000.0,10575000.0,7575000.0,,
Total Revenue,2666000.0,17389000.0,0.0,0.0,0.0,,
Operating Revenue,2666000.0,17389000.0,0.0,0.0,0.0,,
