,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-28791.872884,0.0,0.0,0.0,1009680.0,,
Tax Rate For Calcs,0.001563,0.0,0.21,0.0,0.21,,
Normalized EBITDA,19496000.0,-42382000.0,-59530000.0,-39078000.0,-41984000.0,,
Total Unusual Items,-18422000.0,-21043000.0,,,4808000.0,3679000.0,7894000.0
Total Unusual Items Excluding Goodwill,-18422000.0,-21043000.0,,,4808000.0,3679000.0,7894000.0
Net Income From Continuing Operation Net Minority Interest,-11499000.0,-75968000.0,-72443000.0,-48787000.0,-48018000.0,,
Reconciled Depreciation,1900000.0,1900000.0,1868000.0,1799000.0,1790000.0,,
EBITDA,1074000.0,-63425000.0,-59530000.0,-39078000.0,-37176000.0,,
EBIT,-826000.0,-65325000.0,-61398000.0,-40877000.0,-38966000.0,,
Net Interest Income,-8172000.0,-7454000.0,-4830000.0,19132000.0,-4133000.0,,
Interest Expense,10691000.0,10643000.0,8690000.0,7910000.0,9044000.0,,
Interest Income,2519000.0,3189000.0,3860000.0,27042000.0,4911000.0,,
Normalized Income,6894208.127116,-54925000.0,-72443000.0,-48787000.0,-51816320.0,,
Net Income From Continuing And Discontinued Operation,-11499000.0,-75968000.0,-72443000.0,-48787000.0,-48018000.0,,
Total Expenses,48668000.0,64870000.0,80067000.0,76439000.0,74391000.0,,
Total Operating Income As Reported,-3345000.0,-68514000.0,-65258000.0,-67919000.0,-48685000.0,,
Diluted Average Shares,84580125.0,83106013.0,,82043671.0,81224628.0,61457793.0,
Basic Average Shares,84580125.0,83106013.0,,82043671.0,81224628.0,61457793.0,
Diluted EPS,-0.14,-0.91,,-0.59,-0.59,-0.95,
Basic EPS,-0.14,-0.91,,-0.59,-0.59,-0.95,
Diluted NI Availto Com Stockholders,-11499000.0,-75968000.0,-72443000.0,-48787000.0,-48018000.0,,
Net Income Common Stockholders,-11499000.0,-75968000.0,-72443000.0,-48787000.0,-48018000.0,,
Net Income,-11499000.0,-75968000.0,-72443000.0,-48787000.0,-48018000.0,,
Net Income Including Noncontrolling Interests,-11499000.0,-75968000.0,-72443000.0,-48787000.0,-48018000.0,,
Net Income Continuous Operations,-11499000.0,-75968000.0,-72443000.0,-48787000.0,-48018000.0,,
Tax Provision,-18000.0,,2355000.0,0.0,8000.0,0.0,
Pretax Income,-11517000.0,-75968000.0,-70088000.0,-48787000.0,-48010000.0,,
Other Income Expense,-18422000.0,-21043000.0,,,4808000.0,3679000.0,7894000.0
Special Income Charges,-18422000.0,-21043000.0,,,0.0,0.0,
Restructuring And Mergern Acquisition,18422000.0,21043000.0,,,0.0,0.0,
Gain On Sale Of Security,,,,,4808000.0,3679000.0,7894000.0
Net Non Operating Interest Income Expense,-8172000.0,-7454000.0,-4830000.0,19132000.0,-4133000.0,,
Interest Expense Non Operating,10691000.0,10643000.0,8690000.0,7910000.0,9044000.0,,
Interest Income Non Operating,2519000.0,3189000.0,3860000.0,27042000.0,4911000.0,,
Operating Income,15077000.0,-47471000.0,-65258000.0,-67919000.0,-48685000.0,,
Operating Expense,48668000.0,64870000.0,80067000.0,76439000.0,74391000.0,,
Research And Development,38325000.0,51597000.0,71037000.0,62108000.0,62020000.0,,
Selling General And Administration,10343000.0,13273000.0,9030000.0,14331000.0,12371000.0,,
General And Administrative Expense,10343000.0,13273000.0,9030000.0,14331000.0,12371000.0,,
Other Gand A,10343000.0,13273000.0,9030000.0,14331000.0,12371000.0,,
Total Revenue,63745000.0,17399000.0,14809000.0,8520000.0,25706000.0,,
Operating Revenue,63745000.0,17399000.0,14809000.0,8520000.0,25706000.0,,
