,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-1914083.741164,-2725500.0,-11341483.292584,0.0,0.0,
Tax Rate For Calcs,0.23926,0.237,0.228199,0.266291,0.246995,
Normalized EBITDA,289700000.0,275000000.0,274900000.0,260100000.0,269300000.0,
Total Unusual Items,-8000000.0,-11500000.0,-49700000.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,-8000000.0,-11500000.0,-49700000.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,139800000.0,127700000.0,94600000.0,117100000.0,137900000.0,
Reconciled Depreciation,28700000.0,29300000.0,31500000.0,29600000.0,28200000.0,
Reconciled Cost Of Revenue,4767800000.0,4613300000.0,4666800000.0,4368600000.0,3929800000.0,
EBITDA,281700000.0,263500000.0,225200000.0,260100000.0,269300000.0,
EBIT,253000000.0,234200000.0,193700000.0,230500000.0,241100000.0,
Net Interest Income,-69100000.0,-66700000.0,-71000000.0,-70900000.0,-58100000.0,
Interest Expense,69100000.0,66700000.0,71000000.0,70900000.0,58100000.0,
Normalized Income,145885916.258836,136474500.0,132958516.707416,117100000.0,137900000.0,
Net Income From Continuing And Discontinued Operation,140500000.0,128100000.0,94800000.0,117300000.0,138200000.0,
Total Expenses,5442600000.0,5259900000.0,5302600000.0,4989800000.0,4455200000.0,
Total Operating Income As Reported,253000000.0,233900000.0,193700000.0,231600000.0,241100000.0,
Diluted Average Shares,12842691.0,13083383.0,13278785.0,13300000.0,13600000.0,
Basic Average Shares,12814393.0,13059447.0,13278785.0,13300000.0,13405347.0,
Diluted EPS,10.82,9.67,6.996122,8.639098,10.17,
Basic EPS,10.84,9.69,6.996122,8.639098,10.309319,
Diluted NI Availto Com Stockholders,138900000.0,126500000.0,93000000.0,114900000.0,135200000.0,
Average Dilution Earnings,-1600000.0,-1600000.0,,,-2900000.0,-3300000.0
Net Income Common Stockholders,140500000.0,128100000.0,92900000.0,114900000.0,138200000.0,
Otherunder Preferred Stock Dividend,,,1900000.0,2400000.0,,
Net Income,140500000.0,128100000.0,94800000.0,117300000.0,138200000.0,
Net Income Including Noncontrolling Interests,140500000.0,128100000.0,94800000.0,117300000.0,138200000.0,
Net Income Discontinuous Operations,700000.0,400000.0,200000.0,200000.0,300000.0,
Net Income Continuous Operations,139800000.0,127700000.0,94600000.0,117100000.0,137900000.0,
Tax Provision,44000000.0,39700000.0,28000000.0,42500000.0,45200000.0,
Pretax Income,183900000.0,167500000.0,122700000.0,159600000.0,183000000.0,
Other Income Expense,-8000000.0,-11200000.0,-49700000.0,-1100000.0,100000.0,
Other Non Operating Income Expenses,,300000.0,0.0,-1100000.0,100000.0,500000.0
Special Income Charges,-8000000.0,-11500000.0,-49700000.0,0.0,0.0,
Write Off,400000.0,400000.0,33000000.0,0.0,0.0,
Restructuring And Mergern Acquisition,7600000.0,11100000.0,,,0.0,0.0
Net Non Operating Interest Income Expense,-69100000.0,-66700000.0,-71000000.0,-70900000.0,-58100000.0,
Interest Expense Non Operating,69100000.0,66700000.0,71000000.0,70900000.0,58100000.0,
Operating Income,261000000.0,245300000.0,243400000.0,231600000.0,241100000.0,
Operating Expense,674800000.0,646600000.0,635800000.0,621100000.0,525400000.0,
Depreciation Amortization Depletion Income Statement,28700000.0,29300000.0,31500000.0,29500000.0,28200000.0,
Depreciation And Amortization In Income Statement,28700000.0,29300000.0,31500000.0,29500000.0,28200000.0,
Selling General And Administration,646100000.0,617300000.0,614300000.0,591600000.0,497200000.0,
Gross Profit,935800000.0,891900000.0,879200000.0,852700000.0,766500000.0,
Cost Of Revenue,4767800000.0,4613300000.0,4666800000.0,4368700000.0,3929800000.0,
Total Revenue,5703700000.0,5505300000.0,5546200000.0,5221400000.0,4696300000.0,
Operating Revenue,5703700000.0,5505300000.0,5546200000.0,5221400000.0,4696300000.0,
